,Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,match_id,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
260,2454,2454,,,2266 BRIDGE CREEK RD,,INCHELIUM,WA,99138,,,,,,,,,,,,Active,TWIN LAKES TAVERN,"2266 Bridge Creek Rd, Inchelium, WA, 99138",48.2885651,-118.25712720000001,POINT (-118.2571272 48.2885651),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,5616245.0,2266 BRIDGE CREEK RD,INCHELIUM,WA,99138,,FERRY,,,,,,,,
261,2462,2462,,,6 GIFFORD FERRY RD,,INCHELIUM,WA,99138,,,,,,,,,,,,Active,RUBYS,"6 Gifford Ferry Rd, Inchelium, WA, 99138",48.296524,-118.19661,POINT (-118.19661 48.296524),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,7007108.0,6 GIFFORD FERRY RD,INCHELIUM,WA,99138,,FERRY,,,,,,,,
262,2464,2464,,,1206 PUYALLUP AVE,,TACOMA,WA,98421,,,,,,,,,,,,Active,VALLEY PUB,"1206 Puyallup Ave, Tacoma, WA, 98421",47.241946999999996,-122.41718999999999,POINT (-122.41719 47.241947),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5616260.0,1206 PUYALLUP AVE,TACOMA,WA,98421,,PIERCE,,603394905,"VPPX, LLC",ROBBY  PETERSON,625 S TRAFTON  ,TACOMA,WA,98405
263,2465,2465,,,5700 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,RIDGE BAR,"5700 Pacific Hwy E, Tacoma, WA, 98424",47.243041999999996,-122.35336000000001,POINT (-122.35336 47.243042),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3946723.0,5700 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,,,,,,,
264,2470,2470,,,427 S DAYTON ST,,OMAK,WA,98841,,,,,,,,,,,,Active,THE BUCKIN CHUTE,"427 S Dayton St, Omak, WA, 98841",48.405598,-119.52170600000001,POINT (-119.521706 48.405598),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,2565876.0,427 S DAYTON ST,OMAK,WA,98841,,OKANOGAN,,603613361,THE BUCKIN CHUTE LLC,CHERYL RENAE MASON,  ,,,
265,2472,2472,,,498 10TH ST,,NESPELEM,WA,99155,,,,,,,,,,,,Active,KETCH PEN TAVERN,"498 10th st, Nespelem, WA, 99155",48.16534,-118.97778000000001,POINT (-118.97778 48.16534),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,1781648.0,498 10TH ST,NESPELEM,WA,99155,,OKANOGAN,,,,,,,,
266,2478,2478,,,2610 BAY ST,,TACOMA,WA,98421,,,,,,,,,,,,Active,FAR POST SPORTS BAR,"2610 Bay St, Tacoma, WA, 98421",47.238690000000005,-122.397995,POINT (-122.397995 47.23869000000001),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3981376.0,2610 BAY ST,TACOMA,WA,98421,,PIERCE,,602496148,"THE PAINTBALL GROUP, INC.",DAVID  CARDIS,3302 DURANGO  ,TACOMA,WA,98409
267,2479,2479,,,1522 54TH AVE E,,TACOMA,WA,98424,,,,,,,,,,,,Active,POODLE DOG RESTAURANT,"1522 54th Ave E, Tacoma, WA, 98424",47.243824,-122.35696399999999,POINT (-122.356964 47.243824),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5625854.0,1522 54TH AVE E,TACOMA,WA,98424,,PIERCE,,,,,,,,
268,2481,2481,,,5984 N DARRK LN,,BOW,WA,98232,,,,,,,,,,,,Active,WINNERS LOUNGE,"5984 N Darrk Ln, Bow, WA, 98232",48.557990000000004,-122.34608999999999,POINT (-122.34609 48.55799),Yes,,Upper Skagit,Upper Skagit Off-Reservation Trust Land,,,New Retailer,Independent,,,N,2226089.0,5984 N DARRK LN,BOW,WA,98232,,SKAGIT,,,,,,,,
269,2482,2482,,,7824 RIVER RD E STE D,,PUYALLUP,WA,98371,,,,,,,,,,,,Active,R & R LOUNGE,"7824 River Rd E Ste D, Puyallup, WA, 98371",47.20769,-122.32526399999999,POINT (-122.325264 47.20769),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1942463.0,7824 RIVER RD E STE D,PUYALLUP,WA,98371,,PIERCE,,603105935,"EVERGREEN INVEST GROUP,INC",IN SIK  YU,7824 RIVER RD E  ,PUYALLUP,WA,98371
270,2483,2483,,,3201 E PORTLAND AVE,,TACOMA,WA,98404,,,,,,,,,,,,Active,EL GALLO DE ORO,"3201 E Portland Ave, Tacoma, WA, 98404",47.234665,-122.40948,POINT (-122.40948 47.234665),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5618815.0,3201 E PORTLAND AVE,TACOMA,WA,98404,,PIERCE,,,,,,,,
271,2484,2484,,,5119 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,RIGHT SPOT,"5119 Pacific Hwy E, Tacoma, WA, 98424",47.24307,-122.35923000000001,POINT (-122.35923 47.24307),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5622682.0,5119 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,,,,,,,
272,2489,2489,,,5700 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,SUMMIT BAR,"5700 Pacific Hwy E, Tacoma, WA, 98424",47.243041999999996,-122.35336000000001,POINT (-122.35336 47.243042),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3946788.0,5700 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,604199008,"5100 SUMMIT, LLC",MARK  CARPENTER,  ,,,
273,2490,2490,,,5515 PIONEER WAY E,,PUYALLUP,WA,98371,,,,,,,,,,,,Active,CHALET TAVERN,"5515 Pioneer Way E, Puyallup, WA, 98371",47.205063,-122.35866499999999,POINT (-122.358665 47.205063),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5615614.0,5515 PIONEER WAY E,PUYALLUP,WA,98371,,PIERCE,,602335441,"KKPB, LLC",KENNETH  KOPPELMAN,  ,,,
274,2496,2496,,,210 E 3RD ST,,WAPATO,WA,98951,,,,,,,,,,,,Active,AMERICAN LEGION,"210 E 3rd St, Wapato, WA, 98951",46.445995,-120.4183,POINT (-120.4183 46.445995),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,Y,5599643.0,210 E 3RD ST,WAPATO,WA,98951,,YAKIMA,,396000803,AMERICAN LEGION CLUB OF RUSSELL BARRETT POST NO. 133,RAY  HERNANDEZ,  ,,,
275,2503,2503,,,61311 US HIGHWAY 97,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,BRANDING IRON,"61311 Us Highway 97, Toppenish, WA, 98948",46.369537,-120.3202,POINT (-120.3202 46.369537),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,5617161.0,61311 US HIGHWAY 97,TOPPENISH,WA,98948,,YAKIMA,,,,,,,,
276,2511,2511,,,3980 HARRAH RD,,HARRAH,WA,98933,,,,,,,,,,,,Active,SPUR TAVERN,"3980 Harrah Rd, Harrah, WA, 98933",46.404990000000005,-120.54417,POINT (-120.54417 46.40499000000001),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,7597585.0,3980  RD,HARRAH,WA,98933,,YAKIMA,,,,,,,,
277,2528,2528,,,4411 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,SMOKEY JOES SPORTS BAR,"4411 Pacific Hwy E, Tacoma, WA, 98424",47.243103000000005,-122.370125,POINT (-122.370125 47.24310300000001),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,3646478.0,4411 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,602644998,"TURNIPSEED LAND AND DEVELOPMENT, LLC",BERTHA  TURNIPSEED,  ,LAKEWOOD,WA,     
278,2547,2547,,,515 S DIVISION ST,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,EAGLES LODGE,"515 S Division St, Toppenish, WA, 98948",46.369953,-120.30978,POINT (-120.30978 46.369953),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,Y,5599839.0,515 S DIVISION ST,TOPPENISH,WA,98948,,YAKIMA,,602592431,TOPPENISH JUNIOR RODEO,MARCY  CARL,  ,,,
279,2563,2563,,,515 RIVER DR,,COULEE DAM,WA,99116,,,,,,,,,,,,Active,RIVERVIEW LANES,"515 River Dr, Coulee Dam, WA, 99116",47.9662669,-118.9796716,POINT (-118.9796716 47.9662669),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,7476338.0,515 RIVER DR,COULEE DAM,WA,99116,,OKANOGAN,,,,,,,,
280,2572,2572,,,4101 NORTHSHORE BLVD NE,,TACOMA,WA,98422,,,,,,,,,,,,Active,NORTH SHORE GOLF COURSE,"4101 Northshore Blvd NE, Tacoma, WA, 98422",47.294777,-122.39626000000001,POINT (-122.39626 47.294777),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Columbia Hospitality/Recreation,Seattle,WA,N,5630042.0,4101 NORTHSHORE BLVD NE,TACOMA,WA,98422,,PIERCE,,603474833,"NSGA DIVERSIFIED, LLC",DAWN  DEMPSEY,  ,,,
281,2574,2574,,,41 APPLEWAY,,OKANOGAN,WA,98840,,,,,,,,,,,,Active,OKANOGAN BINGO CASINO,"41 Appleway, Okanogan, WA, 98840",48.35176,-119.58863999999998,POINT (-119.58864 48.35176),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,2492346.0,41 APPLEWAY,OKANOGAN,WA,98840,,OKANOGAN,,603340868,OKANOGAN ARMS LLC,KOLS  PITTS,  ,,,
282,2580,2580,,,1965 WOODCOCK RD,,SEQUIM,WA,98382,,,,,,,,,,,,Active,DUNGENESS GOLF & CC,"1965 Woodcock Rd, Sequim, WA, 98382",48.116104,-123.173645,POINT (-123.173645 48.116104),Yes,,Jamestown S'Klallam,Jamestown S'Klallam Off-Reservation Trust Land,,,New Retailer,Independent,,,N,5612198.0,1965 WOODCOCK RD,SEQUIM,WA,98382,,CLALLAM,,602306408,"MCDERMOTT'S, INC.",JANIE  MCDERMOTT,  ,SEQUIM,WA,98382
283,2599,2599,,,14300 ST HWY 2 W,,AIRWAY HEIGHTS,WA,99001,,,,,,,,,,,,Active,SPOKANE TRIBE CASINO,"14300 St Hwy 2 W, Airway Heights, WA, 99001",47.6453704,-117.60881640000001,POINT (-117.6088164 47.6453704),Yes,,Spokane,Spokane Off-Reservation Trust Land,,,New Retailer,Independent,,,N,7570892.0,14300 ST HWY 2 W,AIRWAY HEIGHTS,WA,99001,,SPOKANE,,,,,,,,
284,2600,2600,,,2610 BAY ST,,TACOMA,WA,98421,,,,,,,,,,,,Active,THE SOCCER CENTER,"2610 Bay St, Tacoma, WA, 98421",47.238690000000005,-122.397995,POINT (-122.397995 47.23869000000001),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,5628957.0,2610 BAY ST,TACOMA,WA,98421,,PIERCE,,602496148,"THE PAINTBALL GROUP, INC.",DAVID  CARDIS,3302 DURANGO  ,TACOMA,WA,98409
285,2603,2603,,,10400 QUILCEDA BLVD,,MARYSVILLE,WA,98271,,,,,,,,,,,,Active,TULALIP AMPHITHEATER,"10400 Quilceda Blvd, Marysville, WA, 98271",48.093576399999996,-122.185425,POINT (-122.185425 48.0935764),Yes,,Tulalip,Tulalip Reservation,,,New Retailer,Independent,,,N,4035223.0,10400 QUILCEDA BLVD,MARYSVILLE,WA,98271,,SNOHOMISH,,601914496,TULALIP BIBLE FELLOWSHIP,WILLIAM  SINCLAIR,4505 100TH B-11  ,MARYSVILLE,WA,98270
286,2605,2605,,,1250 ROCKY FORD RD,,TOPPENISH,WA,98948,,,,,,,,,,,,Active,MOUNT ADAMS GOLF COURSE,"1250 Rocky Ford Rd, Toppenish, WA, 98948",46.33869,-120.31903999999999,POINT (-120.31904 46.33869),Yes,,Yakama Nation,Yakama Nation Reservation,,,New Retailer,Independent,,,N,5601295.0,1250 ROCKY FORD RD,TOPPENISH,WA,98948,,YAKIMA,,394000812,MOUNT ADAMS COUNTRY CLUB,WALT  WEGENER,  ,,,
287,2607,2607,,,200 SANDS TRAIL RD,,BREWSTER,WA,98812,,,,,,,,,,,,Active,GAMBLE SANDS,"200 Sands Trail Rd, Brewster, WA, 98812",48.0759751,-119.65181499999998,POINT (-119.651815 48.0759751),Yes,,Colville,Colville Reservation,,,New Retailer,Independent,,,N,7340070.0,200 SANDS TRAIL RD,BREWSTER,WA,98812,,OKANOGAN,,,,,,,,
288,2611,2611,,,270756 HIGHWAY 101,,SEQUIM,WA,98382,,,,,,,,,,,,Active,SEVEN CEDARS CASINO,"270756 Highway 101, Sequim, WA, 98382",48.0218,-123.00883,POINT (-123.00883 48.0218),Yes,,Jamestown S'Klallam,Jamestown S'Klallam Off-Reservation Trust Land,,,New Retailer,Independent,,,N,5628915.0,270756 HIGHWAY 101,SEQUIM,WA,98382,,CLALLAM,,,,,,,,
289,2627,2627,,,4411 PACIFIC HWY E,,TACOMA,WA,98424,,,,,,,,,,,,Active,BJS BINGO,"4411 Pacific Hwy E, Tacoma, WA, 98424",47.243103000000005,-122.370125,POINT (-122.370125 47.24310300000001),Yes,,Puyallup,Puyallup Reservation,,,New Retailer,Independent,,,N,1880660.0,4411 PACIFIC HWY E,TACOMA,WA,98424,,PIERCE,,602644998,"TURNIPSEED LAND AND DEVELOPMENT, LLC",BERTHA  TURNIPSEED,  ,LAKEWOOD,WA,     
290,2644,2644,,,10893 W NORTHERN QUEST DR,,AIRWAY HEIGHTS,WA,99001,,,,,,,,,,,,Active,MOVIE & DINNER,"10893 W Northern Quest Dr, Airway Heights, WA, 99001",47.6574406,-117.56351780000001,POINT (-117.5635178 47.6574406),Yes,,Kalispel,Kalispel Off-Reservation Trust Land,,,New Retailer,Independent,,,N,7608016.0,10893 W NORTHERN QUEST DR,AIRWAY HEIGHTS,WA,99001,,SPOKANE,,,,,,,,
291,2673,2673,,,6030 US HIGHWAY 101,,AMANDA PARK,WA,98526,,,,,,,,,,,,Active,RUBIES WINES SPIRITS & COUNTRY,"6030 Us Highway 101, Amanda Park, WA, 98526",47.45917,-123.89341,POINT (-123.89341 47.45917),Yes,,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,1415491.0,6030 US HIGHWAY 101,AMANDA PARK,WA,98526,,GRAYS HARBOR,,,,,,,,
292,2754,2754,,,31401 NW 31ST AVE,,RIDGEFIELD,WA,98642,,,,,,,,,,,,Active,COWLITZ TOBACCO OUTLET,"31401 NW 31st Ave, Ridgefield, WA, 98642",45.847711600000004,-122.70208559999999,POINT (-122.7020856 45.8477116),Yes,,Cowlitz,Cowlitz Reservation,,,New Retailer,Independent,,,N,7570772.0,31401 NW 31ST AVE,RIDGEFIELD,WA,98642,,CLARK,,,,,,,,
293,2776,2776,,,6088 US HIGHWAY 101,,AMANDA PARK,WA,98526,,,,,,,,,,,,Active,AMANDA PARK MERCANTILE,"6088 Us Highway 101, Amanda Park, WA, 98526",47.45919,-123.895325,POINT (-123.895325 47.45919),Yes,,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,349282.0,6088 US HIGHWAY 101,AMANDA PARK,WA,98526,,GRAYS HARBOR,,600287504,"AMANDA PARK MERCANTILE, INC.",DELILAH  SNOW,6088 US HWY 101  ,AMANDA PARK,WA,985269800
294,2778,2778,,,18475 AUGUSTA AVE NE,,SUQUAMISH,WA,98392,,,,,,,,,,,,Active,JCS GROCERY & DELI,"18475 Augusta Ave NE, Suquamish, WA, 98392",47.730537,-122.55242,POINT (-122.55242 47.730537),Yes,,Port Madison,Port Madison Reservation,,,New Retailer,Independent,,,N,757816.0,18475 AUGUSTA AVE NE,SUQUAMISH,WA,98392,,KITSAP,,,,,,,,
295,3032,3032,,,18480 SUQUAMISH WAY NE,,SUQUAMISH,WA,98392,,,,,,,,,,,,Active,CHEVRON,"18480 Suquamish Way NE, Suquamish, WA, 98392",47.729003999999996,-122.55888,POINT (-122.55888 47.729004),Yes,,Port Madison,Port Madison Reservation,,,New Retailer,Independent,,,Y,251752.0,18480  WAY NE,SUQUAMISH,WA,98392,,KITSAP,,,,,,,,
296,3033,3033,,,9175 SHORE DR NE,,INDIANOLA,WA,98342,,,,,,,,,,,,Active,INDIANOLA COUNTRY STORE,"9175 Shore Dr NE, Indianola, WA, 98342",47.74747429999999,-122.5259614,POINT (-122.5259614 47.74747429999999),Yes,,Port Madison,Port Madison Reservation,,,New Retailer,Independent,,,N,1435567.0,9175 SHORE DR NE,INDIANOLA,WA,98342,,KITSAP,,602970197,"INDIANOLA BEACH HOUSE, LLC",DEBRA J KANYER,121 LOUIS THOMPSON RD NE  ,SAMMAMISH,WA,98074
297,3058,3058,,,19390 N US HIGHWAY 101,,SHELTON,WA,98584,,,,,,,,,,,,Active,TWIN TOTEMS GROCERY,"19390 N Us Highway 101, Shelton, WA, 98584",47.338511,-123.1606665,POINT (-123.1606665 47.338511),Yes,,Skokomish,Skokomish Reservation,,,New Retailer,Independent,,,N,1441535.0,19390 N US HIGHWAY 101,SHELTON,WA,98584,,MASON,,,,,,,,
298,3061,3061,,,3850 SE OLD OLYMPIC HWY,,SHELTON,WA,98584,,,,,,,,,,,,Active,KTP EXPRESS,"3850 SE Old Olympic Hwy, Shelton, WA, 98584",47.129531,-123.09754299999999,POINT (-123.097543 47.129531),Yes,,Squaxin Island,Squaxin Island Off-Reservation Trust Land,,,New Retailer,Independent,,,N,3989341.0,3850 SE OLD OLYMPIC HWY,SHELTON,WA,98584,,MASON,,,,,,,,
299,3064,3064,,,402 JACKSON HEIGHTS DR,,FORKS,WA,98331,,,,,,,,,,,,Active,QUEETS TRADING POST ISS,"402 Jackson Heights Dr, Forks, WA, 98331",47.5352927,-124.33249599999999,POINT (-124.332496 47.5352927),Yes,,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,1530319.0,402 JACKSON HEIGHTS DR,FORKS,WA,98331,,JEFFERSON,,,,,,,,
300,3066,3066,,,15347 SUQUAMISH WAY NE,,SUQUAMISH,WA,98392,,,,,,,,,,,,Active,MASI SHOP,"15347 Suquamish Way NE, Suquamish, WA, 98392",47.71455,-122.57087,POINT (-122.57087 47.71455),Yes,,Port Madison,Port Madison Reservation,,,New Retailer,Independent,,,N,7596977.0,15347  WAY NE,SUQUAMISH,WA,98392,,KITSAP,,,,,,,,
301,3073,3073,,,61 W STATE ROUTE 108,,SHELTON,WA,98584,,,,,,,,,,,,Active,KAMILCHE TRADING POST,"61 W State Route 108, Shelton, WA, 98584",47.1301265,-123.10101329999999,POINT (-123.1010133 47.1301265),Yes,,Squaxin Island,Squaxin Island Reservation,,,New Retailer,Independent,,,N,1530861.0,61 W STATE ROUTE 108,SHELTON,WA,98584,,MASON,,,,,,,,
302,3078,3078,,,2557 LUMMI VIEW DR,,BELLINGHAM,WA,98226,,,,,,,,,,,,Active,FISHERMANS COVE,"2557 Lummi View Dr, Bellingham, WA, 98226",48.732616,-122.66916,POINT (-122.66916 48.732616),Yes,,Lummi,Lummi Reservation,,,New Retailer,Independent,,,N,713990.0,2557 LUMMI VIEW DR,BELLINGHAM,WA,98226,,WHATCOM,,,,,,,,
303,3081,3081,,,515 QUINAULT ST,,TAHOLAH,WA,98587,,,,,,,,,,,,Active,TAHOLAH MERCANTILE,"515 Quinault St, Taholah, WA, 98587",47.347916,-124.28963,POINT (-124.28963 47.347916),Yes,,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,1813173.0,515 QUINAULT ST,TAHOLAH,WA,98587,,GRAYS HARBOR,,,,,,,,
304,3084,3084,,,6095 US HIGHWAY 101,,AMANDA PARK,WA,98526,,,,,,,,,,,,Active,AMANDA PARK SERVICES,"6095 Us Highway 101, Amanda Park, WA, 98526",47.459179999999996,-123.8961,POINT (-123.8961 47.45918),Yes,,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,1754021.0,6095 US HIGHWAY 101,AMANDA PARK,WA,98526,,GRAYS HARBOR,,,,,,,,
305,3089,3089,,,6384 US HIGHWAY 101,,AMANDA PARK,WA,98526,,,,,,,,,,,,Active,NORTH SHORE GROCERY,"6384 Us Highway 101, Amanda Park, WA, 98526",47.468628,-123.923294,POINT (-123.923294 47.468628),Yes,,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,494364.0,6384 US HIGHWAY 101,AMANDA PARK,WA,98526,,GRAYS HARBOR,,,,,,,,
306,3095,3095,,,8000 NE LITTLE BOSTON RD,,KINGSTON,WA,98346,,,,,,,,,,,,Active,GLIDING EAGLE GROCERY,"8000 NE Little Boston Rd, Kingston, WA, 98346",47.838783,-122.54706999999999,POINT (-122.54707 47.838783),Yes,,Port Gamble,Port Gamble Reservation,,,New Retailer,Independent,,,N,1475844.0,8000 NE LITTLE BOSTON RD,KINGSTON,WA,98346,,KITSAP,,,,,,,,
307,3291,3291,,,22795 THREE LIONS PL NE,,KINGSTON,WA,98346,,,,,,,,,,,,Active,WHITEHORSE GOLF COURSE,"22795 Three Lions Pl NE, Kingston, WA, 98346",47.769527000000004,-122.52946999999999,POINT (-122.52947 47.769527),Yes,,Port Madison,Port Madison Reservation,,,New Retailer,Independent,,,N,2246781.0,22795 THREE LIONS PL NE,KINGSTON,WA,98346,,KITSAP,,,,,,,,
308,3295,3295,,,1 COWLITZ WAY,,RIDGEFIELD,WA,98642,,,,,,,,,,,,Active,ILANI CASINO RESORT,"1 Cowlitz Way, Ridgefield, WA, 98642",45.853767100000006,-122.7067139,POINT (-122.7067139 45.85376710000001),Yes,,Cowlitz,Cowlitz Reservation,,,New Retailer,Mohegan Sun,Uncasville,CT,N,7530482.0,1 COWLITZ WAY,RIDGEFIELD,WA,98642,,CLARK,,604097150,INNOWAVE MARKETING GROUP LLC,STUART  BIRGER,  ,,,
309,3309,3309,,,19330 N US HIGHWAY 101,,SHELTON,WA,98584,,,,,,,,,,,,Active,LUCKY DOG CASINO,"19330 N Us Highway 101, Shelton, WA, 98584",47.3365412,-123.16023030000001,POINT (-123.1602303 47.3365412),Yes,,Skokomish,Skokomish Reservation,,,New Retailer,Independent,,,N,1787582.0,19330 N US HIGHWAY 101,SHELTON,WA,98584,,MASON,,,,,,,,
310,3311,3311,,,800 W SALISH CLIFF DR,,SHELTON,WA,98584,,,,,,,,,,,,Active,SALISH CLIFFS GOLF CLUB,"800 W Salish Cliff Dr, Shelton, WA, 98584",47.120657200000004,-123.1069721,POINT (-123.1069721 47.1206572),Yes,,Squaxin Island,Squaxin Island Off-Reservation Trust Land,,,New Retailer,Independent,,,N,7006490.0,800 W SALISH CLIFF DR,SHELTON,WA,98584,,MASON,,602949251,"SALISH CLIFFS, LLC",DAVID  LOPEMAN,3711 SE OLD OLYMPIC HWY  ,SHELTON,WA,98584
