IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
1215,MIKEY G'S SMOKIN CAFE,1955 RICHARDSON ROAD,,GOWANDA,NY,14070,42.499988,-78.94802299999998,"1955 RICHARDSON ROAD  GOWANDA, NY 14070",Original,1215,,,Correct,"1801-, 2009 Richardson Rd, Gowanda, NY 14070, USA",42.4998158,-78.9476215,Active,MIKEY G'S SMOKIN CAFE,"1801-, 2009 Richardson Rd, Gowanda, NY 14070, USA",42.4998158,-78.9476215,POINT (-78.9476215 42.4998158),Yes,Cattaraugus,Cattaraugus Reservation
1216,INJUN ENTERPRISES LLC,255 ROCHESTER ST STE D4,,SALAMANCA,NY,14779,42.158567,-78.70437199999998,"255 ROCHESTER ST STE D4  SALAMANCA, NY 14779",Original,1216,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,INJUN ENTERPRISES LLC,"255 ROCHESTER ST STE D4  SALAMANCA, NY 14779",42.158567,-78.70437199999998,POINT (-78.70437199999998 42.158567),Yes,Allegany,Allegany Reservation
1217,NEEPA''S SMOKE SHOP INC.,41 MONTAUK HWY,,SOUTHAMPTON,NY,11968,40.884653,-72.393028,"41 MONTAUK HWY  SOUTHAMPTON, NY 11968",Original,1217,,,Correct,"42 Montauk Hwy, Southampton, NY 11968, USA",40.88467199999999,-72.42692159999999,Active,NEEPA''S SMOKE SHOP INC.,"42 Montauk Hwy, Southampton, NY 11968, USA",40.88467199999999,-72.42692159999999,POINT (-72.42692159999999 40.88467199999999),Yes,Shinnecock,Shinnecock (state) Reservation
1218,R J''S TOBACCO EMPORIUM,73 FAWN AVE,,SALAMANCA,NY,14779,42.152542,-78.719574,"73 FAWN AVE  SALAMANCA, NY 14779",Original,1218,0.0,,Correct,"11177 Hwy 20, Irving, NY 14081, USA",42.58670619999999,-79.0620813,Active,R J''S TOBACCO EMPORIUM,"11177 Hwy 20, Irving, NY 14081, USA",42.58670619999999,-79.0620813,POINT (-79.0620813 42.58670619999999),Within 1 mile,Cattaraugus,Cattaraugus Reservation
1219,SENECA DIRECT.COM,1525 CAYUGA RD,,IRVING,NY,14081,42.551827,-78.984949,"1525 CAYUGA RD  IRVING, NY 14081",Original,1219,,,SENECA DIRECT,Correct,Correct,Correct,Closed,SENECA DIRECT,"1525 CAYUGA RD  IRVING, NY 14081",42.551827,-78.984949,POINT (-78.984949 42.551827),Yes,Cattaraugus,Cattaraugus Reservation
1220,S.T. SMOKE SHOP,14163 ROUTE 438,,GOWANDA,NY,14070,42.481555,-78.943709,"14163 ROUTE 438  GOWANDA, NY 14070",Original,1220,1.0,yes,Correct,"14199 NY-438, Gowanda, NY 14070, USA",42.48778739999999,-78.9516843,Active,S.T. SMOKE SHOP,"14199 NY-438, Gowanda, NY 14070, USA",42.48778739999999,-78.9516843,POINT (-78.9516843 42.48778739999999),Yes,Cattaraugus,Cattaraugus Reservation
1221,CROSSROADS,12940 ROUTE 438,,GOWANDA,NY,14070,42.5321,-78.98606,"12940 ROUTE 438  GOWANDA, NY 14070",Original,1221,,,Correct,"12940 NY-438, Gowanda, NY 14070, USA",42.532084600000005,-78.98606400000001,Active,CROSSROADS,"12940 NY-438, Gowanda, NY 14070, USA",42.53208460000001,-78.98606400000001,POINT (-78.98606400000001 42.53208460000001),Yes,Cattaraugus,Cattaraugus Reservation
1222,SHIDLER COUNTRY STORE,101 S COSDEN,,SHIDLER,OK,74652,36.78193431,-96.66130676,"101 S COSDEN  SHIDLER, OK 74652",Original,1222,,,Correct,"100 Cosden Ave, Shidler, OK 74652, USA",36.7818191,-96.6610089,Active,SHIDLER COUNTRY STORE,"100 Cosden Ave, Shidler, OK 74652, USA",36.7818191,-96.6610089,POINT (-96.6610089 36.7818191),Yes,Osage,Osage Reservation
1223,TWO RIVERS CASINO,101 WHITE EAGLE DR,,PONCA CITY,OK,74601,36.60630778,-97.08297937,"101 WHITE EAGLE DR  PONCA CITY, OK 74601",Original,1223,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,TWO RIVERS CASINO,"101 WHITE EAGLE DR  PONCA CITY, OK 74601",36.60630778,-97.08297937,POINT (-97.08297937 36.60630778),Yes,Ponca,Ponca OTSA
1224,SHIDLER COUNTRY STORE,106 S COSDEN,,SHIDLER,OK,74652,36.78187136,-96.66109092,"106 S COSDEN  SHIDLER, OK 74652",Original,1224,,,Correct,"100 Cosden Ave, Shidler, OK 74652, USA",36.7818191,-96.6610089,Active,SHIDLER COUNTRY STORE,"100 Cosden Ave, Shidler, OK 74652, USA",36.7818191,-96.6610089,POINT (-96.6610089 36.7818191),Yes,Osage,Osage Reservation
1225,TONKAWA SMOKE SHOP,10750 ALLEN DR,,TONKAWA,OK,74659,36.66768651,-97.26484022,"10750 ALLEN DR  TONKAWA, OK 74659",Original,1225,1.0,yes,Correct,Correct,Correct,Correct,Active,TONKAWA SMOKE SHOP,"10750 ALLEN DR  TONKAWA, OK 74659",36.66768651,-97.26484022,POINT (-97.26484022 36.66768651),Yes,Tonkawa,Tonkawa OTSA
1226,J BAR S SALOON,109 S FIFTH ST,,BARNSDALL,OK,74002,36.56170834,-96.16170654,"109 S FIFTH ST  BARNSDALL, OK 74002",Original,1226,,,Correct,"109 5th St, Barnsdall, OK 74002, USA",36.561460600000004,-96.1616858,Active,J BAR S SALOON,"109 5th St, Barnsdall, OK 74002, USA",36.5614606,-96.1616858,POINT (-96.1616858 36.5614606),Yes,Osage,Osage Reservation
1227,THE STORE #2,109 W OSAGE ST,,WYNONA,OK,74084,36.54624002,-96.32700188,"109 W OSAGE ST  WYNONA, OK 74084",Original,1227,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,THE STORE #2,"109 W OSAGE ST  WYNONA, OK 74084",36.54624002,-96.32700188,POINT (-96.32700188 36.54624002),Yes,Osage,Osage Reservation
1228,KEN'S STORE,11082 NEW PRUE RD,,PRUE,OK,74060,36.26748621,-96.25519106,"11082 NEW PRUE RD  PRUE, OK 74060",Original,1228,,,Correct,"23939 Prue Rd, Prue, OK 74060, USA",36.2679729,-96.2604553,Active,KEN'S STORE,"23939 Prue Rd, Prue, OK 74060, USA",36.2679729,-96.26045529999999,POINT (-96.26045529999999 36.2679729),Yes,Osage,Osage Reservation
1229,NATIVE LIGHTS CASINO,12375 N HIGHWAY 77,,NEWKIRK,OK,74647,36.975623299999995,-97.04355308,"12375 N HIGHWAY 77  NEWKIRK, OK 74647",Original,1229,,,Correct,"Native Lights Casino, 12375 US-77, Newkirk, OK 74647, USA",36.973998400000006,-97.0451871,Active,NATIVE LIGHTS CASINO,"Native Lights Casino, 12375 US-77, Newkirk, OK 74647, USA",36.973998400000006,-97.04518709999999,POINT (-97.04518709999999 36.97399840000001),Yes,Kaw,Kaw OTSA
1230,OTOE TRAVEL PLAZA,12501 N HWY 177,,NEWKIRK,OK,74647,35.724548,-97.0176291,"12501 N HWY 177  NEWKIRK, OK 74647",Google,1230,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,OTOE TRAVEL PLAZA,"12501 N HWY 177  NEWKIRK, OK 74647",35.724548,-97.0176291,POINT (-97.01762909999999 35.724548),Yes,Iowa,Iowa OTSA
1231,KAW SMOKE SHOP,1535 E HUBBARD RD,,PONCA CITY,OK,74604,36.75347281,-97.06407562,"1535 E HUBBARD RD  PONCA CITY, OK 74604",Original,1231,,,Correct,Correct,Correct,Correct,Active,KAW SMOKE SHOP,"1535 E HUBBARD RD  PONCA CITY, OK 74604",36.75347281,-97.06407562,POINT (-97.06407562 36.75347281),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
1232,VELERO/THUNDERBIRD EXPRESS/AST GROCER,15730 E HWY 9,,NORMAN,OK,73026,35.23128061,-97.20750857,"15730 E HWY 9  NORMAN, OK 73026",Original,1232,1.0,maybe,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,VELERO/THUNDERBIRD EXPRESS/AST GROCER,"15730 E HWY 9  NORMAN, OK 73026",35.23128061,-97.20750857,POINT (-97.20750857 35.23128061),Yes,Citizen Potawatomi Nation-Absentee Shawnee,Citizen Potawatomi Nation-Absentee Shawnee OTSA
1233,RED DEVIL SUPERETTE,161 S MAIN ST,,FAIRFAX,OK,74637,36.56996415,-96.70439328,"161 S MAIN ST  FAIRFAX, OK 74637",Original,1233,,,Correct,Correct,Correct,Correct,Active,RED DEVIL SUPERETTE,"161 S MAIN ST  FAIRFAX, OK 74637",36.56996415,-96.70439328,POINT (-96.70439328000001 36.56996415),Yes,Osage,Osage Reservation
1234,HARRAH SMOKESHOP,19857 NE 23RD ST,,HARRAH,OK,73045,35.49352086,-97.17967594,"19857 NE 23RD ST  HARRAH, OK 73045",Original,1234,1.0,yes,AST SMOKE SHOP / HARRAH SMOKE SHOP,Correct,Correct,Correct,Active,AST SMOKE SHOP / HARRAH SMOKE SHOP,"19857 NE 23RD ST  HARRAH, OK 73045",35.49352086,-97.17967594,POINT (-97.17967594 35.49352086),Yes,Citizen Potawatomi Nation-Absentee Shawnee,Citizen Potawatomi Nation-Absentee Shawnee OTSA
1235,OSAGE CASINO-PAWHUSKA,2017 E 15TH ST,,PAWHUSKA,OK,74036,36.6729385,-96.31457184,"2017 E 15TH ST  PAWHUSKA, OK 74036",Original,1235,,,Correct,"2017 E. 15th St &, OK-99, Pawhuska, OK 74056, USA",36.6735692,-96.3143599,Active,OSAGE CASINO-PAWHUSKA,"2017 E. 15th St &, OK-99, Pawhuska, OK 74056, USA",36.6735692,-96.3143599,POINT (-96.3143599 36.6735692),Yes,Osage,Osage Reservation
1236,JIM'S PLACE,2072 CR 3575,,PAWHUSKA,OK,74056,36.91291152,-96.20121371,"2072 CR 3575  PAWHUSKA, OK 74056",Original,1236,,,Correct,Correct,Correct,Correct,Active,JIM'S PLACE,"2072 CR 3575  PAWHUSKA, OK 74056",36.91291152,-96.20121371,POINT (-96.20121371 36.91291152),Yes,Osage,Osage Reservation
1237,KICKAPOO C STORE,25200 E HIGHWAY 62,,HARRAH,OK,73045,35.49263254,-97.11002207,"25200 E HIGHWAY 62  HARRAH, OK 73045",Original,1237,1.0,yes,Correct,"25200 US-62, Harrah, OK 73045, USA",35.49313239999999,-97.0845857,Active,KICKAPOO C STORE,"25200 US-62, Harrah, OK 73045, USA",35.49313239999999,-97.0845857,POINT (-97.08458570000001 35.49313239999999),Yes,Kickapoo,Kickapoo OTSA
1238,KICKAPOO CASINO,25230 E HIGHWAY 62,,HARRAH,OK,73045,35.49263254,-97.10989616,"25230 E HIGHWAY 62  HARRAH, OK 73045",Original,1238,1.0,yes,KICKAPOO CASINO HARRAH,"25230 US-62, Harrah, OK 73045, USA",35.4929867,-97.0833791,Active,KICKAPOO CASINO HARRAH,"25230 US-62, Harrah, OK 73045, USA",35.4929867,-97.0833791,POINT (-97.0833791 35.4929867),Yes,Kickapoo,Kickapoo OTSA
1239,TURTLE STOP,2M E JCT HWY 60 & 137,,WYANDOTTE,OK,74370,36.8051922,-94.7196624,"2M E JCT HWY 60 & 137  WYANDOTTE, OK 74370",Google,1239,1.0,yes,LUCKY TURTLE CASINO,"64499 US-60, Wyandotte, OK 74370, USA",36.804916,-94.7257353,Active,LUCKY TURTLE CASINO,"64499 US-60, Wyandotte, OK 74370, USA",36.804916,-94.7257353,POINT (-94.7257353 36.804916),Yes,Wyandotte,Wyandotte OTSA
1240,OTTER STOP,301 S MAIN ST,,MIAMI,OK,74354,36.87047447,-94.87706888,"301 S MAIN ST  MIAMI, OK 74354",Original,1240,,,Correct,Correct,Correct,Correct,Active,OTTER STOP,"301 S MAIN ST  MIAMI, OK 74354",36.87047447,-94.87706888,POINT (-94.87706888 36.87047447),Yes,Ottawa,Ottawa OTSA
1241,MARVIN'S FOODS,324 N EASTERN AVE,,HOMINY,OK,74035,36.41799672,-96.38948677,"324 N EASTERN AVE  HOMINY, OK 74035",Original,1241,,,Correct,Correct,Correct,Correct,Closed,MARVIN'S FOODS,"324 N EASTERN AVE  HOMINY, OK 74035",36.41799672,-96.38948677,POINT (-96.38948677 36.41799672),Yes,Osage,Osage Reservation
1242,BIG AL'S,3360 N 209TH WEST AVE STE A,,SAND SPRINGS,OK,74063,36.18427195,-96.22575626,"3360 N 209TH WEST AVE STE A  SAND SPRINGS, OK 74063",Original,1242,,,Correct,"3660 New Prue Rd, Sand Springs, OK 74063, USA",36.2075605,-96.20995080000002,Active,BIG AL'S,"3660 New Prue Rd, Sand Springs, OK 74063, USA",36.2075605,-96.20995080000002,POINT (-96.20995080000002 36.2075605),Yes,Osage,Osage Reservation
1243,MR BASS,4000 W ROGERS BLVD,,SKIATOOK,OK,74070,36.368559999999995,-96.0302,"4000 W ROGERS BLVD  SKIATOOK, OK 74070",Original,1243,1.0,maybe,Correct,Correct,Correct,Correct,Active,MR BASS,"4000 W ROGERS BLVD  SKIATOOK, OK 74070",36.368559999999995,-96.0302,POINT (-96.03019999999999 36.36856),Yes,Osage,Osage Reservation
1244,SEMINOLE FOOD MART,401 W STROTHER AVE,,SEMINOLE,OK,74868,35.23168327,-96.6747967,"401 W STROTHER AVE  SEMINOLE, OK 74868",Original,1244,,,Correct,"401 W Strothers Ave, Seminole, OK 74868, USA",35.231814899999996,-96.67504,Active,SEMINOLE FOOD MART,"401 W Strothers Ave, Seminole, OK 74868, USA",35.2318149,-96.67504,POINT (-96.67504 35.2318149),Yes,Seminole,Seminole OTSA
1245,GARRETTS COUNTRY STORE & GRILL,412 W SPRUCE AVE,,BARNSDALL,OK,74002,36.55713281,-96.15978058,"412 W SPRUCE AVE  BARNSDALL, OK 74002",Original,1245,,,Correct,Correct,Correct,Correct,Active,GARRETTS COUNTRY STORE & GRILL,"412 W SPRUCE AVE  BARNSDALL, OK 74002",36.55713281,-96.15978058,POINT (-96.15978058 36.55713281),Yes,Osage,Osage Reservation
1246,WOODRIDGE MARKET,4128 LAKE RD,,PONCA CITY,OK,74604,36.70910027,-97.0261782,"4128 LAKE RD  PONCA CITY, OK 74604",Original,1246,,,Correct,Correct,Correct,Correct,Active,WOODRIDGE MARKET,"4128 LAKE RD  PONCA CITY, OK 74604",36.70910027,-97.0261782,POINT (-97.0261782 36.70910027),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
1247,CHIEF LIQUOR,418 S W 15TH ST,,WAGONER,OK,74467,35.94417995,-95.38225539,"418 S W 15TH ST  WAGONER, OK 74467",Original,1247,1.0,yes,CHIEF LIQUORS,Correct,Correct,Correct,Active,CHIEF LIQUORS,"418 S W 15TH ST  WAGONER, OK 74467",35.94417995,-95.38225539,POINT (-95.38225539 35.94417995),Yes,Creek,Creek OTSA
1248,BILLY B'S OF HOMINY,501 E 1ST ST,,HOMINY,OK,74035,36.41466923,-96.38921698,"501 E 1ST ST  HOMINY, OK 74035",Original,1248,,,Correct,Correct,Correct,Correct,Active,BILLY B'S OF HOMINY,"501 E 1ST ST  HOMINY, OK 74035",36.41466923,-96.38921698,POINT (-96.38921698 36.41466923),Yes,Osage,Osage Reservation
1249,Z MART ENTERPRISES LLC,502 E MAIN ST,,HOMINY,OK,74035,36.41535271,-96.38850651,"502 E MAIN ST  HOMINY, OK 74035",Original,1249,,,Correct,Correct,Correct,Correct,Active,Z MART ENTERPRISES LLC,"502 E MAIN ST  HOMINY, OK 74035",36.41535271,-96.38850651,POINT (-96.38850651 36.41535271),Yes,Osage,Osage Reservation
1250,CHOCTAW TR,505 N HIGHWAY 59,,HEAVENER,OK,74957,34.8885578,-94.6033558,"505 N HIGHWAY 59  HEAVENER, OK 74957",Google,1250,,,CHOCTAW TRAVEL PLAZA,"505 US-59, Heavener, OK 74937, USA",34.91061130000001,-94.6047896,Active,CHOCTAW TRAVEL PLAZA,"505 US-59, Heavener, OK 74937, USA",34.91061130000001,-94.60478959999999,POINT (-94.60478959999999 34.91061130000001),Yes,Choctaw,Choctaw OTSA
1251,HANDY'S GROCERY,521 EAST MAIN STREET,,PAWHUSKA,OK,74056,36.66277414,-96.33309028,"521 EAST MAIN STREET  PAWHUSKA, OK 74056",Original,1251,1.0,yes,Correct,Correct,Correct,Correct,Active,HANDY'S GROCERY,"521 EAST MAIN STREET  PAWHUSKA, OK 74056",36.66277414,-96.33309028,POINT (-96.33309027999999 36.66277414),Yes,Osage,Osage Reservation
1252,OSAGE TRAVEL PLAZA,5591 W ROGERS BLVD,,SKIATOOK,OK,74070,36.36967,-96.05348000000001,"5591 W ROGERS BLVD  SKIATOOK, OK 74070",Original,1252,1.0,yes,Correct,"5591 W C Rogers Blvd, Skiatook, OK 74070, USA",36.369673,-96.0534843,Active,OSAGE TRAVEL PLAZA,"5591 W C Rogers Blvd, Skiatook, OK 74070, USA",36.369673,-96.0534843,POINT (-96.05348429999999 36.369673),Yes,Osage,Osage Reservation
1253,KAW SOUTHWIND CASINO,5640 N LA CANN RD,,NEWKIRK,OK,74647,36.87724648,-97.03095359,"5640 N LA CANN RD  NEWKIRK, OK 74647",Original,1253,,,Correct,Correct,Correct,Correct,Active,KAW SOUTHWIND CASINO,"5640 N LA CANN RD  NEWKIRK, OK 74647",36.87724648,-97.03095359,POINT (-97.03095359 36.87724648),Yes,Kaw,Kaw OTSA
1254,FASTRIP #5,611 E STEVE OWENS BLVD,,MIAMI,OK,74954,36.87127285,-94.8710898,"611 E STEVE OWENS BLVD  MIAMI, OK 74954",Original,1254,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,FASTRIP #5,"611 E STEVE OWENS BLVD  MIAMI, OK 74954",36.87127285,-94.8710898,POINT (-94.87108979999999 36.87127285),Yes,Ottawa,Ottawa OTSA
1255,OTTER 2,61475 E 100 RD,,MIAMI,OK,74354,36.87112198,-94.77848523,"61475 E 100 RD  MIAMI, OK 74354",Original,1255,1.0,yes,HIGH WINDS CASINO,Correct,Correct,Correct,Active,HIGH WINDS CASINO,"61475 E 100 RD  MIAMI, OK 74354",36.87112198,-94.77848523,POINT (-94.77848523 36.87112198),Yes,Ottawa,Ottawa OTSA
1256,O-GAH-PAH CONVENIENCE CENTER,6590 S 580 RD,,MIAMI,OK,74354,36.91987422,-94.84198634,"6590 S 580 RD  MIAMI, OK 74354",Original,1256,,,Correct,Correct,Correct,Correct,Active,O-GAH-PAH CONVENIENCE CENTER,"6590 S 580 RD  MIAMI, OK 74354",36.91987422,-94.84198634,POINT (-94.84198634000001 36.91987422),Yes,Peoria,Peoria OTSA
1257,DOWNSTREAM CASINO RESORT,69300 E NEE RD,,QUAPAW,OK,74363,36.99814219,-94.62477314,"69300 E NEE RD  QUAPAW, OK 74363",Original,1257,,,Correct,Correct,Correct,Correct,Active,DOWNSTREAM CASINO RESORT,"69300 E NEE RD  QUAPAW, OK 74363",36.99814219,-94.62477314,POINT (-94.62477314 36.99814219),Yes,Quapaw,Quapaw OTSA
1258,EASTERN SHAWNEE TRAVEL CENTER,69721 E 100 RD,,WYANDOTTE,OK,74370,36.86897259,-94.62727326,"69721 E 100 RD  WYANDOTTE, OK 74370",Original,1258,,,Correct,Correct,Correct,Correct,Active,EASTERN SHAWNEE TRAVEL CENTER,"69721 E 100 RD  WYANDOTTE, OK 74370",36.86897259,-94.62727326,POINT (-94.62727326 36.86897259),Yes,Modoc,Modoc OTSA
1259,7 CLANS TRAVEL PLAZA #2,8401 HIGHWAY 177,,RED ROCK,OK,74651,36.48476241,-97.07033632,"8401 HIGHWAY 177  RED ROCK, OK 74651",Original,1259,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,7 CLANS TRAVEL PLAZA #2,"8401 HIGHWAY 177  RED ROCK, OK 74651",36.48476241,-97.07033632,POINT (-97.07033632 36.48476241),Yes,Otoe-Missouria,Otoe-Missouria OTSA
1260,MAVERIC MINI MART #26,914 W 7TH ST,,PAWHUSKA,OK,74056,36.66572392,-96.35239872,"914 W 7TH ST  PAWHUSKA, OK 74056",Original,1260,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,MAVERIC MINI MART #26,"914 W 7TH ST  PAWHUSKA, OK 74056",36.66572392,-96.35239872,POINT (-96.35239872 36.66572392),Yes,Osage,Osage Reservation
1261,THE CROSSROADS,9445 STATE HWY 20 (NW CORNER HWY 20,,SKIATOOK,OK,74070,36.37493717,-96.09572331,"9445 STATE HWY 20 (NW CORNER HWY 20  SKIATOOK, OK 74070",Original,1261,,,Correct,"9445 OK-20, Skiatook, OK 74070, USA",36.376951700000006,-96.0995431,Active,THE CROSSROADS,"9445 OK-20, Skiatook, OK 74070, USA",36.376951700000006,-96.0995431,POINT (-96.09954310000001 36.37695170000001),Yes,Osage,Osage Reservation
1262,KANZA TRAVEL PLAZA,9695 N HIGHWAY 177 I-35 EXIT 231,,BRAMAN,OK,74632,36.94046883,-97.34347690000001,"9695 N HIGHWAY 177 I-35 EXIT 231  BRAMAN, OK 74632",Original,1262,,,Correct,"9695 N Highway #177, Braman, OK 74632, USA",36.939940500000006,-97.34382020000001,Active,KANZA TRAVEL PLAZA,"9695 N Highway #177, Braman, OK 74632, USA",36.93994050000001,-97.3438202,POINT (-97.3438202 36.93994050000001),Yes,Kaw,Kaw OTSA
1263,KUM & GO #,2101 E MAIN,,PAWHUSKA,OK,74056,36.6630979,-96.33774877,"2101 E MAIN  PAWHUSKA, OK 74056",Original,1263,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,KUM & GO #,"2101 E MAIN  PAWHUSKA, OK 74056",36.6630979,-96.33774877,POINT (-96.33774877 36.6630979),Yes,Osage,Osage Reservation
1264,SEMINOLE FOOD MART #61,401 W STROTHERS AVE,,SEMINOLE,OK,74868,35.231746,-96.6748945,"401 W STROTHERS AVE  SEMINOLE, OK 74868",Google,1264,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,SEMINOLE FOOD MART #61,"401 W STROTHERS AVE  SEMINOLE, OK 74868",35.231746,-96.6748945,POINT (-96.67489449999999 35.231746),Yes,Seminole,Seminole OTSA
1265,SEMINOLE NATION TRAVEL PLAZA,11267 N HIGHWAY 99,,SEMINOLE,OK,74868,35.19511,-96.67013,"11267 N HIGHWAY 99  SEMINOLE, OK 74868",Original,1265,,,Correct,Correct,Correct,Correct,Active,SEMINOLE NATION TRAVEL PLAZA,"11267 N HIGHWAY 99  SEMINOLE, OK 74868",35.19511,-96.67013,POINT (-96.67013 35.19511),Yes,Seminole,Seminole OTSA
1266,BOAT N TOTE,1670 OSAGE COVE ROAD,,BURBANK,OK,74633,36.72171573,-96.88968054,"1670 OSAGE COVE ROAD  BURBANK, OK 74633",Original,1266,0.0,,BOAT-N-TOTE,Correct,Correct,Correct,Active,BOAT-N-TOTE,"1670 OSAGE COVE ROAD  BURBANK, OK 74633",36.72171573,-96.88968054,POINT (-96.88968054 36.72171573),Yes,Osage,Osage Reservation
1267,DOLLAR GEN STORE #4474,1820 E MAIN ST,,PAWHUSKA,OK,74056,36.66739000000001,-96.3165,"1820 E MAIN ST  PAWHUSKA, OK 74056",Original,1267,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GEN STORE #4474,"1820 E MAIN ST  PAWHUSKA, OK 74056",36.66739000000001,-96.3165,POINT (-96.3165 36.66739000000001),Yes,Osage,Osage Reservation
1268,DOLLAR GENERAL ST 13421,501 N 8TH ST,,BARNSDALL,OK,74002,36.55772,-96.16585,"501 N 8TH ST  BARNSDALL, OK 74002",Original,1268,,,Correct,Correct,Correct,Correct,Active,DOLLAR GENERAL ST 13421,"501 N 8TH ST  BARNSDALL, OK 74002",36.55772,-96.16585,POINT (-96.16585000000001 36.55772),Yes,Osage,Osage Reservation
1269,DOLLAR GENERAL STORE #13094,27255 WEST HIGHWAY 51,,SAND SPRINGS,OK,74063,36.13019,-96.29304,"27255 WEST HIGHWAY 51  SAND SPRINGS, OK 74063",Original,1269,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE #13094,"27255 WEST HIGHWAY 51  SAND SPRINGS, OK 74063",36.13019,-96.29304,POINT (-96.29304 36.13019),Yes,Creek,Creek OTSA
1270,DOLLAR GENERAL STORE 13918,525 S 209TH W AVE,,SAND SPRINGS,OK,74063,36.154759999999996,-96.22604,"525 S 209TH W AVE  SAND SPRINGS, OK 74063",Original,1270,,,Correct,Correct,Correct,Correct,Active,DOLLAR GENERAL STORE 13918,"525 S 209TH W AVE  SAND SPRINGS, OK 74063",36.154759999999996,-96.22604,POINT (-96.22604 36.15476),Yes,Creek,Creek OTSA
1271,DOLLAR GENERAL,5402 SOUTH HIGHWAY 97,,SAND SPRINGS,OK,74063,36.08485,-96.11991,"5402 SOUTH HIGHWAY 97  SAND SPRINGS, OK 74063",Original,1271,,,Correct,"5402 S, OK-97, Sand Springs, OK 74063, USA",36.0845845,-96.12062790000002,Active,DOLLAR GENERAL,"5402 S, OK-97, Sand Springs, OK 74063, USA",36.0845845,-96.12062790000002,POINT (-96.12062790000002 36.0845845),Yes,Creek,Creek OTSA
1272,DOLLAR GENERAL STORE#2555,520 PLAZA CT,,SAND SPRINGS,OK,74063,36.13963,-96.10280999999999,"520 PLAZA CT  SAND SPRINGS, OK 74063",Original,1272,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#2555,"520 PLAZA CT  SAND SPRINGS, OK 74063",36.13963,-96.10280999999999,POINT (-96.10280999999999 36.13963),Yes,Creek,Creek OTSA
1273,DOLLAR GENERAL STORE#3567,3728 S HIGHWAY 97,,SAND SPRINGS,OK,74063,36.10918,-96.11735999999999,"3728 S HIGHWAY 97  SAND SPRINGS, OK 74063",Original,1273,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#3567,"3728 S HIGHWAY 97  SAND SPRINGS, OK 74063",36.10918,-96.11735999999999,POINT (-96.11735999999999 36.10918),Yes,Creek,Creek OTSA
1274,DOLLAR GENERAL STORE#6633,103 E MAIN ST,,HOMINY,OK,74035,36.41583,-96.39372,"103 E MAIN ST  HOMINY, OK 74035",Original,1274,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#6633,"103 E MAIN ST  HOMINY, OK 74035",36.41583,-96.39372,POINT (-96.39372 36.41583),Yes,Osage,Osage Reservation
1275,DOLLAR GENERAL STORE#7821,544 N MAIN ST,,FAIRFAX,OK,74637,36.12309000000001,-97.05145,"544 N MAIN ST  FAIRFAX, OK 74637",Original,1275,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,DOLLAR GENERAL STORE#7821,"544 N MAIN ST  FAIRFAX, OK 74637",36.12309000000001,-97.05145,POINT (-97.05145 36.12309000000001),No,,
1276,DOLLAR GENERAL STORE 9324,519 EAST ROGERS BOULEVARD,,SKIATOOK,OK,74070,36.36853,-95.99605,"519 EAST ROGERS BOULEVARD  SKIATOOK, OK 74070",Original,1276,,,Correct,"519 Wc Rogers Blvd, Skiatook, OK 74070, USA",36.36881639999999,-95.9955693,Active,DOLLAR GENERAL STORE 9324,"519 Wc Rogers Blvd, Skiatook, OK 74070, USA",36.36881639999999,-95.9955693,POINT (-95.9955693 36.36881639999999),Yes,Cherokee,Cherokee OTSA
