,Unnamed: 0,IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,entity,agent_name,agent_address,agent_city,agent_state,agent_zip,SoS_record
254,254,254,BEAR RIVER PUMP & PLAY,11 BEAR PAWS WAY,,LOLETA,CA,95551,40.627866,-124.208304,"11 BEAR PAWS WAY  LOLETA, CA 95551",Original,254.0,,,Correct,"Bear River Drive, Loleta, CA 95551, USA",40.6263469,-124.2097669,Active,BEAR RIVER PUMP & PLAY,"Bear River Drive, Loleta, CA 95551, USA",40.6263469,-124.2097669,POINT (-124.2097669 40.6263469),No,0.3469889132178743,,,Rohnerville,Rohnerville Rancheria,From Original List,,,,,,BEAR RIVER DRIVE,LOLETA,CA,95551,,HUMBOLDT,,,,,,,
255,255,255,BEAR RIVER TOBACCO TRADERS AND COFFEE CO.,260 KEISNER RD.,,LOLETA,CA,95551,38.47066879,-121.4172897,"260 KEISNER RD.  LOLETA, CA 95551",Original,255.0,1.0,yes,Correct,Correct,Correct,Correct,Active,BEAR RIVER TOBACCO TRADERS AND COFFEE CO.,"260 KEISNER RD. LOLETA, CA 95551",38.47066879,-121.4172897,POINT (-121.4172897 38.47066879),No,24.884342698597226,,,Auburn,Auburn Rancheria,From Original List,,,,,,No changes,No changes,No changes,No changes,,SACRAMENTO,,,,,,,
256,256,256,GOLD COUNTRY CASINO,4020 OLIVE HWY.,,OROVILLE,CA,95966,39.50542700000001,-121.506343,"4020 OLIVE HWY.  OROVILLE, CA 95966",Original,256.0,0.0,,Correct,Correct,Correct,Correct,Active,GOLD COUNTRY CASINO,"4020 OLIVE HWY. OROVILLE, CA 95966",39.50542700000001,-121.506343,POINT (-121.506343 39.50542700000001),Yes,0.0,Berry Creek,Berry Creek Off-Reservation Trust Land,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,BUTTE,,,,,,,
257,257,257,MONO WIND CASINO,37302 RANCHERIA LN.,,AUBERRY,CA,93602,37.083933,-119.465208,"37302 RANCHERIA LN.  AUBERRY, CA 93602",Original,257.0,,,Correct,Correct,Correct,Correct,Active,MONO WIND CASINO,"37302 RANCHERIA LN. AUBERRY, CA 93602",37.083933,-119.465208,POINT (-119.465208 37.083933),Yes,0.0,Big Sandy,Big Sandy Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,FRESNO,,,,,,,
258,258,258,KONOCTI VISTA CASINO RESORT,2755 MISSION RANCHERIA RD.,,LAKEPORT,CA,95453,39.021039,-122.887436,"2755 MISSION RANCHERIA RD.  LAKEPORT, CA 95453",Original,258.0,1.0,yes,Correct,Correct,Correct,Correct,Active,KONOCTI VISTA CASINO RESORT,"2755 MISSION RANCHERIA RD. LAKEPORT, CA 95453",39.021039,-122.887436,POINT (-122.887436 39.021039),Yes,0.0,Big Valley,Big Valley Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,LAKE,,,,,,,
259,259,259,BLUE LAKE CASINO,777 CASINO WAY,,BLUE LAKE,CA,95525,40.884426,-123.99892,"777 CASINO WAY  BLUE LAKE, CA 95525",Original,259.0,1.0,yes,Correct,Correct,Correct,Correct,Active,BLUE LAKE CASINO,"777 CASINO WAY BLUE LAKE, CA 95525",40.884426,-123.99892,POINT (-123.99892 40.884426),Yes,0.0,Blue Lake,Blue Lake Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,HUMBOLDT,,,,,,,
260,260,260,THE PLAY STATION 777,7 CASINO WAY,,BLUE LAKE,CA,95525,40.884472,-123.997475,"7 CASINO WAY  BLUE LAKE, CA 95525",Original,260.0,,,Correct,"007 Casino Way, Blue Lake, CA 95525, USA",40.88406200000001,-123.99812549999999,Active,THE PLAY STATION 777,"007 Casino Way, Blue Lake, CA 95525, USA",40.88406200000001,-123.99812549999999,POINT (-123.9981255 40.88406200000001),Yes,0.0,Blue Lake,Blue Lake Rancheria,,,From Original List,,,,,,007 CASINO WAY,BLUE LAKE,CA,95525,,HUMBOLDT,,,,,,,
261,261,261,FANTASY SPRINGS RESORT CASINO,84245 INDIO SPRINGS DR.,,INDIO,CA,99203,33.722165999999994,-116.195104,"84245 INDIO SPRINGS DR.  INDIO, CA 99203",Original,261.0,,,Correct,"84245 Indio Springs Drive, Indio, CA 92203, USA",33.7211771,-116.1935467,Active,FANTASY SPRINGS RESORT CASINO,"84245 Indio Springs Drive, Indio, CA 92203, USA",33.7211771,-116.1935467,POINT (-116.1935467 33.7211771),Yes,0.0,Cabazon,Cabazon Reservation,,,From Original List,,,,,,84245  SPRINGS DRIVE,INDIO,CA,92203,,RIVERSIDE,,,,,,,
262,262,262,CHEVRON GAS STATION,44801 U.S. 101,,LAYTONVILLE,CA,95454,39.685685,-123.480399,"44801 U.S. 101  LAYTONVILLE, CA 95454",Original,262.0,,,Correct,"44801 US-101, Laytonville, CA 95454, USA",39.686148100000004,-123.4805264,Active,CHEVRON GAS STATION,"44801 US-101, Laytonville, CA 95454, USA",39.686148100000004,-123.4805264,POINT (-123.4805264 39.6861481),No,1.2503577166067943,,,Laytonville,Laytonville Rancheria,From Original List,,,,,,44801 US-101,LAYTONVILLE,CA,95454,,MENDOCINO,,,,,,,
263,263,263,GEIGERS LONG VALLEY MARKET,44951 U.S. 101,,LAYTONVILLE,CA,95454,39.686969,-123.482318,"44951 U.S. 101  LAYTONVILLE, CA 95454",Original,263.0,,,Correct,"44951 US-101, Laytonville, CA 95454, USA",39.687388,-123.48203899999999,Active,GEIGERS LONG VALLEY MARKET,"44951 US-101, Laytonville, CA 95454, USA",39.687388,-123.48203899999999,POINT (-123.482039 39.687388),No,1.2380127076011695,,,Laytonville,Laytonville Rancheria,From Original List,,,,,,44951 US-101,LAYTONVILLE,CA,95454,,MENDOCINO,,,,,,,
264,264,264,RED FOX CASINO,200 CAHTO DR.,,LAYTONVILLE,CA,95454,39.669666,-123.497524,"200 CAHTO DR.  LAYTONVILLE, CA 95454",Original,264.0,,,Correct,Correct,Correct,Correct,Active,RED FOX CASINO,"200 CAHTO DR. LAYTONVILLE, CA 95454",39.669666,-123.497524,POINT (-123.497524 39.669666),Yes,0.0,Laytonville,Laytonville Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,MENDOCINO,,,,,,,
265,265,265,CAHUILLA CREEK CASINO,52702 U.S. HWY. 371,,ANZA,CA,92539,33.541713,-116.741269,"52702 U.S. HWY. 371  ANZA, CA 92539",Original,265.0,,,CAHUILLA CASINO AT MOUNTAIN SKY TRAVEL CENTER,"52702 CA-371, Anza, CA 92539, USA",33.540582,-116.7408142,Active,CAHUILLA CASINO AT MOUNTAIN SKY TRAVEL CENTER,"52702 CA-371, Anza, CA 92539, USA",33.540582,-116.7408142,POINT (-116.7408142 33.540582),Yes,0.0,Cahuilla,Cahuilla Reservation,,,From Original List,,,,,,52702 -371,ANZA,CA,92539,,RIVERSIDE,,,,,,,
266,266,266,CAHUILLA SMOKE SHOP,52702 B HWY. 371,,ANZA,CA,92539,33.541713,-116.741269,"52702 B HWY. 371  ANZA, CA 92539",Original,266.0,,,Correct,"52702 CA-371, Anza, CA 92539, USA",33.540582,-116.7408142,Active,CAHUILLA SMOKE SHOP,"52702 CA-371, Anza, CA 92539, USA",33.540582,-116.7408142,POINT (-116.7408142 33.540582),Yes,0.0,Cahuilla,Cahuilla Reservation,,,From Original List,,,,,,52702 -371,ANZA,CA,92539,,RIVERSIDE,,,,,,,
267,267,267,ROAD RUNNER TRADING POST,39444 CARY RD.,,ANZA,CA,92539,33.54793,-116.735062,"39444 CARY RD.  ANZA, CA 92539",Original,267.0,,,Correct,Correct,Correct,Correct,Closed,ROAD RUNNER TRADING POST,"39444 CARY RD. ANZA, CA 92539",33.54793,-116.735062,POINT (-116.735062 33.54793),No,0.062045342847079764,,,Cahuilla,Cahuilla Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,RIVERSIDE,,,,,,,
268,268,268,GOLDEN ACORN CASINO,1800 GOLDEN ACORN WAY,,CAMPO,CA,91906,32.701999,-116.355293,"1800 GOLDEN ACORN WAY  CAMPO, CA 91906",Original,268.0,0.0,,Correct,Correct,Correct,Correct,Active,GOLDEN ACORN CASINO,"1800 GOLDEN ACORN WAY CAMPO, CA 91906",32.701999,-116.355293,POINT (-116.355293 32.701999),Yes,0.0,Campo,Campo Indian Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SAN DIEGO,,,,,,,
269,269,269,GOLDEN ACORN TRAVEL PLAZA,1800 GOLDEN ACORN WAY,,CAMPO,CA,91906,32.701999,-116.355293,"1800 GOLDEN ACORN WAY  CAMPO, CA 91906",Original,269.0,0.0,,Correct,Correct,Correct,Correct,Active,GOLDEN ACORN TRAVEL PLAZA,"1800 GOLDEN ACORN WAY CAMPO, CA 91906",32.701999,-116.355293,POINT (-116.355293 32.701999),Yes,0.0,Campo,Campo Indian Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SAN DIEGO,,,,,,,
270,270,270,BARONA STATION,1054 BARONA RD.,,LAKESIDE,CA,92949,32.93789,-116.877542,"1054 BARONA RD.  LAKESIDE, CA 92949",Original,270.0,,,Correct,"1054 Barona Rd, Lakeside, CA 92040, USA",32.934222,-116.8692128,Active,BARONA STATION,"1054 Barona Rd, Lakeside, CA 92040, USA",32.934222,-116.8692128,POINT (-116.8692128 32.934222),Yes,0.0,Barona,Barona Reservation,,,From Original List,,,,,,1054 BARONA RD,LAKESIDE,CA,92040,,SAN DIEGO,,,,,,,
271,271,271,BARONA VALLEY RANCH RESORT & CASINO,1931 WILDCAT CANYON RD.,,LAKESIDE,CA,92040,32.949147,-116.842885,"1931 WILDCAT CANYON RD.  LAKESIDE, CA 92040",Original,271.0,,,Correct,"1932 Wildcat Canyon Rd, Lakeside, CA 92040, USA",32.9389966,-116.87359779999998,Active,BARONA VALLEY RANCH RESORT & CASINO,"1932 Wildcat Canyon Rd, Lakeside, CA 92040, USA",32.9389966,-116.87359779999998,POINT (-116.8735978 32.9389966),Yes,0.0,Barona,Barona Reservation,,,From Original List,,,,,,1932 WILDCAT CANYON RD,LAKESIDE,CA,92040,,SAN DIEGO,,,,,,,
272,272,272,MAR-TAR-AWA RV PARK CONVENIENCE STORE,25 BROWNS RD.,,ALPINE,CA,91901,32.846992,-116.683391,"25 BROWNS RD.  ALPINE, CA 91901",Original,272.0,1.0,yes,Correct,Correct,Correct,Correct,Active,MAR-TAR-AWA RV PARK CONVENIENCE STORE,"25 BROWNS RD. ALPINE, CA 91901",32.846992,-116.683391,POINT (-116.683391 32.846992),Yes,0.0,Viejas,Viejas Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SAN DIEGO,,,,,,,
273,273,273,VIEJAS CASINO & RESORT,5000 WILLOWS ROAD,,ALPINE,CA,91901,32.840502,-116.708618,"5000 WILLOWS ROAD  ALPINE, CA 91901",Original,273.0,,,Correct,Correct,Correct,Correct,Active,VIEJAS CASINO & RESORT,"5000 WILLOWS ROAD ALPINE, CA 91901",32.840502,-116.708618,POINT (-116.708618 32.840502),Yes,0.0,Viejas,Viejas Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SAN DIEGO,,,,,,,
274,274,274,RABBIT TRAXX,580 PATTERSON ST.,,CEDARVILLE,CA,96104,41.529257,-120.181469,"580 PATTERSON ST.  CEDARVILLE, CA 96104",Original,274.0,1.0,yes,RABBIT TRAXX TRUCK STOP MINI-MART,Correct,Correct,Correct,Active,RABBIT TRAXX TRUCK STOP MINI-MART,"580 PATTERSON ST. CEDARVILLE, CA 96104",41.529257,-120.181469,POINT (-120.181469 41.529257),Yes,0.0,Cedarville,Cedarville Off-Reservation Trust Land,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,MODOC,,,,,,,
275,275,275,CENTRAL AVENUE SMOKE SHOP,1181 CENTRAL AVE.,,MCKINLEYVILLE,CA,95519,40.926554,-124.100758,"1181 CENTRAL AVE.  MCKINLEYVILLE, CA 95519",Original,275.0,,,Correct,Correct,Correct,Correct,Active,CENTRAL AVENUE SMOKE SHOP,"1181 CENTRAL AVE. MCKINLEYVILLE, CA 95519",40.926554,-124.100758,POINT (-124.100758 40.926554),No,3.4707941891369867,,,Trinidad,Trinidad Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,HUMBOLDT,,,,,,,
276,276,276,CHER-AE HEIGHTS CASINO,27 SCENIC DR.,,TRINIDAD,CA,95570,41.061471,-124.139451,"27 SCENIC DR.  TRINIDAD, CA 95570",Original,276.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CHER-AE HEIGHTS CASINO,"27 SCENIC DR. TRINIDAD, CA 95570",41.061471,-124.139451,POINT (-124.139451 41.061471),No,0.5203467665826952,,,Trinidad,Trinidad Rancheria,From Original List,,,,,,No changes,No changes,No changes,No changes,,HUMBOLDT,,,,,,,
277,277,277,CHICKEN RANCH CASINO,16929 CHICKEN RANCH RD.,,JAMESTOWN,CA,95327,37.929541,-120.452327,"16929 CHICKEN RANCH RD.  JAMESTOWN, CA 95327",Original,277.0,,,Correct,Correct,Correct,Correct,Active,CHICKEN RANCH CASINO,"16929 CHICKEN RANCH RD. JAMESTOWN, CA 95327",37.929541,-120.452327,POINT (-120.452327 37.929541),Yes,0.0,Chicken Ranch,Chicken Ranch Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,TUOLUMNE,,,,,,,
278,278,278,HUB LIQUOR,2118 WINTERHAVEN DR.,,WINTERHAVEN,CA,92283,32.738456,-114.634752,"2118 WINTERHAVEN DR.  WINTERHAVEN, CA 92283",Original,278.0,,,Correct,Correct,Correct,Correct,Closed,HUB LIQUOR,"2118 WINTERHAVEN DR. WINTERHAVEN, CA 92283",32.738456,-114.634752,POINT (-114.634752 32.738456),No,0.09971492377757234,,,Fort Yuma,Fort Yuma Indian Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,IMPERIAL,,,,,,,
279,279,279,PIPA MARKET,400 PICACHO RD.,,WINTERHAVEN,CA,92283,32.76031,-114.616104,"400 PICACHO RD.  WINTERHAVEN, CA 92283",Original,279.0,,,Correct,Correct,Correct,Correct,Active,PIPA MARKET,"400 PICACHO RD. WINTERHAVEN, CA 92283",32.76031,-114.616104,POINT (-114.616104 32.76031),Yes,0.0,Fort Yuma,Fort Yuma Indian Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,IMPERIAL,,,,,,,
280,280,280,QUECHAN CASINO RESORT,525 ALGODONES RD.,,WINTERHAVEN,CA,92283,32.741478,-114.720349,"525 ALGODONES RD.  WINTERHAVEN, CA 92283",Original,280.0,,,Correct,Correct,Correct,Correct,Active,QUECHAN CASINO RESORT,"525 ALGODONES RD. WINTERHAVEN, CA 92283",32.741478,-114.720349,POINT (-114.720349 32.741478),Yes,0.0,Fort Yuma,Fort Yuma Indian Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,IMPERIAL,,,,,,,
281,281,281,REDDING RANCHERIA WIN-RIVER CASINO,2100 REDDING RANCHERIA RD.,,REDDING,CA,96001,40.507064,-122.381915,"2100 REDDING RANCHERIA RD.  REDDING, CA 96001",Original,281.0,1.0,yes,Correct,Correct,Correct,Correct,Active,REDDING RANCHERIA WIN-RIVER CASINO,"2100 REDDING RANCHERIA RD. REDDING, CA 96001",40.507064,-122.381915,POINT (-122.381915 40.507064),Yes,0.0,Redding,Redding Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SHASTA,,,,,,,
282,282,282,R POMO PUMPS,1585 E. STATE HWY. 20,,UPPER LAKE,CA,95485,39.140124,-122.881924,"1585 E. STATE HWY. 20  UPPER LAKE, CA 95485",Original,282.0,,,Correct,Correct,Correct,Correct,Active,R POMO PUMPS,"1585 E. STATE HWY. 20 UPPER LAKE, CA 95485",39.140124,-122.881924,POINT (-122.881924 39.140124),Yes,0.0,Robinson,Robinson Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,LAKE,,,,,,,
283,283,283,ROBINSON RANCHERIA BINGO & CASINO,1545 E. HWY. 20,,NICE,CA,95464,38.56085968,-121.76408390000002,"1545 E. HWY. 20  NICE, CA 95464",Original,283.0,,,Correct,Correct,Correct,Correct,Active,ROBINSON RANCHERIA BINGO & CASINO,"1545 E. HWY. 20 NICE, CA 95464",38.56085968,-121.76408390000002,POINT (-121.7640839 38.56085968),No,26.155804585978174,,,Rumsey,Rumsey Indian Rancheria,From Original List,,,,,,No changes,No changes,No changes,No changes,,YOLO,,,,,,,
284,284,284,HIDDEN OAKS CASINO,76700 COVELO RD.,,COVELO,CA,95428,39.80072,-123.248102,"76700 COVELO RD.  COVELO, CA 95428",Original,284.0,,,Correct,Correct,Correct,Correct,Active,HIDDEN OAKS CASINO,"76700 COVELO RD. COVELO, CA 95428",39.80072,-123.248102,POINT (-123.248102 39.80072),Yes,0.0,Round Valley,Round Valley Off-Reservation Trust Land,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,MENDOCINO,,,,,,,
285,285,285,HIDDEN OAKS CONVENIENCE STORE,76700 COVELO RD.  STE. A,,COVELO,CA,95428,39.80072,-123.248102,"76700 COVELO RD.  STE. A  COVELO, CA 95428",Original,285.0,1.0,yes,Correct,"76600 Covelo Rd, Covelo, CA 95428, USA",39.7999204,-123.2486746,Active,HIDDEN OAKS CONVENIENCE STORE,"76600 Covelo Rd, Covelo, CA 95428, USA",39.7999204,-123.2486746,POINT (-123.2486746 39.7999204),Yes,0.0,Round Valley,Round Valley Off-Reservation Trust Land,,,From Original List,,,,,,76600  RD,COVELO,CA,95428,,MENDOCINO,,,,,,,
286,286,286,SAN MANUEL INDIAN BINGO & CASINO,777 SAN MANUEL BLVD.,,HIGHLAND,CA,92346,34.151007,-117.227043,"777 SAN MANUEL BLVD.  HIGHLAND, CA 92346",Original,286.0,,,Correct,Correct,Correct,Correct,Active,SAN MANUEL INDIAN BINGO & CASINO,"777 SAN MANUEL BLVD. HIGHLAND, CA 92346",34.151007,-117.227043,POINT (-117.227043 34.151007),Yes,0.0,San Manuel,San Manuel Off-Reservation Trust Land,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,SAN BERNARDINO,,,,,,,
287,287,287,VALLEY VIEW CASINO & HOTEL,16300 NYEMI PASS RD.,,VALLEY CENTER,CA,92082,33.217969000000004,-116.972638,"16300 NYEMI PASS RD.  VALLEY CENTER, CA 92082",Original,287.0,,,Correct,"16300 Nyemii Pass Road, Valley Center, CA 92082, USA",33.2191336,-116.9728347,Active,VALLEY VIEW CASINO & HOTEL,"16300 Nyemii Pass Road, Valley Center, CA 92082, USA",33.2191336,-116.9728347,POINT (-116.9728347 33.2191336),Yes,0.0,San Pasqual,San Pasqual Reservation,,,From Original List,,,,,,16300 NYEMII PASS ROAD,VALLEY CENTER,CA,92082,,SAN DIEGO,,,,,,,
288,288,288,TACHI PALACE HOTEL & CASINO,17225 JERSEY AVE.,,LEMOORE,CA,93245,36.23849000000001,-119.767027,"17225 JERSEY AVE.  LEMOORE, CA 93245",Original,288.0,,,Correct,Correct,Correct,Correct,Active,TACHI PALACE HOTEL & CASINO,"17225 JERSEY AVE. LEMOORE, CA 93245",36.23849000000001,-119.767027,POINT (-119.767027 36.23849000000001),No,0.02809989775078488,,,Santa Rosa,Santa Rosa Rancheria,From Original List,,,,,,No changes,No changes,No changes,No changes,,KINGS,,,,,,,
289,289,289,CHUMASH CA GAS STATION,990 EDISON ST.,,SANTA YNEZ,CA,93460,34.610525,-120.081729,"990 EDISON ST.  SANTA YNEZ, CA 93460",Original,289.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CHUMASH CA GAS STATION,"990 EDISON ST. SANTA YNEZ, CA 93460",34.610525,-120.081729,POINT (-120.081729 34.610525),No,0.12742142396058173,,,Santa Ynez,Santa Ynez Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,SANTA BARBARA,,,,,,,
290,290,290,CHUMASH CASINO RESORT AND ENTERPRISE,3400 E. HWY. 246,,SANTA YNEZ,CA,93460,34.610071999999995,-120.086424,"3400 E. HWY. 246  SANTA YNEZ, CA 93460",Original,290.0,,,Correct,"3400 CA-246, Santa Ynez, CA 93460, USA",34.6086144,-120.0867442,Active,CHUMASH CASINO RESORT AND ENTERPRISE,"3400 CA-246, Santa Ynez, CA 93460, USA",34.6086144,-120.0867442,POINT (-120.0867442 34.6086144),Yes,0.0,Santa Ynez,Santa Ynez Reservation,,,From Original List,,,,,,3400 -246,SANTA YNEZ,CA,93460,,SANTA BARBARA,,,,,,,
291,291,291,ROUNDUP GRILL AND MARKET,1000 EDISON ST.,,SANTA YNEZ,CA,93460,34.611090000000004,-120.081721,"1000 EDISON ST.  SANTA YNEZ, CA 93460",Original,291.0,1.0,yes,Correct,Correct,Correct,Correct,Active,ROUNDUP GRILL AND MARKET,"1000 EDISON ST. SANTA YNEZ, CA 93460",34.611090000000004,-120.081721,POINT (-120.081721 34.61109),No,0.1332041288246673,,,Santa Ynez,Santa Ynez Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,SANTA BARBARA,,,,,,,
292,292,292,CREEKSIDE CAFE / SHERWOOD VALLEY RANCHERIA CASINO,100 KAWI PLACE,,WILLITS,CA,95490,39.394797,-123.361302,"100 KAWI PLACE  WILLITS, CA 95490",Original,292.0,,,Correct,Correct,Correct,Correct,Active,CREEKSIDE CAFE / SHERWOOD VALLEY RANCHERIA CASINO,"100 KAWI PLACE WILLITS, CA 95490",39.394797,-123.361302,POINT (-123.361302 39.394797),Yes,0.0,Sherwood Valley,Sherwood Valley Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,MENDOCINO,,,,,,,
293,293,293,LUCKY 7 CASINO AND HOTEL,350 N. INDIAN RD.,,SMITH RIVER,CA,95567,41.956882,-124.202854,"350 N. INDIAN RD.  SMITH RIVER, CA 95567",Original,293.0,1.0,yes,Correct,Correct,Correct,Correct,Active,LUCKY 7 CASINO AND HOTEL,"350 N. INDIAN RD. SMITH RIVER, CA 95567",41.956882,-124.202854,POINT (-124.202854 41.956882),Yes,0.0,Smith River,Smith River Off-Reservation Trust Land,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,DEL NORTE,,,,,,,
294,294,294,LUCKY 7 FUEL MART,13450 U.S. HWY. 101 N.,,SMITH RIVER,CA,95567,41.958435,-124.203895,"13450 U.S. HWY. 101 N.  SMITH RIVER, CA 95567",Original,294.0,,,Correct,"13450 US-101, Smith River, CA 95567, USA",41.95751799999999,-124.2035581,Active,LUCKY 7 FUEL MART,"13450 US-101, Smith River, CA 95567, USA",41.95751799999999,-124.2035581,POINT (-124.2035581 41.95751799999999),Yes,0.0,Smith River,Smith River Rancheria,,,From Original List,,,,,,13450 US-101,SMITH RIVER,CA,95567,,DEL NORTE,,,,,,,
295,295,295,SOBOBA CASINO,23333 SOBOBA RD.,,SAN JACINTO,CA,92583,33.781952000000004,-116.917965,"23333 SOBOBA RD.  SAN JACINTO, CA 92583",Original,295.0,,,Correct,Correct,Correct,Correct,Active,SOBOBA CASINO,"23333 SOBOBA RD. SAN JACINTO, CA 92583",33.781952000000004,-116.917965,POINT (-116.917965 33.781952),Yes,0.0,Soboba,Soboba Reservation,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,RIVERSIDE,,,,,,,
296,296,296,THE COUNTRY CLUB AT SOBOBA SPRINGS,1020 SOBOBA RD.,,SAN JACINTO,CA,92583,33.800231,-116.931694,"1020 SOBOBA RD.  SAN JACINTO, CA 92583",Original,296.0,,,Correct,Correct,Correct,Correct,Active,THE COUNTRY CLUB AT SOBOBA SPRINGS,"1020 SOBOBA RD. SAN JACINTO, CA 92583",33.800231,-116.931694,POINT (-116.931694 33.800231),Yes,0.0,Soboba,Soboba Off-Reservation Trust Land,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,RIVERSIDE,,,,,,,
297,297,297,DIAMOND MOUNTAIN CASINO,900 SKYLINE DR.,,SUSANVILLE,CA,96130,40.431223,-120.656979,"900 SKYLINE DR.  SUSANVILLE, CA 96130",Original,297.0,1.0,yes,Correct,"900 Skyline Rd, Susanville, CA 96130, USA",40.430563,-120.65759399999999,Active,DIAMOND MOUNTAIN CASINO,"900 Skyline Rd, Susanville, CA 96130, USA",40.430563,-120.65759399999999,POINT (-120.657594 40.430563),Yes,0.0,Susanville,Susanville Indian Rancheria,,,From Original List,,,,,,900 SKYLINE RD,SUSANVILLE,CA,96130,,LASSEN,,,,,,,
298,298,298,DIAMOND MOUNTAIN MINI MART,910 SKYLINE DR.,,SUSANVILLE,CA,96130,40.431218,-120.656621,"910 SKYLINE DR.  SUSANVILLE, CA 96130",Original,298.0,,,Correct,Correct,Correct,Correct,Active,DIAMOND MOUNTAIN MINI MART,"910 SKYLINE DR. SUSANVILLE, CA 96130",40.431218,-120.656621,POINT (-120.656621 40.431218),Yes,0.0,Susanville,Susanville Indian Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,LASSEN,,,,,,,
299,299,299,DIAMOND MOUNTAIN SMOKE SHOP,920 SKYLINE RD.,,SUSANVILLE,CA,96130,40.431215,-120.656348,"920 SKYLINE RD.  SUSANVILLE, CA 96130",Original,299.0,,,Correct,Correct,Correct,Correct,Active,DIAMOND MOUNTAIN SMOKE SHOP,"920 SKYLINE RD. SUSANVILLE, CA 96130",40.431215,-120.656348,POINT (-120.656348 40.431215),Yes,0.0,Susanville,Susanville Indian Rancheria,,,From Original List,,,,,,No changes,No changes,No changes,No changes,,LASSEN,,,,,,,
300,300,300,SYCUAN CASINO,5485 CASINO WAY,,EL CAJON,CA,92019,32.786595,-116.825705,"5485 CASINO WAY  EL CAJON, CA 92019",Original,300.0,,,Correct,"5469 Casino Way, El Cajon, CA 92019, USA",32.7861973,-116.8296229,Active,SYCUAN CASINO,"5469 Casino Way, El Cajon, CA 92019, USA",32.7861973,-116.8296229,POINT (-116.8296229 32.7861973),Yes,0.0,Sycuan,Sycuan Reservation,,,From Original List,,,,,,5469 CASINO WAY,EL CAJON,CA,92019,,SAN DIEGO,,,,,,,
301,301,301,SYCUAN RESORT GOLF SHOP,3007 DEHESA RD.,,EL CAJON,CA,92019,32.780713,-116.873346,"3007 DEHESA RD.  EL CAJON, CA 92019",Original,301.0,,,Correct,Correct,Correct,Correct,Active,SYCUAN RESORT GOLF SHOP,"3007 DEHESA RD. EL CAJON, CA 92019",32.780713,-116.873346,POINT (-116.873346 32.780713),No,0.024182278370305885,,,Sycuan,Sycuan Off-Reservation Trust Land,From Original List,,,,,,No changes,No changes,No changes,No changes,,SAN DIEGO,,,,,,,
