IMPAQ_ID,Filing Number,Entity Name,Entity Mailing Address,Entity Store Address,Entity Address,Agent Name,Agent Address,Operation Status,matchsource,Longitude,Latitude
2147,201707610176,"AM/PM LAUNDROMAT, LLC",19528 VENTURA BLVD #640  TARZANA CA 91356,1451 VENICE BLVD  LOS ANGELES CA 90008,1451 VENICE BLVD  LOS ANGELES CA 90008,KAMBIZ DRAKE,23901 CALABASAS RD #1030 CALABASAS CA 91302,ACTIVE,Census,-116.508026,33.815132
2147,201311711185,"AM/PM SHUTTLE SERVICE, LLC",PO BOX 78  PALM SPRINGS CA 92263,540 DESERT WAY UNIT 5  PALM SPRINGS CA 92264,540 DESERT WAY UNIT 5  PALM SPRINGS CA 92264,GREGORIO L DAFFON JR,540 DESERT WAY UNIT 5 PALM SPRINGS CA 92264,ACTIVE,Google,-117.75604080000001,33.6908261
2147,201426610033,"AM/PM VETERINARY HOSPITAL, LLC",61 WHITE BLOSSOM  IRVINE CA 92620,61 WHITE BLOSSOM  IRVINE CA 92620,61 WHITE BLOSSOM  IRVINE CA 92620,,,CONVERTED-OUT,Google,-116.2004439,33.709677299999996
2173,C3587135,1 ELEVEN AUTO SALES,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,83957 INDIO BLVD  INDIO CA 92201,LOUIS MANUEL BECERRA,83957 INDIO BLVD INDIO CA 92201,ACTIVE,Census,-115.50085,32.796852
2173,C2901337,"1 ELEVEN TRUCK STOP, INC.",1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,1963 SOUTH HWY 111  EL CENTRO CA 92243,NASH MAROKI,1963 SOUTH HWY 111 EL CENTRO CA 92243,DISSOLVED,Google,-118.14843700000002,34.63272329999999
2173,C4244428,"1-ELEVEN CREATIVE RESOLUTION, INC.",3225 MCLEOD DR STE 100  LAS VEGAS NV 89121,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,1008 W AVE M14 STE A - D180  PALMDALE CA 93551,,,ACTIVE,Census,-118.4073,34.15253
2173,C2696273,10 ELEVEN ENTERTAINMENT,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,4500 BEEMAN AVE  STUDIO CITY CA 91604,,,DISSOLVED,Google,-117.9240077,33.726487299999995
2173,C4199798,"11-ELEVEN GROUP, INC",16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,16309 SAN JACINTO  FOUNTAIN VALLEY CA 92708,ERIC HERRERA,16309 SAN JACINTO FOUNTAIN VALLEY CA 92708,ACTIVE,Census,-118.424995,34.059475
2173,C3499061,16 ELEVEN BEVERLY GLEN ASSOCIATION,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,JAY EZRA NAYSSAN,10350 SANTA MONICA BLVD #190 LOS ANGELES CA 90025,FTB SUSPENDED,Census,-118.07773999999999,33.81812
2173,C3923516,5-ELEVEN HOOPS,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,,,ACTIVE,Census,-118.53608999999999,34.222057
2173,C2389795,"7-ELEVEN 13898, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED,Census,-118.59293999999998,34.26153
2173,C2524324,"7-ELEVEN 17124, INC.",10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,,10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,DHARAM BHATIA,8471 CHAPMAN AVENUE GARDEN GROVE CA 92641,DISSOLVED,Census,-118.53608999999999,34.222057
2173,C2389793,"7-ELEVEN 25122, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED,Census,-118.181076,33.86973
2173,201815110671,11 ELEVEN DESIGN & DEVELOPMENT LLC,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,ADRIAN RAMON MIRANDA,6328 CALIFORNIA AVE LONG BEACH CA 90805,ACTIVE,Census,-118.35604,34.095264
2173,201326210092,11 ONE ELEVEN LLC,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,ARA ZAVEN BERBERIAN,1347 N. STANLEY AVE APT 2 LOS ANGELES CA 90046,ACTIVE,Census,-119.70692,36.864628
2173,201113010011,"19 ELEVEN REAL PROPERTY ASSETS, LLC",1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,JOSHUA HERWALDT,1891 N DARTMOUTH AVE CLOVIS CA 93619,ACTIVE,Census,-118.06913,34.105476
2173,201731110126,3 ELEVEN INVESTMENT LLC,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,TONG H WONG,9150 LAS TUNAS DR. TEMPLE CITY CA 91780,ACTIVE,Census,-116.8171,34.255833
2173,201813610322,4 ELEVEN SCREEN PRINTING LLC,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,MATTHEW JOHNSON,364 DOWNEY DR BIG BEAR CITY CA 92314,CANCELED,Census,-122.09324,37.892959999999995
2173,201320710164,"426 ELEVEN, LLC",3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,MATTHEW FIALHO,3177 STANWOOD LANE LAFAYETTE CA 94549,ACTIVE,Google,-118.4238938,33.9828832
2173,200526510022,"43 ELEVEN, LLC",,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,BRIAN COHEE,4935 MC CONNELL AVE #9 LOS ANGELES CA 90066,CANCELED,Census,-122.41226999999999,37.796215000000004
2173,201123410077,53 ELEVEN SPORTS DISTRIBUTION LLC,,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,ALEX LUGOSCH,1035 PACIFIC AVE SAN FRANCISCO CA 94133,FTB SUSPENDED,Census,-122.42738999999999,37.796203999999996
2173,200829610055,"7-ELEVEN BEACH, LLC, A CALIFORNIA LIMITED LIABILITY COMPANY",1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,,,ACTIVE,Google,-117.87168020000001,33.629445000000004
2173,199018300037,"7-ELEVEN PROPERTIES, A CALIFORNIA LIMITED PARTNERSHIP",,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,BRUCE A. GUYETTE,82 SEA ISLAND DR. NEWPORT BEACH CA 92660,ACTIVE,Census,-76.24311,36.76693
2346,C2158949,"DOLLAR TREE DISTRIBUTION, INC.",500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-76.24311,36.76693
2346,C2122117,"DOLLAR TREE STORES, INC.",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-121.38983999999999,38.65173
2346,C1581168,"DOLLAR TREE WEST, INC.",3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,DAVID J REED,3222 WINONA WAY NORTH HIGHLANDS CA 95660,MERGED OUT,Census,-76.24311,36.76693
2346,C2114076,"DOLLAR TREE WEST, INC.",P O BOX 2500  NORFOLK VA 23501,500 VOLVO PKWY  CHEASPEAKE VA 23320,500 VOLVO PKWY  CHEASPEAKE VA 23320,,,MERGED OUT,Google,-118.2934678,34.0108667
2346,C2453471,J. DOLLAR TREE VARIETY INC,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,J EMEYA,1051 W MARTIN LUTHER KING JR LOS ANGELES CA 90062,FTB SUSPENDED,Census,-117.70795,33.89017
2346,201429510082,BANSI PALMS DOLLAR TREE LLC,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,VINOD KARDANI,27045 BIG HORN MTN WAY YORBA LINDA CA 92887,FTB SUSPENDED,Census,-118.51163000000001,34.264835
2346,201900110379,DOLLAR TREE HOUSE LLC,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,CRISTIAN DEL TORO,17325 CHATSWORTH STREET LOS ANGELES CA 91344,ACTIVE,Census,-76.24311,36.76693
2346,201027010289,"DOLLAR TREE SOURCING COMPANY, LLC",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-119.72259,34.401638
2346,201705310107,IWF CITRUS TREE FAMILY DOLLAR LLC,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,THOMAS J GAMBLE,1933 CLIFF DR STE 1 SANTA BARBARA CA 93109,CANCELED,Census,-117.88563500000001,33.685584999999996
2346,201609910548,"RU DOLLAR TREE MORROW GA, LLC",3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,,,ACTIVE,Census,-117.88426000000001,33.987217
2346,201229210078,YUCCA VALLEY DOLLAR TREE LLC,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,JACK P LIN,19223 E COLIMA RD #938 ROWLAND HEIGHTS CA 91748,CANCELED,Census,-76.24311,36.76693
2374,C2158949,"DOLLAR TREE DISTRIBUTION, INC.",500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-76.24311,36.76693
2374,C2122117,"DOLLAR TREE STORES, INC.",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-121.38983999999999,38.65173
2374,C1581168,"DOLLAR TREE WEST, INC.",3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,DAVID J REED,3222 WINONA WAY NORTH HIGHLANDS CA 95660,MERGED OUT,Census,-76.24311,36.76693
2374,C2114076,"DOLLAR TREE WEST, INC.",P O BOX 2500  NORFOLK VA 23501,500 VOLVO PKWY  CHEASPEAKE VA 23320,500 VOLVO PKWY  CHEASPEAKE VA 23320,,,MERGED OUT,Google,-118.2934678,34.0108667
2374,C2453471,J. DOLLAR TREE VARIETY INC,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,J EMEYA,1051 W MARTIN LUTHER KING JR LOS ANGELES CA 90062,FTB SUSPENDED,Census,-117.70795,33.89017
2374,201429510082,BANSI PALMS DOLLAR TREE LLC,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,VINOD KARDANI,27045 BIG HORN MTN WAY YORBA LINDA CA 92887,FTB SUSPENDED,Census,-118.51163000000001,34.264835
2374,201900110379,DOLLAR TREE HOUSE LLC,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,CRISTIAN DEL TORO,17325 CHATSWORTH STREET LOS ANGELES CA 91344,ACTIVE,Census,-76.24311,36.76693
2374,201027010289,"DOLLAR TREE SOURCING COMPANY, LLC",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-119.72259,34.401638
2374,201705310107,IWF CITRUS TREE FAMILY DOLLAR LLC,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,THOMAS J GAMBLE,1933 CLIFF DR STE 1 SANTA BARBARA CA 93109,CANCELED,Census,-117.88563500000001,33.685584999999996
2374,201609910548,"RU DOLLAR TREE MORROW GA, LLC",3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,,,ACTIVE,Census,-117.88426000000001,33.987217
2374,201229210078,YUCCA VALLEY DOLLAR TREE LLC,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,JACK P LIN,19223 E COLIMA RD #938 ROWLAND HEIGHTS CA 91748,CANCELED,Google,-82.85714449999998,40.079884299999996
2387,C3277785,"BIG LOTS F&S, INC.",4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,,,ACTIVE,Census,-117.4174,33.946068
2387,C2698319,"BIG LOTS PROPERTIES, INC.",5198 ARLINGTON AVE #119  RIVERSIDE CA 92504,5198 ARLINGTON AVE #119  RIVERSIDE CA 92504,5198 ARLINGTON AVE #119  RIVERSIDE CA 92504,DOUGLAS GEISLER,5198 ARLINGTON AVE #119 RIVERSIDE CA 92504,FTB SUSPENDED,Google,-82.85714449999998,40.079884299999996
2387,C2009269,"BIG LOTS STORES, INC.",4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,4900 E DUBLIN GRANVILLE RD  COLUMBUS OH 43081,,,ACTIVE,Google,-116.5447605,33.8213845
2395,201706210590,STACY'S @ PALM SPRINGS LLC,220 E ARENAS RD  PALM SPRINGS CA 92262,220 E ARENAS RD  PALM SPRINGS CA 92262,220 E ARENAS RD  PALM SPRINGS CA 92262,,,ACTIVE,Google,-118.376349,34.1399601
2419,C4098627,"CHILL N VAPE LOUNGE, INC.",11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,HOVANES BAARYAN,11314 VENTURA BLVD STUDIO CITY CA 91604,ACTIVE,Google,-118.376349,34.1399601
2419,201627010294,"CHILL N VAPE LOUNGE, LLC",11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,,,CANCELED,Census,-121.97872,37.305023
2437,C3000687,"FINAL SCORE SPORTS BAR, INC.",1126 SARATOGA AVE  SAN JOSE CA 95129,1126 SARATOGA AVE  SAN JOSE CA 95129,1126 SARATOGA AVE  SAN JOSE CA 95129,JOSEPH WERSTLER,1126 SARATOGA AVE SAN JOSE CA 95129,ACTIVE,Census,-118.1254,33.92022
2437,199534100005,FINAL SCORE SPORTS BAR & GRILL  LIMITED PARTNERSHIP,,12329 BELLFLOWER BLVD.  DOWNEY CA 90242,12329 BELLFLOWER BLVD.  DOWNEY CA 90242,MICHAEL FAGAN,12329 BELLFLOWER BLVD. DOWNEY CA 90242,CANCELED,Census,-117.202324,32.772354
2440,201503110046,BAR CHILL LLC,1319 MORENA BLVD  SAN DIEGO CA 92110,1319 MORENA BLVD  SAN DIEGO CA 92110,1319 MORENA BLVD  SAN DIEGO CA 92110,ROBERT STEPIC,5233 LA JOLLA BLVD LA JOLLA CA 92037,ACTIVE,Census,-121.06734499999999,38.90872
2440,201629310394,"FARMACY BAR AND CHILL, LLC, THE",191 RUBY STREET  AUBURN CA 95603,191 RUBY STREET  AUBURN CA 95603,191 RUBY STREET  AUBURN CA 95603,,,ACTIVE,Census,-116.54473999999999,33.826756
2469,C3505613,THE COPA ROOM INCORPORATED,PO BOX 3364  PALM SPRINGS CA 92263,244 EAST AMADO ROAD  PALM SPRINGS CA 92262,244 EAST AMADO ROAD  PALM SPRINGS CA 92262,TONY DI LEMBO,2708 ALEXANDER CLUB DRIVE PALM SPRINGS CA 92262,ACTIVE,Census,-118.75672,34.15455
2469,200815610026,"COPA ROOM, LLC",,5737 KANAN RD. STE 138  AGORA HILLS CA 91301,5737 KANAN RD. STE 138  AGORA HILLS CA 91301,CHRIS BREED,1666 1/2 MCCADDEN HOLLYWOOD CA 90028,CANCELED,Census,-121.45116000000002,38.604991999999996
2475,C2508412,"HEAD HUNTERS VIDEO BAR & GRILL, INC.",686 WOODLAKE DR  SACRAMENTO CA 95815,686 WOODLAKE DR  SACRAMENTO CA 95815,686 WOODLAKE DR  SACRAMENTO CA 95815,MYRON A SIDIE,686 WOODLAKE DR SACRAMENTO CA 95815,SOS/FTB SUSPENDED,Census,-116.44697,33.777836
2495,C1601336,HOMEOWNERS' ASSOCIATION OF DATE PALM COUNTRY CLUB,459 CERRITOS WAY  CATHEDRAL CITY CA 92234,459 CERRITOS WAY  CATHEDRAL CITY CA 92234,459 CERRITOS WAY  CATHEDRAL CITY CA 92234,JEANNE FLORES,459 CERRITOS WAY CATHEDRAL CITY CA 92234,ACTIVE,Census,-116.51610600000001,33.808662
2501,C3074708,MESQUITE GOLF & COUNTRY CLUB CORP.,2700 EAST MESQUITE AVE.  PALM SPRINGS CA 92264,2700 EAST MESQUITE AVE.  PALM SPRINGS CA 92264,2700 EAST MESQUITE AVE.  PALM SPRINGS CA 92264,MESQUITE GOLF,2700 EAST MESQUITE AVE. PALM SPRINGS CA 92264,FTB SUSPENDED,Census,-121.60223,37.900997
2516,C4048850,"B. R. WINE BAR, INC.",2478 BIXLER ROAD  BRENTWOOD CA 94513,1520 DISCOVERY BAY BLVD SUITE 300  DISCOVERY BAY CA 94505,1520 DISCOVERY BAY BLVD SUITE 300  DISCOVERY BAY CA 94505,,,DISSOLVED,Not Geocoded,,
2516,C1209535,BAR 'R' COACHWORKS INC.,65 TRAVELAND LN.  EAST IRVINE CA 92650,65 TRAVELAND LN.  EAST IRVINE CA 92650,65 TRAVELAND LN.  EAST IRVINE CA 92650,TERYL J. REIN,23001 VESPER EL TORO CA 92630,DISSOLVED,Census,-117.8341,33.660038
2516,C2288806,"BAR DIAMOND R, INC.",10 NUEVO  IRVINE CA 92612,10 NUEVO  IRVINE CA 92612,10 NUEVO  IRVINE CA 92612,RON H OBERNDORFER,5464 GROSSMONT CENTER DR.    THIRD FLOOR LA MESA CA 91942,ACTIVE,Census,-121.92766599999999,37.71787
2516,C3448018,C BAR R ENTERPRISES,7983 DIANA LANE  DUBLIN CA 94568,7983 DIANA LANE  DUBLIN CA 94568,7983 DIANA LANE  DUBLIN CA 94568,BRIAN ROBERT CAMPBELL,7983 DIANA LANE DUBLIN CA 94568,ACTIVE,Google,-84.389488,33.791638
2516,C0225696,C-BAR-R CLUB CALIFORNIA RIDERS,,,,,,FTB SUSPENDED,Not Geocoded,,
2516,C1548772,DOUBLE R BAR,P O BOX 542  YUBA CITY CA 95992,,P O BOX 542  YUBA CITY CA 95992,RUDOLF RATKOVSKY,567 2ND ST YUBA CITY CA 95991,FTB SUSPENDED,Google,-117.01102320000001,34.4595584
2516,C3147819,DOUBLE R BAR REGULATORS INC.,PO BOX 3105  VICTORVILLE CA 92393-3105,30200 DEL ORO DR  LUCERNE VALLEY CA 92356,30200 DEL ORO DR  LUCERNE VALLEY CA 92356,EDWARD RICHARD BOYDE,10979 ROCKAWAY GLEN RD APPLE VALLEY CA 92308,ACTIVE,Not Geocoded,,
2516,C0286769,H-BAR-R WESTERN OUTFITTERS,P O BOX 468  SAN DIEGO CA 92112,,P O BOX 468  SAN DIEGO CA 92112,MARK D JACOBS,2121 IMPERIAL AVE SAN DIEGO CA 92102,DISSOLVED,Census,-118.25426999999999,34.066357
2516,C2144339,"R & B COFFEE SHOP, RESTAURANT & KARAOKE BAR",1257 W. TEMPLE STREET  LOS ANGELES CA 90026,,1257 W. TEMPLE STREET  LOS ANGELES CA 90026,ELIZABETH A. ELMIDO,1257 W. TEMPLE STREET LOS ANGELES CA 90026,FTB SUSPENDED,Google,-118.36770770000001,33.8628783
2516,C1712591,"R & R BAR SUPPLIES, INC.",1503 RINGER LN  REDONDO BEACH CA 90278,1503 RINGER LN  REDONDO BEACH CA 90278,1503 RINGER LN  REDONDO BEACH CA 90278,ROGER BRULAND,1503 RINGER LN REDONDO BEACH CA 90278,SOS SUSPENDED,Google,-117.26440359999998,33.936530499999996
2516,200418810034,"BAR 4 R COMPANY, LLC",,12625 FREDERICK STREET STE 1-5 #265  MORENO VALLEY CA 92553,12625 FREDERICK STREET STE 1-5 #265  MORENO VALLEY CA 92553,MICHAEL S ROACH,12625 FREDERICK STREET STE 1-5 #265 MORENO VALLEY CA 92553,CANCELED,Not Geocoded,,
2516,200617410099,"BAR R WATER TRUCK SERVICE, L.L.C.",,PO BOX 118  DENAIR CA 95316,PO BOX 118  DENAIR CA 95316,DUSTIN BURGESS,19605 TURNER AVE. HILMAR CA 95324,CANCELED,Census,-119.03380600000001,36.20717
2516,198932000008,"BAR R. G. RANCHES, A LIMITED PARTNERSHIP",,24095 AVENUE 230  LINDSAY CA 93247,24095 AVENUE 230  LINDSAY CA 93247,ROBERT R. GLICK,24095 AVENUE 230 LINDSAY CA 93247,CANCELED,Census,-118.482735,34.03174
2516,198535800019,"BAR TRIPLE R, A CALIFORNIA LIMITED PARTNERSHIP",PO BOX 3757  SANTA MONICA CA 90408,2001 WILSHIRE BLVD STE 270  SANTA MONICA CA 90403,2001 WILSHIRE BLVD STE 270  SANTA MONICA CA 90403,J. ALLEN RADFORD,"528 ARIZONA AVE., SUITE 210 SANTA MONICA CA 90401",ACTIVE,Google,-117.36353899999999,33.8830348
2516,201433010258,"DOUBLE R BAR RANCH, LLC",17130 VAN BUREN BLVD STE 167  RIVERSIDE CA 92504,17130 VAN BUREN BLVD STE 167  RIVERSIDE CA 92504,17130 VAN BUREN BLVD STE 167  RIVERSIDE CA 92504,JAMES W HEFFEL,17130 VAN BUREN BLVD STE 167 RIVERSIDE CA 92504,SOS/FTB SUSPENDED,Google,-120.66238759999999,40.4180844
2516,200610510084,"TWO R BAR LAND & LIVESTOCK, LLC.",,60 SOUTH LASSEN STREET  SUSANVILLE CA 96130,60 SOUTH LASSEN STREET  SUSANVILLE CA 96130,JAIMEE A. RICHEY,60 SOUTH LASSEN STREET SUSANVILLE CA 96130,CANCELED,Google,-117.2930075,34.105723
2518,C2834039,AMIGO'S DE LOS COMPADRE'S,440 WEST CT ST  SAN BERNARDINO CA 92418,440 WEST CT ST  SAN BERNARDINO CA 92418,440 WEST CT ST  SAN BERNARDINO CA 92418,OSCAR CHAVEZ,440 WEST CT ST SAN BERNARDINO CA 92418,DISSOLVED,Google,-119.18987040000002,34.187384200000004
2518,C1270212,"ASOCIACION DE CHARROS LOS COMPADRES DE OXNARD, CALIFORNIA, INC.",1247 S. J STREET  OXNARD CA 93030,1247 S. J STREET  OXNARD CA 93030,1247 S. J STREET  OXNARD CA 93030,PEDRO MARTINEX,1247 S. J STREET OXNARD CA 93030,FTB SUSPENDED,Census,-119.75176,34.45009
2518,C0504932,COMPADRES DE LOS GATOS DE SANTA BARBARA,3936 HARROLD AVE.  SANTA BARBARA CA 93110,,3936 HARROLD AVE.  SANTA BARBARA CA 93110,,,FTB SUSPENDED,Google,-118.15251950000001,34.7042174
2518,C3393999,LOS 3 COMPADRES,1235 W. AVENUE I  LANCASTER CA 93534,1235 W. AVENUE I  LANCASTER CA 93534,1235 W. AVENUE I  LANCASTER CA 93534,NANCY RUIZ URQUIZA,1235W. AVENUE I LANCASTER CA 93534,FTB SUSPENDED,Google,-116.5109577,33.80083629999999
2518,C0194718,LOS COMPADRES,1849 S EL CIELO ROAD  PALM SPRINGS CA 92264,1849 S EL CIELO ROAD  PALM SPRINGS CA 92264,1849 S EL CIELO ROAD  PALM SPRINGS CA 92264,GARY CHANEY,23-435 BISNAGE AVE PALM SPRINGS CA 92264,ACTIVE,Census,-120.57399,34.960728
2518,C1968091,"LOS COMPADRES AGRI-LABOR, A CALIFORNIA CORPORATION",P O BOX 513  GUADALUPE CA 93434,259-A GUADALUPE ST  GUADALUPE CA 93434,259-A GUADALUPE ST  GUADALUPE CA 93434,KENNETH ROSENE,267 CAMP LANE GUADALUPE CA 93434,SOS/FTB SUSPENDED,Google,-117.34624579999999,34.107053799999996
2518,C2841748,"LOS COMPADRES AUTO MARKET , INC.",2596 W FOOTHILL BLVD  SAN BERNARDINO CA 92410,2596 W FOOTHILL_BLVD  SAN BERNARDINO CA 92410,2596 W FOOTHILL_BLVD  SAN BERNARDINO CA 92410,ANA BERTHA MORENO,2596 W FOOTHILL BLVD SAN BERNARDINO CA 92410,FTB SUSPENDED,Google,-121.8343577,37.2785687
2518,C4051119,LOS COMPADRES BAR & GRILL INC,4126 MONTEREY HWY  SAN JOSE CA 95121,4126 MONTEREY HWY  SAN JOSE CA 95121,4126 MONTEREY HWY  SAN JOSE CA 95121,RAMON MACIAS,3877 WHINNEY PLACE SAN JOSE CA 95121,ACTIVE,Not Geocoded,,
2518,C0332107,LOS COMPADRES CLUB OF LA HABRA HEIGHTS,P.O. BOX 212  LA HABRA CA 90631,,P.O. BOX 212  LA HABRA CA 90631,JOHN PEARCE,550 LAMAT ROAD LA HABRA HEIGHTS CA 90631,ACTIVE,Not Geocoded,,
2518,C0327310,LOS COMPADRES CLUB OF OCEANSIDE,,,,,,FTB SUSPENDED,Google,-118.277923,33.98122539999999
