address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"37902 S Nukwalqw Rd, Worley, ID, 83876",,,1762827.0,47.43246060000001,-116.9717894,True,ROOFTOP,,,,,,Google,POINT (-116.9717894 47.43246060000001),True,Coeur d'Alene,Coeur d'Alene Reservation
"308 Hwy 95 N, Lapwai, ID, 83540",,,1827640.0,46.40760570000001,-116.8022051,True,ROOFTOP,,,,,,Google,POINT (-116.8022051 46.40760570000001),True,Nez Perce,Nez Perce Reservation
"92345 Us Highway 93, Arlee, MT, 59821",,,619511.0,47.1634744,-114.0866825,True,ROOFTOP,,,,,,Google,POINT (-114.0866825 47.1634744),True,Flathead,Flathead Reservation
"12285 150th Rd, Mayetta, KS, 66509",,,1535129.0,39.3178393,-95.7510064,True,ROOFTOP,,,,,,Google,POINT (-95.75100639999999 39.3178393),True,Prairie Band of Potawatomi Nation,Prairie Band of Potawatomi Nation Reservation
"396066 Highway 95, Plummer, ID, 83851",5149.0,9.0,2710578.0,47.33629000000001,-116.88808,True,Exact,"396066 HWY 95, PLUMMER, ID, 83851",R,16.0,601727048.0,940000.0,Census,POINT (-116.88808 47.33629000000001),True,Coeur d'Alene,Coeur d'Alene Reservation
"51356 Hwy 93, Pablo, MT, 59855",,,287317.0,47.592417,-114.1129152,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-114.1129152 47.592417),True,Flathead,Flathead Reservation
"1450 Central Ave, Horton, KS, 66439",3039.0,13.0,431529.0,39.6669,-95.52718,True,Exact,"1450 CENTRAL AVE, HORTON, KS, 66439",R,20.0,9771372.0,480800.0,Census,POINT (-95.52718 39.6669),True,Kickapoo (KS),Kickapoo (KS) Reservation
"3103 N State Road 7, Hollywood, FL, 33021",,,2089596.0,26.0400396,-80.20861409999998,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-80.20861409999998 26.0400396),True,Hollywood,Hollywood Reservation
"6740 Highway 140, Hesperus, CO, 81326",,,1547813.0,37.093168,-108.1697126,True,ROOFTOP,,,,,,Google,POINT (-108.1697126 37.093168),True,Southern Ute,Southern Ute Reservation
"104 Main St, Charlo, MT, 59824",,,1832765.0,47.4365893,-114.1719193,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-114.1719193 47.4365893),True,Flathead,Flathead Reservation
"211 Whiting St, Whiting, KS, 66552",3049.0,85.0,447067.0,39.590122,-95.61241,True,Exact,"211 WHITING ST, WHITING, KS, 66552",L,20.0,10126433.0,82600.0,Census,POINT (-95.61241 39.590122),True,Kickapoo (KS),Kickapoo (KS) Reservation
"1823 Highway 95, Craigmont, ID, 83523",,,1868904.0,46.2402276,-116.5826554,True,ROOFTOP,,,,,,Google,POINT (-116.5826554 46.2402276),True,Nez Perce,Nez Perce Reservation
"165 Hwy 95 N, Plummer, ID, 83851",,,1525839.0,47.336594,-116.8881422,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-116.8881422 47.336594),True,Coeur d'Alene,Coeur d'Alene Reservation
"305 Joseph Ave, Winchester, ID, 83555",3115.0,61.0,683636.0,46.239563,-116.624115,True,Exact,"305 JOSEPH AVE, WINCHESTER, ID, 83555",L,16.0,201754714.0,940002.0,Census,POINT (-116.624115 46.239563),True,Nez Perce,Nez Perce Reservation
"9 2nd Ave W, Polson, MT, 59860",5001.0,47.0,682521.0,47.69441,-114.16326,True,Non_Exact,"9 2ND AVE E, POLSON, MT, 59860",L,30.0,206921202.0,940303.0,Census,POINT (-114.16326 47.69441),True,Flathead,Flathead Reservation
"801 3rd St, Kamiah, ID, 83536",1077.0,61.0,1634292.0,46.23009,-116.033875,True,Exact,"801 3RD ST, KAMIAH, ID, 83536",L,16.0,201758277.0,940001.0,Census,POINT (-116.033875 46.23009),True,Nez Perce,Nez Perce Reservation
"11320 Highway 12, Orofino, ID, 83544",6008.0,35.0,996946.0,46.49594,-116.298485,True,Non_Exact,"11320 US HWY 12, OROFINO, ID, 83544",L,16.0,201684229.0,940000.0,Census,POINT (-116.298485 46.49594),True,Nez Perce,Nez Perce Reservation
"6501 Sheridan St, Hollywood, FL, 33024",5022.0,11.0,1818036.0,26.031855,-80.22086999999998,True,Exact,"6501 SHERIDAN ST, HOLLYWOOD, FL, 33024",R,12.0,114748973.0,90602.0,Census,POINT (-80.22086999999998 26.031855),True,Hollywood,Hollywood Reservation
"39404 County Highway 24, Morton, MN, 56270",,,2914680.0,44.5314688,-94.9992537,True,ROOFTOP,,,,,,Google,POINT (-94.9992537 44.5314688),True,Lower Sioux,Lower Sioux Indian Community
"4675 Highway 12, Kamiah, ID, 83536",1085.0,49.0,652089.0,46.176907,-116.00047,True,Non_Exact,"4675 US HWY 12, KAMIAH, ID, 83536",R,16.0,629174668.0,940000.0,Census,POINT (-116.00047 46.176907),True,Nez Perce,Nez Perce Reservation
"729 1st Ave E, Horton, KS, 66439",3087.0,13.0,641190.0,39.65934,-95.52589,True,Exact,"729 1ST AVE E, HORTON, KS, 66439",L,20.0,9771535.0,480800.0,Census,POINT (-95.52589 39.65934),True,Kickapoo (KS),Kickapoo (KS) Reservation
"281 10th St, Plummer, ID, 83851",,,1465092.0,47.3355315,-116.8886404,True,ROOFTOP,,,,,,Google,POINT (-116.8886404 47.3355315),True,Coeur d'Alene,Coeur d'Alene Reservation
"300 10th St, Plummer, ID, 83851",,,1465090.0,47.3349479,-116.8876145,True,ROOFTOP,,,,,,Google,POINT (-116.8876145 47.3349479),True,Coeur d'Alene,Coeur d'Alene Reservation
"12727 W Elder Rd, Worley, ID, 83876",2030.0,55.0,7168964.0,47.507175,-116.95879,True,Exact,"12727 W ELDER RD, WORLEY, ID, 83876",R,16.0,192937941.0,940000.0,Census,POINT (-116.95879 47.507175),True,Coeur d'Alene,Coeur d'Alene Reservation
"305 N Main St, Hiawatha, KS, 66434",3148.0,13.0,696217.0,39.97766,-95.56396,True,Exact,"305 MAIN ST, HIAWATHA, KS, 66434",L,20.0,9766356.0,480600.0,Census,POINT (-95.56395999999999 39.97766),True,Sac and Fox Nation,Sac and Fox Nation Off-Reservation Trust Land
"585 Ralph Darden Memorial Pkwy, Charenton, LA, 70523",,,7329808.0,29.8685755,-91.5419635,True,ROOFTOP,,,,,,Google,POINT (-91.54196349999999 29.8685755),True,Chitimacha,Chitimacha Reservation
"396070 Highway 95, Plummer, ID, 83851",,,1791216.0,47.3372455,-116.8882053,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-116.8882053 47.3372455),True,Coeur d'Alene,Coeur d'Alene Reservation
"2242 W Idaho Ave, Saint Maries, ID, 83861",,,696025.0,47.31845720000001,-116.5853013,True,ROOFTOP,,,,,,Google,POINT (-116.5853013 47.31845720000001),True,Coeur d'Alene,Coeur d'Alene Reservation
"50451 Us Highway 93, Polson, MT, 59860",2049.0,47.0,468960.0,47.692776,-114.14028,True,Non_Exact,"50451 US HWY 93, POLSON, MT, 59860",L,30.0,206903083.0,940301.0,Census,POINT (-114.14028 47.692776),True,Flathead,Flathead Reservation
"20 Maunaloa Hwy, Kaunakakai, HI, 96748",2046.0,9.0,1989688.0,21.096243,-157.03542,True,Non_Exact,"20 MAUNA LOA HWY, KAUNAKAKAI, HI, 96748",L,15.0,617745387.0,31700.0,Census,POINT (-157.03542 21.096243),True,Kalamaula,Kalamaula Hawaiian Home Land
"321 Makaala St, Hilo, HI, 96720",4004.0,1.0,976332.0,19.699684,-155.06736999999995,True,Exact,"321 MAKAALA ST, HILO, HI, 96720",L,15.0,614313442.0,20600.0,Census,POINT (-155.06737 19.699684),True,Waiakea,Waiakea Hawaiian Home Land
"101 S Main St, Kooskia, ID, 83539",3012.0,49.0,302229.0,46.138947,-115.97876,True,Exact,"101 MAIN ST, KOOSKIA, ID, 83539",R,16.0,195883245.0,940000.0,Census,POINT (-115.97876 46.138947),True,Nez Perce,Nez Perce Reservation
"100 Main St, Redlake, MN, 56671",,,684216.0,47.8785814,-95.017498,True,ROOFTOP,,,,,,Google,POINT (-95.017498 47.8785814),True,Red Lake,Red Lake Reservation
"13834 Highway 12, Orofino, ID, 83544",8030.0,35.0,546301.0,46.500546,-116.328674,True,Non_Exact,"13834 US HWY 12, OROFINO, ID, 83544",L,16.0,639517403.0,940000.0,Census,POINT (-116.328674 46.500546),True,Nez Perce,Nez Perce Reservation
"39375 County Highway 24, Morton, MN, 56270",,,7594017.0,44.5314688,-94.9992537,True,ROOFTOP,,,,,,Google,POINT (-94.9992537 44.5314688),True,Lower Sioux,Lower Sioux Indian Community
"17372 Nez Perce Rd, Lewiston, ID, 83501",,,853526.0,46.4344922,-116.9113601,True,ROOFTOP,,,,,,Google,POINT (-116.9113601 46.4344922),True,Nez Perce,Nez Perce Reservation
"15 E Main St, Craigmont, ID, 83523",2158.0,61.0,1967015.0,46.240765,-116.47568,True,Non_Exact,"15 W MAIN ST, CRAIGMONT, ID, 83523",L,16.0,201755304.0,940002.0,Census,POINT (-116.47568 46.240765),True,Nez Perce,Nez Perce Reservation
"20330 Us Highway 75, Holton, KS, 66436",1241.0,85.0,1640626.0,39.412666,-95.74827,True,Non_Exact,"20330 US HWY 75, HOLTON, KS, 66436",R,20.0,637609027.0,82800.0,Census,POINT (-95.74827000000001 39.412666),True,Prairie Band of Potawatomi Nation,Prairie Band of Potawatomi Nation Reservation
"125 Michigan Ave, Orofino, ID, 83544",,,462948.0,46.4793926,-116.2553387,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-116.2553387 46.4793926),True,Nez Perce,Nez Perce Reservation
"1893 Mt Highway 28, Hot Springs, MT, 59845",2222.0,89.0,1892994.0,47.60872,-114.62598,True,Non_Exact,"1893 STATE HWY 28, HOT SPRINGS, MT, 59845",L,30.0,607976884.0,940300.0,Census,POINT (-114.62598 47.60872),True,Flathead,Flathead Reservation
"4573 Hwy 45 N, Watersmeet, MI, 49969",,,1436256.0,46.2889255,-89.177864,True,ROOFTOP,,,,,,Google,POINT (-89.177864 46.2889255),True,Lac Vieux Desert,Lac Vieux Desert Reservation
"63932 Us Highway 93, Ronan, MT, 59864",,,514413.0,47.51762100000001,-114.097776,True,ROOFTOP,,,,,,Google,POINT (-114.097776 47.51762100000001),True,Flathead,Flathead Reservation
"2101 E Main St, Pawhuska, OK, 74056",,,1631404.0,36.6694517,-96.3145485,True,ROOFTOP,,,,,,Google,POINT (-96.3145485 36.6694517),True,Osage,Osage Reservation
"2911 N Union St, Ponca City, OK, 74601",6020.0,71.0,673242.0,36.738026,-97.085266,True,Non_Exact,"2911 N UNION ST, PONCA CITY, OK, 74601",R,40.0,115894921.0,100.0,Census,POINT (-97.085266 36.738026),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"510 Paint Town Rd, Cherokee, NC, 28719",,,2006504.0,35.4684115,-83.3019488,True,ROOFTOP,,,,,,Google,POINT (-83.30194880000001 35.4684115),True,Eastern Cherokee,Eastern Cherokee Reservation
"521 E Main St, Pawhuska, OK, 74056",2162.0,113.0,98036.0,36.662712,-96.33313,True,Exact,"521 E MAIN ST, PAWHUSKA, OK, 74056",R,40.0,82316997.0,940002.0,Census,POINT (-96.33313 36.662712),True,Osage,Osage Reservation
"914 W 7th St, Pawhuska, OK, 74056",,,98039.0,36.66651870000001,-96.3511934,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.3511934 36.66651870000001),True,Osage,Osage Reservation
"1000 Smoke Shop Cir, Wadsworth, NV, 89442",1352.0,31.0,753479.0,39.61762,-119.30278,True,Non_Exact,"1000 SMOKESHOP CIR, WADSWORTH, NV, 89442",R,32.0,641297006.0,940200.0,Census,POINT (-119.30278 39.61762),True,Pyramid Lake Paiute,Pyramid Lake Paiute Reservation
"1616 N Riverside Dr, Espanola, NM, 87532",3087.0,39.0,1594398.0,35.988007,-106.060905,True,Non_Exact,"1616 N RIVERSIDE DR, ESPANOLA, NM, 87532",L,35.0,143273856.0,940700.0,Census,POINT (-106.060905 35.988007),True,Santa Clara,Santa Clara Pueblo
"712 1st St N, New Town, ND, 58763",2054.0,61.0,684592.0,47.980576,-102.4756,True,Exact,"712 1ST ST N, NEW TOWN, ND, 58763",L,38.0,646063417.0,940400.0,Census,POINT (-102.4756 47.980576),True,Fort Berthold,Fort Berthold Reservation
"301 E Main St, Pawhuska, OK, 74056",,,3352575.0,36.6632406,-96.3354855,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-96.3354855 36.6632406),True,Osage,Osage Reservation
"501 S 5th St, Barnsdall, OK, 74002",,,673220.0,36.5576761,-96.1612938,True,ROOFTOP,,,,,,Google,POINT (-96.1612938 36.5576761),True,Osage,Osage Reservation
"10 Sesame Frontage Rd, Garrison, ND, 58540",,,7510548.0,47.6471951,-101.8402738,True,ROOFTOP,,,,,,Google,POINT (-101.8402738 47.6471951),True,Fort Berthold,Fort Berthold Reservation
"1200 Nevada Pacific Blvd, Fernley, NV, 89408",,,3602399.0,39.5976774,-119.1962511,True,ROOFTOP,,,,,,Google,POINT (-119.1962511 39.5976774),True,Fallon Paiute-Shoshone (Colony),Fallon Paiute-Shoshone (Colony) Off-Reservation Trust Land
"102 W Rogers Blvd, Skiatook, OK, 74070",2081.0,113.0,7421851.0,36.36853,-96.00143,True,Exact,"102 W ROGERS BLVD, SKIATOOK, OK, 74070",R,40.0,640206394.0,940010.0,Census,POINT (-96.00143 36.36853),True,Osage,Osage Reservation
"10910 Erie Rd, Irving, NY, 14081",,,1522077.0,42.5785295,-79.1069149,True,ROOFTOP,,,,,,Google,POINT (-79.10691490000001 42.5785295),True,Cattaraugus,Cattaraugus Reservation
"2500 Lake Rd, Ponca City, OK, 74604",3007.0,71.0,907823.0,36.70935,-97.05127,True,Exact,"2500 LAKE RD, PONCA CITY, OK, 74604",L,40.0,115904291.0,300.0,Census,POINT (-97.05127 36.70935),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"11187 Route 20, Irving, NY, 14081",,,1522072.0,42.5782076,-79.0793931,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-79.0793931 42.5782076),True,Cattaraugus,Cattaraugus Reservation
"1 Territory Rd, Oneida, NY, 13421",3034.0,53.0,1617140.0,43.04078,-75.62267,True,Exact,"1 TERRITORY RD, ONEIDA, NY, 13421",L,36.0,46525101.0,940103.0,Census,POINT (-75.62267 43.04078),True,Oneida Nation,Oneida Nation Reservation
"109 W Osage St, Wynona, OK, 74084",,,685015.0,36.5461407,-96.3283707,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.32837069999999 36.5461407),True,Osage,Osage Reservation
"10 E 4th St, Carnegie, OK, 73015",,,7517119.0,35.1015536,-98.6028606,True,ROOFTOP,,,,,,Google,POINT (-98.6028606 35.1015536),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"1988 Highway 16, Bancroft, NE, 68004",1273.0,39.0,527752.0,42.016533,-96.57427,True,Non_Exact,"1988 STATE HWY 16, BANCROFT, NE, 68004",R,31.0,136147401.0,972900.0,Census,POINT (-96.57427 42.016533),True,Omaha,Omaha Reservation
"1001 Us Highway 395 N, Gardnerville, NV, 89410",,,7442345.0,38.9103028,-119.710146,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-119.710146 38.9103028),True,Dresslerville,Dresslerville Colony
"161 Mcgee Rd, Hogansburg, NY, 13655",1002.0,33.0,7289321.0,44.985806,-74.6766,True,Exact,"161 MCGEE RD, HOGANSBURG, NY, 13655",L,36.0,614339459.0,940000.0,Census,POINT (-74.67659999999999 44.985806),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"745 Broad St, Salamanca, NY, 14779",6024.0,9.0,1529746.0,42.15935,-78.74379,True,Exact,"745 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122063988.0,940300.0,Census,POINT (-78.74379 42.15935),True,Allegany,Allegany Reservation
"311 Saint Regis Rd, Hogansburg, NY, 13655",,,2046383.0,44.9940995,-74.65574409999998,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-74.65574409999998 44.9940995),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"3660 New Prue Rd, Sand Springs, OK, 74063",,,1839661.0,36.2075466,-96.2098744,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.2098744 36.2075466),True,Osage,Osage Reservation
"8258 39th St NW, New Town, ND, 58763",1004.0,61.0,7334213.0,47.97778,-102.35772,True,Exact,"8258 39TH ST NW, NEW TOWN, ND, 58763",L,38.0,200598600.0,940400.0,Census,POINT (-102.35772 47.97778),True,Fort Berthold,Fort Berthold Reservation
"2273 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,3822069.0,43.143223,-78.92339,True,Exact,"2273 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.92339 43.143223),True,Tuscarora Nation,Tuscarora Nation Reservation
"1504 Highway 77, Rosalie, NE, 68055",1226.0,173.0,753053.0,42.051216,-96.46307,True,Non_Exact,"1504 US HWY 77, ROSALIE, NE, 68055",R,31.0,193832461.0,940100.0,Census,POINT (-96.46307 42.051216),True,Omaha,Omaha Reservation
"462 N Riverside Dr, Espanola, NM, 87532",,,7394532.0,35.9976877,-106.0643082,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.0643082 35.9976877),True,Santa Clara,Santa Clara Pueblo
"320 W Grand Ave, Ponca City, OK, 74601",,,1544499.0,36.7035769,-97.0875268,True,ROOFTOP,,,,,,Google,POINT (-97.08752680000001 36.7035769),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"171 Campbell Ln, Yerington, NV, 89447",4041.0,19.0,744102.0,39.06986,-119.210075,True,Exact,"171 CAMPBELL LN, YERINGTON, NV, 89447",L,32.0,140341779.0,960900.0,Census,POINT (-119.210075 39.06986),True,Campbell,Campbell Ranch
"615 E Williams Ave, Fallon, NV, 89406",,,1454229.0,39.475452,-118.7685,True,ROOFTOP,,,,,,Google,POINT (-118.7685 39.475452),True,Fallon Paiute-Shoshone (Colony),Fallon Paiute-Shoshone (Colony) Off-Reservation Trust Land
"Hwy 40 Exit 114 W, Laguna, NM, 87026",,,114317.0,35.0374559,-107.3741802,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-107.3741802 35.0374559),True,Laguna,Laguna Pueblo
"501 E 1st St, Hominy, OK, 74035",5013.0,113.0,1441394.0,36.414406,-96.38747,True,Exact,"501 E 1ST ST, HOMINY, OK, 74035",R,40.0,82336814.0,940001.0,Census,POINT (-96.38746999999999 36.414406),True,Osage,Osage Reservation
"7889 Highway 57, Saint Michael, ND, 58370",1063.0,5.0,2110815.0,48.013027,-98.901634,True,Non_Exact,"7889 STATE HWY 57, SAINT MICHAEL, ND, 58370",L,38.0,635881587.0,940200.0,Census,POINT (-98.901634 48.013027),True,Spirit Lake,Spirit Lake Reservation
"7260 Big Cove Rd, Cherokee, NC, 28719",,,755221.0,35.554173,-83.25923449999998,True,ROOFTOP,,,,,,Google,POINT (-83.25923449999998 35.554173),True,Eastern Cherokee,Eastern Cherokee Reservation
"64470 Us Highway 60, Ponca City, OK, 74604",,,7295257.0,36.6805515,-97.0414442,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-97.0414442 36.6805515),True,Osage,Osage Reservation
"51 Johnny Mac Ln, Hogansburg, NY, 13655",,,7302439.0,44.9988938,-74.6002915,True,ROOFTOP,,,,,,Google,POINT (-74.6002915 44.9988938),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"11186 Route 20, Irving, NY, 14081",,,1816564.0,42.57874010000001,-79.0780045,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-79.07800450000001 42.57874010000001),True,Cattaraugus,Cattaraugus Reservation
"1285 State Route 37, Hogansburg, NY, 13655",,,675837.0,44.968304,-74.604345,True,ROOFTOP,,,,,,Google,POINT (-74.604345 44.968304),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"25845 Us Highway 70, Mescalero, NM, 88340",1031.0,35.0,7335564.0,33.299175,-105.657524,True,Non_Exact,"25845 US HWY 70, MESCALERO, NM, 88340",L,35.0,640549698.0,940000.0,Census,POINT (-105.657524 33.299175),True,Mescalero,Mescalero Reservation
"799 Tsali Blvd, Cherokee, NC, 28719",,,1998222.0,35.487741,-83.315324,True,ROOFTOP,,,,,,Google,POINT (-83.315324 35.487741),True,Eastern Cherokee,Eastern Cherokee Reservation
"356 Eagle Dr, Ohkay Owingeh, NM, 87566",,,2324002.0,36.0390934,-106.0582952,True,ROOFTOP,,,,,,Google,POINT (-106.0582952 36.0390934),True,Ohkay Owingeh,Ohkay Owingeh
"Market St, Tokio, ND, 58379",,,753020.0,47.925247,-98.8162925,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-98.8162925 47.925247),True,Spirit Lake,Spirit Lake Reservation
"148 State Route 37, Hogansburg, NY, 13655",,,675843.0,44.9778018,-74.71031359999998,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-74.71031359999998 44.9778018),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"514 N Onate Paseo, Espanola, NM, 87532",,,721694.0,36.0061446,-106.0872355,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-106.0872355 36.0061446),True,Santa Clara,Santa Clara Pueblo
"137 Highway 77, Winnebago, NE, 68071",,,7127625.0,42.2571959,-96.4781915,True,ROOFTOP,,,,,,Google,POINT (-96.47819149999999 42.2571959),True,Winnebago,Winnebago Reservation
"15066 St Hwy 75, Penasco, NM, 87553",2049.0,55.0,814283.0,36.171238,-105.68792,True,Non_Exact,"15066 STATE HWY 75, PENASCO, NM, 87553",R,35.0,608118312.0,940000.0,Census,POINT (-105.68792 36.171238),True,Picuris,Picuris Pueblo
"1613 W South Ave, Ponca City, OK, 74601",,,431934.0,36.6956019,-97.1028828,True,ROOFTOP,,,,,,Google,POINT (-97.1028828 36.6956019),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"1501 Highway 77, Rosalie, NE, 68055",1174.0,173.0,264043.0,42.068413,-96.46295,True,Non_Exact,"1501 US HWY 77, ROSALIE, NE, 68055",L,31.0,193829621.0,940100.0,Census,POINT (-96.46295000000001 42.068413),True,Omaha,Omaha Reservation
"2280 Upper Mountain Rd, Sanborn, NY, 14132",1010.0,63.0,3873265.0,43.170288,-78.91906,True,Exact,"2280 UPPER MOUNTAIN RD, SANBORN, NY, 14132",R,36.0,48687974.0,940001.0,Census,POINT (-78.91906 43.170288),True,Tuscarora Nation,Tuscarora Nation Reservation
"1 Lincoln St, Moapa, NV, 89025",2005.0,3.0,1691240.0,36.67084000000001,-114.65515,True,Exact,"1 LINCOLN ST, MOAPA, NV, 89025",R,32.0,201841428.0,5902.0,Census,POINT (-114.65515 36.67084000000001),True,Moapa River,Moapa River Indian Reservation
"850 R C Hoag Dr, Salamanca, NY, 14779",,,7493518.0,42.1586013,-78.7486986,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-78.7486986 42.1586013),True,Allegany,Allegany Reservation
"26 Hagen Rd, Algodones, NM, 87001",1181.0,43.0,1645171.0,35.417225,-106.404335,True,Non_Exact,"26 HAGON RD, ALGODONES, NM, 87001",R,35.0,611372060.0,940700.0,Census,POINT (-106.404335 35.417225),True,San Felipe,San Felipe Pueblo
"801 S 14th St, Ponca City, OK, 74601",,,2034859.0,36.6957773,-97.0666928,True,ROOFTOP,,,,,,Google,POINT (-97.0666928 36.6957773),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"20 Raquette Point Rd, Hogansburg, NY, 13655",1006.0,33.0,1663844.0,44.98093400000001,-74.719444,True,Exact,"20 RAQUETTE POINT RD, HOGANSBURG, NY, 13655",R,36.0,639211846.0,940000.0,Census,POINT (-74.719444 44.98093400000001),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"1000 S Pine St, Ponca City, OK, 74601",,,712574.0,36.6937472,-97.0919446,True,ROOFTOP,,,,,,Google,POINT (-97.09194460000001 36.6937472),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"564 St Rte 37, Hogansburg, NY, 13655",1017.0,33.0,1663845.0,44.978565,-74.68654000000002,True,Non_Exact,"564 STATE RTE 37, HOGANSBURG, NY, 13655",R,36.0,173847789.0,940000.0,Census,POINT (-74.68654000000002 44.978565),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"502 E Central Blvd, Anadarko, OK, 73005",,,96697.0,35.0721186,-98.2366969,True,ROOFTOP,,,,,,Google,POINT (-98.2366969 35.0721186),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
