address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource
"600 Las Vegas Blvd N, Las Vegas, NV, 89101",3004.0,3.0,399294.0,36.174929999999996,-115.13707,True,Exact,"600 LAS VEGAS BLVD N, LAS VEGAS, NV, 89101",R,32.0,201867134.0,402.0,Census
"719 Seven Clans Ln, Cherokee, NC, 28719",,,628959.0,35.4668358,-83.3213187,True,GEOMETRIC_CENTER,,,,,,Google
"2651 Us Highway 50 E, Carson City, NV, 89701",,,7246934.0,39.174775,-119.73884879999999,True,ROOFTOP,,,,,,Google
"1100 Old Coors Dr SW, Albuquerque, NM, 87121",1009.0,1.0,546513.0,35.066635,-106.70145,True,Non_Exact,"1100 OLD COORS DR SW, ALBUQUERQUE, NM, 87121",L,35.0,206740147.0,4401.0,Census
"67538 E Bay Rd, North Bend, OR, 97459",,,755385.0,43.43361289999999,-124.21139679999999,True,ROOFTOP,,,,,,Google
"6730 Packard Rd, Niagara Falls, NY, 14304",1025.0,63.0,926036.0,43.108067,-78.986946,True,Exact,"6730 PACKARD RD, NIAGARA FALLS, NY, 14304",L,36.0,48687028.0,22602.0,Census
"12795 Route 438, Irving, NY, 14081",1020.0,29.0,1615699.0,42.538857,-79.00035,True,Non_Exact,"12795 STATE RTE 438, IRVING, NY, 14081",R,36.0,638553537.0,940000.0,Census
"401 NE 1st St, Anadarko, OK, 73005",5010.0,15.0,172339.0,35.078403,-98.24367,True,Non_Exact,"401 NE 1ST ST, ANADARKO, OK, 73005",R,40.0,92465122.0,162100.0,Census
"1313 Paseo De Onate, Espanola, NM, 87532",3140.0,39.0,1637479.0,36.00956,-106.08809,True,Non_Exact,"1313 N PSO DE ONATE, ESPANOLA, NM, 87532",R,35.0,143291580.0,300.0,Census
"601 Hwy 70 E, Ruidoso Downs, NM, 88346",,,170399.0,33.3304757,-105.5923669,True,ROOFTOP,,,,,,Google
"1660 Roy Ave NE, Albuquerque, NM, 87113",,,684651.0,35.204251299999996,-106.58120729999999,True,ROOFTOP,,,,,,Google
"501 N Gold Ave, Deming, NM, 88030",1089.0,29.0,744011.0,32.27347,-107.75956000000001,True,Non_Exact,"501 N GOLD AVE, DEMING, NM, 88030",R,35.0,201326902.0,600.0,Census
"600 Highway 2 W, Devils Lake, ND, 58301",,,1514518.0,48.112365600000004,-98.8746129,True,ROOFTOP,,,,,,Google
"5017 Route 417, Allegany, NY, 14706",1072.0,9.0,1469609.0,42.09438,-78.590645,True,Non_Exact,"5017 STATE RTE 417, ALLEGANY, NY, 14706",R,36.0,122063498.0,940300.0,Census
"23 Fremont St, Las Vegas, NV, 89101",2004.0,3.0,1736673.0,36.169678000000005,-115.14165,True,Exact,"23 FREMONT ST, LAS VEGAS, NV, 89101",R,32.0,201867512.0,700.0,Census
"3730 N Highway 97, Klamath Falls, OR, 97601",2020.0,35.0,1513872.0,42.255736999999996,-121.799446,True,Non_Exact,"3730 US HWY 97, KLAMATH FALLS, OR, 97601",L,41.0,614434377.0,972000.0,Census
"7630 Isleta Blvd SW, Albuquerque, NM, 87105",2024.0,1.0,464568.0,34.951546,-106.69443999999999,True,Exact,"7630 ISLETA BLVD SW, ALBUQUERQUE, NM, 87105",L,35.0,206722605.0,4602.0,Census
"11271 N Highway 99, Seminole, OK, 74868",,,387086.0,35.382838899999996,-96.6719574,True,ROOFTOP,,,,,,Google
"5266 N Peoria Ave, Tulsa, OK, 74126",1012.0,143.0,98342.0,36.23113,-95.97556,True,Non_Exact,"5266 N PEORIA AVE, TULSA, OK, 74126",L,40.0,166435704.0,7900.0,Census
"1655 Main St SW, Los Lunas, NM, 87031",,,464571.0,34.8134946,-106.7543107,True,ROOFTOP,,,,,,Google
"2200 Hwy 62 W, Chickasha, OK, 73018",,,7525970.0,35.0511689,-97.8131699,True,ROOFTOP,,,,,,Google
"614 Apache Rd, Apache, OK, 73006",,,684867.0,34.8217717,-98.3762752,True,GEOMETRIC_CENTER,,,,,,Google
"1587 W Rogers Blvd, Skiatook, OK, 74070",1017.0,113.0,7294014.0,36.36855,-96.022194,True,Non_Exact,"1587 W ROGERS BLVD, SKIATOOK, OK, 74070",R,40.0,640207209.0,940010.0,Census
"1532 E Apache St Ste A, Tulsa, OK, 74106",1008.0,143.0,446939.0,36.1915,-95.97174,True,Non_Exact,"1532 E APACHE ST, TULSA, OK, 74106",R,40.0,166438386.0,500.0,Census
"828 Frisco Ave, Chickasha, OK, 73018",1104.0,51.0,251238.0,35.05862,-97.9435,True,Exact,"828 FRISCO AVE, CHICKASHA, OK, 73018",R,40.0,15244778.0,100.0,Census
"242 W Washington St, Bradford, PA, 16701",1016.0,83.0,268900.0,41.957188,-78.66245,True,Non_Exact,"242 W WASHINGTON ST, BRADFORD, PA, 16701",R,42.0,122644080.0,420100.0,Census
"150 Main St, Lovelock, NV, 89419",,,978918.0,40.179618,-118.47257309999999,True,ROOFTOP,,,,,,Google
"63459 Us Highway 93, Ronan, MT, 59864",2007.0,47.0,7247801.0,47.535614,-114.09938000000001,True,Non_Exact,"63459 US HWY 93, RONAN, MT, 59864",L,30.0,639854706.0,940500.0,Census
"1247 N Osage Dr, Tulsa, OK, 74106",2049.0,113.0,653918.0,36.17279,-96.00191,True,Non_Exact,"1247 N OSAGE DR, TULSA, OK, 74106",R,40.0,82333597.0,940006.0,Census
"91139 Boat Basin Dr, Coos Bay, OR, 97420",,,755365.0,43.3477385,-124.3292616,True,RANGE_INTERPOLATED,,,,,,Google
"3160 Big Cove Rd, Cherokee, NC, 28719",,,1650451.0,35.5209977,-83.2811623,True,ROOFTOP,,,,,,Google
"634 W 12th St, Tulsa, OK, 74127",2030.0,143.0,98333.0,36.144946999999995,-95.99750999999999,True,Non_Exact,"634 W 12TH ST, TULSA, OK, 74127",L,40.0,166441667.0,3100.0,Census
"110 Highway 19 S, Bryson City, NC, 28713",,,521457.0,35.4265998,-83.4496452,True,ROOFTOP,,,,,,Google
"15179 State Highway 9, Anadarko, OK, 73005",,,7588439.0,35.045441,-98.3320144,True,RANGE_INTERPOLATED,,,,,,Google
"578 Tallulah Rd, Robbinsville, NC, 28771",,,521463.0,35.3134428,-83.7982973,True,ROOFTOP,,,,,,Google
"427 Main St, Andrews, NC, 28901",3030.0,39.0,521464.0,35.20198,-83.81799000000001,True,Exact,"427 MAIN ST, ANDREWS, NC, 28901",R,37.0,35840192.0,930100.0,Census
"101 E 1st, Cement, OK, 73017",2342.0,15.0,684876.0,34.932087,-98.14135999999999,True,Non_Exact,"101 1ST ST, CEMENT, OK, 73017",L,40.0,92462790.0,162300.0,Census
"7700 Charles Page Blvd, Tulsa, OK, 74127",1068.0,143.0,446923.0,36.143463,-96.078896,True,Exact,"7700 CHARLES PAGE BLVD, TULSA, OK, 74127",L,40.0,166432578.0,8800.0,Census
"2325 Las Vegas Blvd N, North Las Vegas, NV, 89030",,,399286.0,36.2024664,-115.1202469,True,ROOFTOP,,,,,,Google
"3540 E Lake Mead Blvd, North Las Vegas, NV, 89030",5000.0,3.0,2593436.0,36.195812,-115.09875,True,Non_Exact,"3540 E LAKE MEAD BLVD, NORTH LAS VEGAS, NV, 89030",L,32.0,201868580.0,4200.0,Census
"528 W Choctaw Ave, Chickasha, OK, 73018",1004.0,51.0,684879.0,35.052395000000004,-97.93855,True,Non_Exact,"528 W CHOCTAW AVE, CHICKASHA, OK, 73018",R,40.0,15244829.0,1000.0,Census
"327 N 5th St, Okemah, OK, 74859",,,1435840.0,35.435052899999995,-96.3063872,True,ROOFTOP,,,,,,Google
"8685 Highway 2, Devils Lake, ND, 58301",,,3875972.0,48.0501416,-98.7496301,True,RANGE_INTERPOLATED,,,,,,Google
"5550 Hwy 19, Chickasha, OK, 73018",,,7031672.0,34.9934604,-97.9196345,True,ROOFTOP,,,,,,Google
"5647 Paradise Blvd NW, Albuquerque, NM, 87114",,,1820725.0,35.196740999999996,-106.7062389,True,ROOFTOP,,,,,,Google
"1301 N Eastern Ave, Las Vegas, NV, 89101",2006.0,3.0,302699.0,36.184994,-115.11608999999999,True,Non_Exact,"1301 N EASTERN AVE, LAS VEGAS, NV, 89101",L,32.0,201868268.0,510.0,Census
"25150 Main St, Sprague River, OR, 97639",,,1473075.0,42.45271339999999,-121.5044371,True,ROOFTOP,,,,,,Google
"1525 Isleta Blvd SW, Albuquerque, NM, 87105",,,163834.0,35.053907,-106.6772824,True,ROOFTOP,,,,,,Google
"1791 Highway 173, Navajo Dam, NM, 87419",,,695108.0,36.803954100000006,-107.6950882,True,ROOFTOP,,,,,,Google
"602 Highway 34, Hazelton, ND, 58544",,,1514540.0,46.487047499999996,-100.2871332,True,GEOMETRIC_CENTER,,,,,,Google
"3000 Cerrillos Rd, Santa Fe, NM, 87507",1000.0,49.0,416229.0,35.65487,-105.99226000000002,True,Exact,"3000 CERRILLOS RD, SANTA FE, NM, 87507",R,35.0,638143506.0,1106.0,Census
"924 Walnut St E, Devils Lake, ND, 58301",4049.0,71.0,527802.0,48.107834000000004,-98.85195,True,Non_Exact,"924 WALNUT ST, DEVILS LAKE, ND, 58301",R,38.0,181172976.0,957600.0,Census
"4237 Greensprings Dr, Klamath Falls, OR, 97601",,,2912927.0,42.1901835,-121.8103896,True,ROOFTOP,,,,,,Google
"837 Bloomingdale Rd, Basom, NY, 14013",1011.0,37.0,1497564.0,43.060383,-78.41995,True,Exact,"837 BLOOMINGDALE RD, BASOM, NY, 14013",R,36.0,48146019.0,940100.0,Census
"555 Wildwood Ave, Salamanca, NY, 14779",3014.0,9.0,324493.0,42.158103999999994,-78.69658000000001,True,Exact,"555 WILDWOOD AVE, SALAMANCA, NY, 14779",L,36.0,122025303.0,940300.0,Census
"2820 Sudderth Dr, Ruidoso, NM, 88345",3040.0,27.0,416237.0,33.33378,-105.68092,True,Exact,"2820 SUDDERTH DR, RUIDOSO, NM, 88345",R,35.0,169113713.0,960600.0,Census
"720 S Carson City, Carson City, NV, 89701",,,537848.0,39.159526,-119.767408,True,ROOFTOP,,,,,,Google
"4719 Military Rd, Niagara Falls, NY, 14305",1008.0,63.0,324494.0,43.129425,-79.00636999999999,True,Exact,"4719 MILITARY RD, NIAGARA FALLS, NY, 14305",R,36.0,48685573.0,22601.0,Census
"309 6th Ave SE, Mandan, ND, 58554",,,324253.0,46.821741700000004,-100.8811877,True,ROOFTOP,,,,,,Google
"4708 Hyde Park Blvd, Niagara Falls, NY, 14305",3001.0,63.0,324497.0,43.130590000000005,-79.03958,True,Exact,"4708 HYDE PARK BLVD, NIAGARA FALLS, NY, 14305",L,36.0,614087002.0,20200.0,Census
"2760 Stewart Rd, Andrews, NC, 28901",,,1454792.0,35.197167900000004,-83.80143829999999,True,ROOFTOP,,,,,,Google
"712 S Camino Del Pueblo, Bernalillo, NM, 87004",,,163839.0,35.306048600000004,-106.54801570000001,True,ROOFTOP,,,,,,Google
"402 W Goldfield Ave, Yerington, NV, 89447",2137.0,19.0,3941586.0,38.99391,-119.169556,True,Exact,"402 W GOLDFIELD AVE, YERINGTON, NV, 89447",R,32.0,624504774.0,960900.0,Census
"3310 Highway 62 W, Chickasha, OK, 73018",,,7522667.0,35.755599100000005,-95.40401120000001,True,RANGE_INTERPOLATED,,,,,,Google
"1060 Hwy 395, Gardnerville, NV, 89410",2000.0,5.0,549824.0,38.915046999999994,-119.71513999999999,True,Non_Exact,"1060 US HWY 395, GARDNERVILLE, NV, 89410",L,32.0,173746528.0,1000.0,Census
"200 SW 5th Ave, Garrison, ND, 58540",5075.0,55.0,1630645.0,47.656506,-101.414276,True,Non_Exact,"200 5TH AVE NE, GARRISON, ND, 58540",L,38.0,198942544.0,961000.0,Census
"1712 Route 219, Limestone, NY, 14753",1049.0,9.0,1816695.0,42.076084,-78.636314,True,Non_Exact,"1712 US HWY 219, LIMESTONE, NY, 14753",R,36.0,638281710.0,940300.0,Census
"242 El Cerro Mission Rd, Los Lunas, NM, 87031",2034.0,61.0,1820719.0,34.804435999999995,-106.55216999999999,True,Non_Exact,"242 CUERRO LN, LOS LUNAS, NM, 87031",L,35.0,179340328.0,970101.0,Census
"6520 Charles Page Blvd, Tulsa, OK, 74127",1036.0,143.0,98351.0,36.14523,-96.07325,True,Exact,"6520 CHARLES PAGE BLVD, TULSA, OK, 74127",R,40.0,166486020.0,8800.0,Census
"1100 S Camino Del Pueblo, Bernalillo, NM, 87004",,,1820717.0,35.29978079999999,-106.55101289999999,True,ROOFTOP,,,,,,Google
"311 Sudderth Dr, Ruidoso, NM, 88345",2030.0,27.0,416242.0,33.32253,-105.63472,True,Exact,"311 SUDDERTH DR, RUIDOSO, NM, 88345",L,35.0,169159350.0,960800.0,Census
"98349 Bridge Ln, Myrtle Point, OR, 97458",2084.0,11.0,689903.0,43.02225,-124.00636000000002,True,Exact,"98349 BRIDGE LN, MYRTLE POINT, OR, 97458",R,41.0,137021907.0,1100.0,Census
"36625 Highway 270, Wewoka, OK, 74884",3073.0,133.0,1522175.0,35.121323,-96.47869,True,Non_Exact,"36625 US HWY 270, WEWOKA, OK, 74884",R,40.0,107253827.0,583600.0,Census
"723 Mechem Dr, Ruidoso, NM, 88345",4124.0,27.0,416240.0,33.346436,-105.67506999999999,True,Exact,"723 MECHEM DR, RUIDOSO, NM, 88345",L,35.0,169146664.0,960600.0,Census
"1300 E Main St, Mandan, ND, 58554",,,80831.0,46.828948,-100.8727764,True,ROOFTOP,,,,,,Google
"26126 Us Hwy 70 Ste 1, Ruidoso, NM, 88345",2009.0,27.0,416244.0,33.3236,-105.62695,True,Non_Exact,"26126 US HWY 70, RUIDOSO, NM, 88345",R,35.0,169146977.0,960800.0,Census
"301 Main St, Chadron, NE, 69337",2018.0,45.0,268955.0,42.829246999999995,-103.00064,True,Exact,"301 MAIN ST, CHADRON, NE, 69337",R,31.0,164260245.0,950700.0,Census
"11242 N Highway 99, Seminole, OK, 74868",2035.0,133.0,650217.0,35.38038,-96.67143,True,Non_Exact,"11242 STATE HWY 99, SEMINOLE, OK, 74868",R,40.0,607573890.0,583200.0,Census
"915 Mica Dr, Carson City, NV, 89705",2029.0,5.0,1616591.0,39.091236,-119.77797,True,Exact,"915 MICA DR, CARSON CITY, NV, 89705",R,32.0,173741856.0,2000.0,Census
"6724 Williams Rd, Niagara Falls, NY, 14304",4005.0,63.0,513665.0,43.097954,-78.940895,True,Exact,"6724 WILLIAMS RD, NIAGARA FALLS, NY, 14304",R,36.0,48688243.0,22712.0,Census
"417 N Main Ave, Aztec, NM, 87410",,,546546.0,36.8257365,-107.99383329999999,True,GEOMETRIC_CENTER,,,,,,Google
"330 N Rancho Dr, Las Vegas, NV, 89106",1002.0,3.0,1616593.0,36.169167,-115.17266000000001,True,Non_Exact,"330 S RANCHO DR, LAS VEGAS, NV, 89106",R,32.0,201865444.0,1005.0,Census
"1101 John Dahl Ave, Pawhuska, OK, 74056",,,7568652.0,36.668592700000005,-96.3144738,True,ROOFTOP,,,,,,Google
"924 Mica Dr, Carson City, NV, 89705",1022.0,5.0,1525892.0,39.09055,-119.772125,True,Exact,"924 MICA DR, CARSON CITY, NV, 89705",L,32.0,173756963.0,2100.0,Census
"61475 E 100 Rd, Miami, OK, 74354",,,2032257.0,36.870342,-94.7788455,True,RANGE_INTERPOLATED,,,,,,Google
"1755 St Hwy 318 N, Ely, NV, 89301",,,1907138.0,37.5525135,-115.2314957,True,RANGE_INTERPOLATED,,,,,,Google
"100 Douglas St, Dayton, NV, 89403",2106.0,19.0,684669.0,39.23421,-119.591835,True,Exact,"100 DOUGLAS ST, DAYTON, NV, 89403",L,32.0,140340431.0,960302.0,Census
"607 Us Highway 50 E, Dayton, NV, 89403",,,549821.0,39.2424768,-119.5899394,True,RANGE_INTERPOLATED,,,,,,Google
"102 W Copeland, Okemah, OK, 74859",,,906006.0,35.4209429,-96.3006142,True,ROOFTOP,,,,,,Google
"3051 E Bonanza Rd, Las Vegas, NV, 89101",1000.0,3.0,1441226.0,36.17367,-115.10651000000001,True,Non_Exact,"3051 E BONANZA RD, LAS VEGAS, NV, 89101",R,32.0,201868708.0,522.0,Census
"1840 N Main St, Miami, OK, 74354",2045.0,115.0,399077.0,36.89591,-94.87749000000001,True,Non_Exact,"1840 N MAIN ST, MIAMI, OK, 74354",R,40.0,636569950.0,574300.0,Census
"2221 Hyde Park Blvd, Niagara Falls, NY, 14305",3028.0,63.0,513658.0,43.108807,-79.030365,True,Exact,"2221 HYDE PARK BLVD, NIAGARA FALLS, NY, 14305",R,36.0,48686379.0,20300.0,Census
"435 Hazlett St, Fort Cobb, OK, 73038",2006.0,15.0,643910.0,35.099907,-98.43618000000001,True,Exact,"435 HAZLETT ST, FORT COBB, OK, 73038",L,40.0,92465853.0,161900.0,Census
"1315 W Aztec Blvd, Aztec, NM, 87410",,,546552.0,36.827470500000004,-108.00914740000002,True,ROOFTOP,,,,,,Google
"325 Broadway Of America, Holdenville, OK, 74848",3051.0,63.0,657095.0,35.090363,-96.40614000000001,True,Exact,"325 BROADWAY OF AMERICA, HOLDENVILLE, OK, 74848",R,40.0,107325839.0,484800.0,Census
"609 S Woody Guthrie St, Okemah, OK, 74859",1022.0,107.0,657096.0,35.424934,-96.29968000000001,True,Non_Exact,"609 WOODY GUTHRIE BLVD, OKEMAH, OK, 74859",L,40.0,107377732.0,80900.0,Census
"9508 2nd St NW, Albuquerque, NM, 87114",,,546537.0,35.187701399999995,-106.6137267,True,ROOFTOP,,,,,,Google
"3305 N 14th St, Ponca City, OK, 74601",,,1431689.0,36.7431695,-97.0669027,True,ROOFTOP,,,,,,Google
"218 1st Ave N, New Rockford, ND, 58356",1029.0,27.0,7549902.0,47.681553,-99.12236999999999,True,Non_Exact,"218 1ST AVE NE, NEW ROCKFORD, ND, 58356",L,38.0,198784610.0,959200.0,Census
"3301 Hyde Park Blvd, Niagara Falls, NY, 14305",2008.0,63.0,1546347.0,43.117596,-79.03418,True,Exact,"3301 HYDE PARK BLVD, NIAGARA FALLS, NY, 14305",R,36.0,48685327.0,22601.0,Census
"3020 E Bonanza Rd, Las Vegas, NV, 89101",3000.0,3.0,7253427.0,36.173695,-115.10688999999999,True,Non_Exact,"3020 E BONANZA RD, LAS VEGAS, NV, 89101",L,32.0,201868708.0,524.0,Census
"275 12th St, Elko, NV, 89801",2043.0,7.0,1765397.0,40.837013,-115.75518999999998,True,Exact,"275 12TH ST, ELKO, NV, 89801",L,32.0,636543179.0,951300.0,Census
"1091 N Peninsula Dr E, Cleveland, OK, 74020",,,657081.0,36.205345200000004,-96.28577359999998,True,ROOFTOP,,,,,,Google
"1775 Main St SW, Los Lunas, NM, 87031",,,546540.0,34.813187899999996,-106.7560386,True,ROOFTOP,,,,,,Google
"10 Curlew Pl & Hwy 82, Cloudcroft, NM, 88317",,,324224.0,32.9578745,-105.74397250000001,True,ROOFTOP,,,,,,Google
"3150 E Highway 60, Ponca City, OK, 74604",1016.0,113.0,290225.0,36.691868,-97.048454,True,Non_Exact,"3150 OLD HWY 60, PONCA CITY, OK, 74604",R,40.0,82323985.0,940003.0,Census
"4523 Highway 60, Murphy, NC, 28906",2085.0,39.0,1651933.0,34.98887,-84.17341,True,Non_Exact,"4523 STATE HWY 60, MURPHY, NC, 28906",R,37.0,35845407.0,930601.0,Census
"200 N Main St, Massena, NY, 13662",4011.0,89.0,16873.0,44.926204999999996,-74.89126999999999,True,Exact,"200 MAIN ST, MASSENA, NY, 13662",L,36.0,155155561.0,490200.0,Census
"2027 Main St, Niagara Falls, NY, 14305",1016.0,63.0,589538.0,43.107063000000004,-79.05360999999999,True,Exact,"2027 MAIN ST, NIAGARA FALLS, NY, 14305",R,36.0,48683558.0,20500.0,Census
"444 N Riverside Dr, Espanola, NM, 87532",,,324329.0,35.996146200000005,-106.064912,True,ROOFTOP,,,,,,Google
"3820 E Craig Rd, North Las Vegas, NV, 89030",1033.0,3.0,1432963.0,36.24035,-115.09622,True,Non_Exact,"3820 E CRAIG RD, NORTH LAS VEGAS, NV, 89030",L,32.0,201914005.0,6001.0,Census
"220 Oak Park Rd, Bartlesville, OK, 74003",,,97877.0,36.774143,-95.998952,True,ROOFTOP,,,,,,Google
"76 Chestnut St, Bradford, PA, 16701",2057.0,83.0,247831.0,41.95451,-78.64803,True,Exact,"76 CHESTNUT ST, BRADFORD, PA, 16701",L,42.0,122640220.0,420200.0,Census
"2345 Hanging Dog Rd, Murphy, NC, 28906",1052.0,39.0,7309529.0,35.1373,-84.04749,True,Exact,"2345 HANGING DOG RD, MURPHY, NC, 28906",L,37.0,635118365.0,930300.0,Census
"3890 Gage Station Rd SW, Deming, NM, 88030",2111.0,29.0,2459976.0,32.22599,-108.08637,True,Exact,"3890 GAGE STATION RD SW, DEMING, NM, 88030",L,35.0,607811692.0,500.0,Census
"925 SW Frank Phillips Blvd, Bartlesville, OK, 74003",2066.0,147.0,97873.0,36.7517,-95.98724,True,Non_Exact,"925 SW FRANK PHILLIPS BLVD, BARTLESVILLE, OK, 74003",L,40.0,606547427.0,200.0,Census
"704 Broad St, Salamanca, NY, 14779",6007.0,9.0,2226366.0,42.159267,-78.74195,True,Exact,"704 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122025276.0,940300.0,Census
"88199 Highway 14, Verdigre, NE, 68783",1342.0,107.0,936913.0,42.611404,-98.03277,True,Non_Exact,"88199 STATE HWY 14, VERDIGRE, NE, 68783",L,31.0,636305699.0,976200.0,Census
"960 W Highway 550, Bernalillo, NM, 87004",2249.0,43.0,1828126.0,35.325176,-106.56403999999999,True,Non_Exact,"960 US HWY 550, BERNALILLO, NM, 87004",L,35.0,635910832.0,11000.0,Census
"1002 E Main St, Bradford, PA, 16701",1030.0,83.0,340805.0,41.978363,-78.61725600000001,True,Non_Exact,"1002 E MAIN ST, BRADFORD, PA, 16701",R,42.0,122645600.0,420500.0,Census
"105 Rock City St, Little Valley, NY, 14755",4009.0,9.0,302780.0,42.249382000000004,-78.7988,True,Exact,"105 ROCK CITY ST, LITTLE VALLEY, NY, 14755",L,36.0,122024399.0,960600.0,Census
"1705 SW Frank Phillips Blvd, Bartlesville, OK, 74003",1083.0,147.0,681779.0,36.751575,-95.996376,True,Non_Exact,"1705 SW FRANK PHILLIPS BLVD, BARTLESVILLE, OK, 74003",L,40.0,618576750.0,200.0,Census
"3902 W 6th St, The Dalles, OR, 97058",,,1622379.0,45.628980600000006,-121.21542679999999,True,ROOFTOP,,,,,,Google
"240 W Winnemucca Blvd, Winnemucca, NV, 89445",3029.0,13.0,394561.0,40.9752,-117.73279,True,Non_Exact,"240 E WINNEMUCCA BLVD, WINNEMUCCA, NV, 89445",R,32.0,170905519.0,10701.0,Census
"2820 Biehn St, Klamath Falls, OR, 97601",2063.0,35.0,1622389.0,42.247574,-121.79157,True,Exact,"2820 BIEHN ST, KLAMATH FALLS, OR, 97601",L,41.0,614415531.0,972000.0,Census
"392 S 4th St, Coos Bay, OR, 97420",,,671743.0,43.3646497,-124.21566200000001,True,ROOFTOP,,,,,,Google
"1825 Nc Highway 141, Murphy, NC, 28906",,,1651929.0,35.092267,-83.946892,True,ROOFTOP,,,,,,Google
"1 Hwy 95A & Goldfield, Yerington, NV, 89447",,,394564.0,38.998057200000005,-119.13989199999999,True,ROOFTOP,,,,,,Google
"655 Anderson Rd N, Rock Hill, SC, 29730",,,657418.0,34.9534685,-80.9972512,True,ROOFTOP,,,,,,Google
"5741 Airport Rd, Santa Fe, NM, 87507",1026.0,49.0,1614521.0,35.637127,-106.03461999999999,True,Exact,"5741 AIRPORT RD, SANTA FE, NM, 87507",R,35.0,169417803.0,1205.0,Census
"300 S Bruce St, Las Vegas, NV, 89101",,,7105968.0,36.159593,-115.12525600000001,True,ROOFTOP,,,,,,Google
"101 4th Ave NW, Mandaree, ND, 58757",,,2194338.0,47.7413217,-102.66847750000001,True,ROOFTOP,,,,,,Google
"1835 SW Frank Phillips Blvd, Bartlesville, OK, 74003",1080.0,147.0,681780.0,36.751812,-95.999916,True,Non_Exact,"1835 SW FRANK PHILLIPS BLVD, BARTLESVILLE, OK, 74003",L,40.0,619545840.0,200.0,Census
"6450 Grass Valley Rd, Winnemucca, NV, 89445",,,744099.0,40.923851899999995,-117.7640456,True,ROOFTOP,,,,,,Google
"4240 E Craig Rd, North Las Vegas, NV, 89030",1034.0,3.0,1656134.0,36.2405,-115.08138000000001,True,Non_Exact,"4240 E CRAIG RD, NORTH LAS VEGAS, NV, 89030",L,32.0,201873700.0,6001.0,Census
"8263 Mt Highway 35, Bigfork, MT, 59911",,,1512858.0,48.067319899999994,-114.080378,True,ROOFTOP,,,,,,Google
"241 Main St, New Town, ND, 58763",1035.0,61.0,1625411.0,47.97929,-102.4908,True,Exact,"241 MAIN ST, NEW TOWN, ND, 58763",R,38.0,200610547.0,940400.0,Census
"25 S Harmon Rd, Fallon, NV, 89406",,,744092.0,39.472431,-118.68666599999999,True,ROOFTOP,,,,,,Google
"131 Tedford Ln, Fallon, NV, 89406",2004.0,1.0,744091.0,39.474185999999996,-118.78801999999999,True,Exact,"131 TEDFORD LN, FALLON, NV, 89406",R,32.0,639782411.0,950302.0,Census
"3601 State Highway 528 NE, Rio Rancho, NM, 87144",,,7044690.0,35.320159100000005,-106.5758419,True,ROOFTOP,,,,,,Google
"10 Goodrich Blvd, Miami, OK, 74354",1147.0,115.0,208498.0,36.888702,-94.87774,True,Exact,"10 GOODRICH BLVD, MIAMI, OK, 74354",R,40.0,635999387.0,574300.0,Census
"2210 N 5th St, Elko, NV, 89801",3144.0,7.0,854626.0,40.842003000000005,-115.77666,True,Exact,"2210 5TH ST, ELKO, NV, 89801",L,32.0,636544075.0,950702.0,Census
"2310 Hyde Park Blvd, Niagara Falls, NY, 14305",1006.0,63.0,17949.0,43.10953,-79.030716,True,Exact,"2310 HYDE PARK BLVD, NIAGARA FALLS, NY, 14305",L,36.0,48686376.0,20400.0,Census
"840 R C Hoag Dr, Salamanca, NY, 14779",,,7418182.0,42.1586013,-78.7486986,True,RANGE_INTERPOLATED,,,,,,Google
"7610 Buffalo Ave, Niagara Falls, NY, 14304",3022.0,63.0,17941.0,43.0739,-78.97686,True,Exact,"7610 BUFFALO AVE, NIAGARA FALLS, NY, 14304",L,36.0,48687693.0,22200.0,Census
"62945 Us Highway 93, Ronan, MT, 59864",2007.0,47.0,1529490.0,47.53595,-114.09976,True,Non_Exact,"62945 US HWY 93, RONAN, MT, 59864",L,30.0,639854706.0,940500.0,Census
"100 Central Ave, Carrizozo, NM, 88301",2193.0,27.0,1691360.0,33.645412,-105.87244,True,Exact,"100 CENTRAL AVE, CARRIZOZO, NM, 88301",L,35.0,169105792.0,960200.0,Census
"4139 Old Post Rd Rte 1 A, Charlestown, RI, 2813",1049.0,9.0,241047.0,41.384098,-71.63138000000001,True,Non_Exact,"4139 OLD POST RD, CHARLESTOWN, RI, 02813",L,44.0,58917308.0,51102.0,Census
"1205 Seven Clans Ln, Cherokee, NC, 28719",,,1431888.0,35.46641210000001,-83.3216255,True,RANGE_INTERPOLATED,,,,,,Google
"10211 State Highway 56, Massena, NY, 13662",,,1499572.0,44.916009499999994,-74.92338740000001,True,ROOFTOP,,,,,,Google
"8721 Niagara Falls Blvd, Niagara Falls, NY, 14304",,,1532420.0,43.091257,-78.9629613,True,ROOFTOP,,,,,,Google
