IMPAQ_ID,Filing Number,Entity Name,Entity Mailing Address,Entity Store Address,Entity Address,Agent Name,Agent Address,Operation Status
2419,C4098627,"CHILL N VAPE LOUNGE, INC.",11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,HOVANES BAARYAN,11314 VENTURA BLVD STUDIO CITY CA 91604,ACTIVE
2419,201627010294,"CHILL N VAPE LOUNGE, LLC",11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,11314 VENTURA BLVD  STUDIO CITY CA 91604,,,CANCELED
2437,C3000687,"FINAL SCORE SPORTS BAR, INC.",1126 SARATOGA AVE  SAN JOSE CA 95129,1126 SARATOGA AVE  SAN JOSE CA 95129,1126 SARATOGA AVE  SAN JOSE CA 95129,JOSEPH WERSTLER,1126 SARATOGA AVE SAN JOSE CA 95129,ACTIVE
2437,199534100005,FINAL SCORE SPORTS BAR & GRILL  LIMITED PARTNERSHIP,,12329 BELLFLOWER BLVD.  DOWNEY CA 90242,12329 BELLFLOWER BLVD.  DOWNEY CA 90242,MICHAEL FAGAN,12329 BELLFLOWER BLVD. DOWNEY CA 90242,CANCELED
2440,201503110046,BAR CHILL LLC,1319 MORENA BLVD  SAN DIEGO CA 92110,1319 MORENA BLVD  SAN DIEGO CA 92110,1319 MORENA BLVD  SAN DIEGO CA 92110,ROBERT STEPIC,5233 LA JOLLA BLVD LA JOLLA CA 92037,ACTIVE
2440,201629310394,"FARMACY BAR AND CHILL, LLC, THE",191 RUBY STREET  AUBURN CA 95603,191 RUBY STREET  AUBURN CA 95603,191 RUBY STREET  AUBURN CA 95603,,,ACTIVE
2469,C3505613,THE COPA ROOM INCORPORATED,PO BOX 3364  PALM SPRINGS CA 92263,244 EAST AMADO ROAD  PALM SPRINGS CA 92262,244 EAST AMADO ROAD  PALM SPRINGS CA 92262,TONY DI LEMBO,2708 ALEXANDER CLUB DRIVE PALM SPRINGS CA 92262,ACTIVE
2469,200815610026,"COPA ROOM, LLC",,5737 KANAN RD. STE 138  AGORA HILLS CA 91301,5737 KANAN RD. STE 138  AGORA HILLS CA 91301,CHRIS BREED,1666 1/2 MCCADDEN HOLLYWOOD CA 90028,CANCELED
2475,C2508412,"HEAD HUNTERS VIDEO BAR & GRILL, INC.",686 WOODLAKE DR  SACRAMENTO CA 95815,686 WOODLAKE DR  SACRAMENTO CA 95815,686 WOODLAKE DR  SACRAMENTO CA 95815,MYRON A SIDIE,686 WOODLAKE DR SACRAMENTO CA 95815,SOS/FTB SUSPENDED
2495,C1601336,HOMEOWNERS' ASSOCIATION OF DATE PALM COUNTRY CLUB,459 CERRITOS WAY  CATHEDRAL CITY CA 92234,459 CERRITOS WAY  CATHEDRAL CITY CA 92234,459 CERRITOS WAY  CATHEDRAL CITY CA 92234,JEANNE FLORES,459 CERRITOS WAY CATHEDRAL CITY CA 92234,ACTIVE
2501,C3074708,MESQUITE GOLF & COUNTRY CLUB CORP.,2700 EAST MESQUITE AVE.  PALM SPRINGS CA 92264,2700 EAST MESQUITE AVE.  PALM SPRINGS CA 92264,2700 EAST MESQUITE AVE.  PALM SPRINGS CA 92264,MESQUITE GOLF,2700 EAST MESQUITE AVE. PALM SPRINGS CA 92264,FTB SUSPENDED
2516,C4048850,"B. R. WINE BAR, INC.",2478 BIXLER ROAD  BRENTWOOD CA 94513,1520 DISCOVERY BAY BLVD SUITE 300  DISCOVERY BAY CA 94505,1520 DISCOVERY BAY BLVD SUITE 300  DISCOVERY BAY CA 94505,,,DISSOLVED
2516,C1209535,BAR 'R' COACHWORKS INC.,65 TRAVELAND LN.  EAST IRVINE CA 92650,65 TRAVELAND LN.  EAST IRVINE CA 92650,65 TRAVELAND LN.  EAST IRVINE CA 92650,TERYL J. REIN,23001 VESPER EL TORO CA 92630,DISSOLVED
2516,C2288806,"BAR DIAMOND R, INC.",10 NUEVO  IRVINE CA 92612,10 NUEVO  IRVINE CA 92612,10 NUEVO  IRVINE CA 92612,RON H OBERNDORFER,5464 GROSSMONT CENTER DR.    THIRD FLOOR LA MESA CA 91942,ACTIVE
2516,C3448018,C BAR R ENTERPRISES,7983 DIANA LANE  DUBLIN CA 94568,7983 DIANA LANE  DUBLIN CA 94568,7983 DIANA LANE  DUBLIN CA 94568,BRIAN ROBERT CAMPBELL,7983 DIANA LANE DUBLIN CA 94568,ACTIVE
2516,C0225696,C-BAR-R CLUB CALIFORNIA RIDERS,,,,,,FTB SUSPENDED
2516,C1548772,DOUBLE R BAR,P O BOX 542  YUBA CITY CA 95992,,P O BOX 542  YUBA CITY CA 95992,RUDOLF RATKOVSKY,567 2ND ST YUBA CITY CA 95991,FTB SUSPENDED
2516,C3147819,DOUBLE R BAR REGULATORS INC.,PO BOX 3105  VICTORVILLE CA 92393-3105,30200 DEL ORO DR  LUCERNE VALLEY CA 92356,30200 DEL ORO DR  LUCERNE VALLEY CA 92356,EDWARD RICHARD BOYDE,10979 ROCKAWAY GLEN RD APPLE VALLEY CA 92308,ACTIVE
2516,C0286769,H-BAR-R WESTERN OUTFITTERS,P O BOX 468  SAN DIEGO CA 92112,,P O BOX 468  SAN DIEGO CA 92112,MARK D JACOBS,2121 IMPERIAL AVE SAN DIEGO CA 92102,DISSOLVED
2516,C2144339,"R & B COFFEE SHOP, RESTAURANT & KARAOKE BAR",1257 W. TEMPLE STREET  LOS ANGELES CA 90026,,1257 W. TEMPLE STREET  LOS ANGELES CA 90026,ELIZABETH A. ELMIDO,1257 W. TEMPLE STREET LOS ANGELES CA 90026,FTB SUSPENDED
2516,C1712591,"R & R BAR SUPPLIES, INC.",1503 RINGER LN  REDONDO BEACH CA 90278,1503 RINGER LN  REDONDO BEACH CA 90278,1503 RINGER LN  REDONDO BEACH CA 90278,ROGER BRULAND,1503 RINGER LN REDONDO BEACH CA 90278,SOS SUSPENDED
2516,200418810034,"BAR 4 R COMPANY, LLC",,12625 FREDERICK STREET STE 1-5 #265  MORENO VALLEY CA 92553,12625 FREDERICK STREET STE 1-5 #265  MORENO VALLEY CA 92553,MICHAEL S ROACH,12625 FREDERICK STREET STE 1-5 #265 MORENO VALLEY CA 92553,CANCELED
2516,200617410099,"BAR R WATER TRUCK SERVICE, L.L.C.",,PO BOX 118  DENAIR CA 95316,PO BOX 118  DENAIR CA 95316,DUSTIN BURGESS,19605 TURNER AVE. HILMAR CA 95324,CANCELED
2516,198932000008,"BAR R. G. RANCHES, A LIMITED PARTNERSHIP",,24095 AVENUE 230  LINDSAY CA 93247,24095 AVENUE 230  LINDSAY CA 93247,ROBERT R. GLICK,24095 AVENUE 230 LINDSAY CA 93247,CANCELED
2516,198535800019,"BAR TRIPLE R, A CALIFORNIA LIMITED PARTNERSHIP",PO BOX 3757  SANTA MONICA CA 90408,2001 WILSHIRE BLVD STE 270  SANTA MONICA CA 90403,2001 WILSHIRE BLVD STE 270  SANTA MONICA CA 90403,J. ALLEN RADFORD,"528 ARIZONA AVE., SUITE 210 SANTA MONICA CA 90401",ACTIVE
2516,201433010258,"DOUBLE R BAR RANCH, LLC",17130 VAN BUREN BLVD STE 167  RIVERSIDE CA 92504,17130 VAN BUREN BLVD STE 167  RIVERSIDE CA 92504,17130 VAN BUREN BLVD STE 167  RIVERSIDE CA 92504,JAMES W HEFFEL,17130 VAN BUREN BLVD STE 167 RIVERSIDE CA 92504,SOS/FTB SUSPENDED
2516,200610510084,"TWO R BAR LAND & LIVESTOCK, LLC.",,60 SOUTH LASSEN STREET  SUSANVILLE CA 96130,60 SOUTH LASSEN STREET  SUSANVILLE CA 96130,JAIMEE A. RICHEY,60 SOUTH LASSEN STREET SUSANVILLE CA 96130,CANCELED
2518,C2834039,AMIGO'S DE LOS COMPADRE'S,440 WEST CT ST  SAN BERNARDINO CA 92418,440 WEST CT ST  SAN BERNARDINO CA 92418,440 WEST CT ST  SAN BERNARDINO CA 92418,OSCAR CHAVEZ,440 WEST CT ST SAN BERNARDINO CA 92418,DISSOLVED
2518,C1270212,"ASOCIACION DE CHARROS LOS COMPADRES DE OXNARD, CALIFORNIA, INC.",1247 S. J STREET  OXNARD CA 93030,1247 S. J STREET  OXNARD CA 93030,1247 S. J STREET  OXNARD CA 93030,PEDRO MARTINEX,1247 S. J STREET OXNARD CA 93030,FTB SUSPENDED
2518,C0504932,COMPADRES DE LOS GATOS DE SANTA BARBARA,3936 HARROLD AVE.  SANTA BARBARA CA 93110,,3936 HARROLD AVE.  SANTA BARBARA CA 93110,,,FTB SUSPENDED
2518,C3393999,LOS 3 COMPADRES,1235 W. AVENUE I  LANCASTER CA 93534,1235 W. AVENUE I  LANCASTER CA 93534,1235 W. AVENUE I  LANCASTER CA 93534,NANCY RUIZ URQUIZA,1235W. AVENUE I LANCASTER CA 93534,FTB SUSPENDED
2518,C0194718,LOS COMPADRES,1849 S EL CIELO ROAD  PALM SPRINGS CA 92264,1849 S EL CIELO ROAD  PALM SPRINGS CA 92264,1849 S EL CIELO ROAD  PALM SPRINGS CA 92264,GARY CHANEY,23-435 BISNAGE AVE PALM SPRINGS CA 92264,ACTIVE
2518,C1968091,"LOS COMPADRES AGRI-LABOR, A CALIFORNIA CORPORATION",P O BOX 513  GUADALUPE CA 93434,259-A GUADALUPE ST  GUADALUPE CA 93434,259-A GUADALUPE ST  GUADALUPE CA 93434,KENNETH ROSENE,267 CAMP LANE GUADALUPE CA 93434,SOS/FTB SUSPENDED
2518,C2841748,"LOS COMPADRES AUTO MARKET , INC.",2596 W FOOTHILL BLVD  SAN BERNARDINO CA 92410,2596 W FOOTHILL_BLVD  SAN BERNARDINO CA 92410,2596 W FOOTHILL_BLVD  SAN BERNARDINO CA 92410,ANA BERTHA MORENO,2596 W FOOTHILL BLVD SAN BERNARDINO CA 92410,FTB SUSPENDED
2518,C4051119,LOS COMPADRES BAR & GRILL INC,4126 MONTEREY HWY  SAN JOSE CA 95121,4126 MONTEREY HWY  SAN JOSE CA 95121,4126 MONTEREY HWY  SAN JOSE CA 95121,RAMON MACIAS,3877 WHINNEY PLACE SAN JOSE CA 95121,ACTIVE
2518,C0332107,LOS COMPADRES CLUB OF LA HABRA HEIGHTS,P.O. BOX 212  LA HABRA CA 90631,,P.O. BOX 212  LA HABRA CA 90631,JOHN PEARCE,550 LAMAT ROAD LA HABRA HEIGHTS CA 90631,ACTIVE
2518,C0327310,LOS COMPADRES CLUB OF OCEANSIDE,,,,,,FTB SUSPENDED
2518,201901110313,LOS COMPADRES AUTO 64 LLC,6400 S. BROADWAY BLVD UNIT B  LOS ANGELES CA 90003,6400 S. BROADWAY BLVD UNIT B  LOS ANGELES CA 90003,6400 S. BROADWAY BLVD UNIT B  LOS ANGELES CA 90003,,,ACTIVE
2518,201609010164,"LOS COMPADRES AUTO SALES, LLC",467 SARATOGA AVE #622  SAN JOSE CA 95129,4712 ALBANY DR #B202  SAN JOSE CA 95129,4712 ALBANY DR #B202  SAN JOSE CA 95129,ASMIR BULJUBASIC,4712 ALBANY DR #B202 SAN JOSE CA 95129,SOS/FTB SUSPENDED
2518,201505710272,"LOS COMPADRES CANDY DISTRIBUTORS, LLC.",2098 HARVEST RD #C-230  SAN DIEGO CA 92154,2098 HARVEST RD #C-230  SAN DIEGO CA 92154,2098 HARVEST RD #C-230  SAN DIEGO CA 92154,DANIEL C CONTRERAS,2060 OTAY LAKES RD STE 210 CHULA VISTA CA 91915,SOS SUSPENDED
2518,201516610353,"LOS COMPADRES FARMS, LLC",PO BOX 2476  WATSONVILLE CA 95077,3510 HILLTOP ROAD  MOSS LANDING CA 95039,3510 HILLTOP ROAD  MOSS LANDING CA 95039,JAMES LYNN TIPTON,9257 DOVE COURT GILROY CA 95020,CANCELED
2518,199803410036,LOS COMPADRES LLC,,1001 WEST WHITTIER BLVD.  LA HABRA CA 90631,1001 WEST WHITTIER BLVD.  LA HABRA CA 90631,LEE DEIERLING,1001 WEST WHITTIER BLVD LA HABRA CA 90631-3798,ACTIVE
2518,200333610084,LOS COMPADRES MEXICAN FOOD LLC,,1717 SOUTH MAIN ST  SANTA ANA CA 92707,1717 SOUTH MAIN ST  SANTA ANA CA 92707,RUBEN LOZANO,3281 WASHINGTON AVENUE COSTA MESA CA 92626,CANCELED
2518,201800510425,"LOS COMPADRES MOBILE SHOP, LLC",10631 PALOMINO AVE.  HESPERIA CA 92345,10631 PALOMINO AVE.  HESPERIA CA 92345,10631 PALOMINO AVE.  HESPERIA CA 92345,RAUL  CARRILLO,10631 PALOMINO AVE. HESPERIA CA 92345,ACTIVE
2518,201714310077,"LOS COMPADRES RESTAURANT GROUP, LLC",17022 BELLFLOWER BLVD  BELLFLOWER CA 90706,17022 BELLFLOWER BLVD  BELLFLOWER CA 90706,17022 BELLFLOWER BLVD  BELLFLOWER CA 90706,CIRILO GARCIA,17022 BELLFLOWER BLVD BELLFLOWER CA 90706,FTB SUSPENDED
2518,200700810065,LOS COMPADRES RESTAURANT L.L.C.,,44-250 MONROE ST  INDIO CA 92201,44-250 MONROE ST  INDIO CA 92201,EDUARDO SANCHEZ,44-250 MONROE ST INDIO CA 92201,CANCELED
2518,201136210012,LOS COMPADRES STABLES L.L.C.,,1849 S EL CIELO RD  PALM SPRINGS CA 92264,1849 S EL CIELO RD  PALM SPRINGS CA 92264,MICHAEL STUDER,1849 S EL CIELO RD PALM SPRINGS CA 92264,CANCELED
2534,C2249171,"CATHEDRAL CANYON MEN'S GOLF CLUB, INC.",2970 CALLE ARANDAS  PALM SPRINGS CA 92264,,2970 CALLE ARANDAS  PALM SPRINGS CA 92264,ROBERT A KRUSE,2970 CALLE ARANDAS PALM SPRINGS CA 92264,ACTIVE
2536,C1543160,CANYON CREST OF CANYON LAKES COUNTRY CLUB HOMEOWNERS ASSOCIATION INC.,PO BOX 503  PLEASANTON CA 94566,39 CALIFORNIA AVE STE 204  PLEASANTON CA 94566,39 CALIFORNIA AVE STE 204  PLEASANTON CA 94566,CHRISTINA GRACE MCCANDLESS,39 CALIFORNIA AVE STE 204 PLEASANTON CA 94566,ACTIVE
2536,C1936928,"JACKSON LAKES GOLF & COUNTRY CLUB, INC.","1233 W. SHAW AVE., SUITE 100  FRESNO CA 93711",,"1233 W. SHAW AVE., SUITE 100  FRESNO CA 93711",** RESIGNED ON 12/13/2000,* ,FTB SUSPENDED
2536,C1051712,"MISSION LAKES COUNTRY CLUB CONDOMINIUMS, INC.",72000 MAGNESIA FALLS DR STE 3  RANCHO MIRAGE CA 92270,72000 MAGNESIA FALLS DR STE 3  RANCHO MIRAGE CA 92270,72000 MAGNESIA FALLS DR STE 3  RANCHO MIRAGE CA 92270,PATRICK BELOUS,72000 MAGNESIA FALLS STE 3 RANCHO MIRAGE CA 92270,ACTIVE
2536,C0615751,"MISSION LAKES COUNTRY CLUB, INC.",8484 CLUBHOUSE BLVD  DESERT HOT SPRINGS CA 92240-1100,8484 CLUBHOUSE BLVD  DESERT HOT SPRINGS CA 92240-1100,8484 CLUBHOUSE BLVD  DESERT HOT SPRINGS CA 92240-1100,DAN SPANCE,8484 CLUBHOUSE BLVD DESERT HOT SPRINGS CA 92240-1100,ACTIVE
2536,C0745155,SEVEN LAKES COUNTRY CLUB,1 DESERT LAKES DR  PALM SPRINGS CA 92264,1 DESERT LAKES DR  PALM SPRINGS CA 92264,1 DESERT LAKES DR  PALM SPRINGS CA 92264,PEGGY REDMON,77619 CALLE ENSENADA LA QUINTA CA 92253,DISSOLVED
2536,C0476836,"SEVEN LAKES COUNTRY CLUB, INC.",225 BRIDGER AVE STE 1020  LAS VEGAS NV 89101,,225 BRIDGER AVE STE 1020  LAS VEGAS NV 89101,,,SURRENDER
2536,C0387146,SUN LAKES COUNTRY CLUB,,,,,,FTB SUSPENDED
2536,C1393999,SUN LAKES COUNTRY CLUB HOMEOWNERS ASSOCIATION,850 COUNTRY CLUB DR  BANNING CA 92220,850 COUNTRY CLUB DR  BANNING CA 92220,850 COUNTRY CLUB DR  BANNING CA 92220,CHRISTOPHER MITCHELL,850 COUNTRY CLUB DR BANNING CA 92220,ACTIVE
2536,C1165796,"THE LAKES COUNTRY CLUB ASSOCIATION, INC.",161 OLD RANCH RD  PALM DESERT CA 92211,161 OLD RANCH RD  PALM DESERT CA 92211,161 OLD RANCH RD  PALM DESERT CA 92211,FRANK J MELON,161 OLD RANCH RD PALM DESERT CA 92211,ACTIVE
2536,C0237013,TWIN LAKES COUNTRY CLUB,,,,,,FTB SUSPENDED
2536,198514100029,"COUNTRY CLUB VILLAGE LAKES, LTD., A CALIFORNIA LIMITED PARTNERSHIP",,"3575 CAHUENGA BLVD. WEST, STE 125  LOS ANGELES CA 90068","3575 CAHUENGA BLVD. WEST, STE 125  LOS ANGELES CA 90068",DAVID DOREMUS,"3575 CAHUENGA BLVD. WEST, STE. 125 LOS ANGELES CA 90068",CANCELED
2536,198928500031,SANTA MARIA COUNTRY CLUB ASSOCIATES - LAKES & ESTATES LIMITED PARTNERSHIP,,2400 PROFESSIONAL PARKWAY STE 100  SANTA MARIA CA 93455,2400 PROFESSIONAL PARKWAY STE 100  SANTA MARIA CA 93455,ALEXANDER F. SIMAS,2415 PROFESSIONAL PARKWAY SANTA MARIA CA 93455,CANCELED
2538,C1807461,"DESERT PRINCESS CLUB, INC.",28 211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28 211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28 211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,LYNN GILLIAN,28 211 DESERT PRINCESS DR CATHEDRAL CITY CA 92234,FTB SUSPENDED
2538,C1307070,"DESERT PRINCESS COUNTRY CLUB, INC.","LEGAL DEPT. #2026, P O BOX 2114  SANTA MONICA CA 90407",2716 OCEAN PARK BLVD #2026  SANTA MONICA CA 90405,2716 OCEAN PARK BLVD #2026  SANTA MONICA CA 90405,CHRISTOPHER CHASE,"C\O LEGAL DEPT., 2716 OCEAN PARK BLVD  #2026 SANTA MONICA CA 90405",DISSOLVED
2538,C1531244,"DESERT PRINCESS GOLF SHOP, INC.",80 572 SANTA CARMEN  INDIO CA 92203,80 572 SANTA CARMEN  INDIO CA 92203,80 572 SANTA CARMEN  INDIO CA 92203,DAVID MCKEATING,80 572 SANTA CARMEN INDIO CA 92203,SOS SUSPENDED
2538,C1309113,DESERT PRINCESS HOMEOWNERS ASSOCIATION,28-211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28-211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,28-211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,HENRY KRAS,29-439 W LAGUNA DR CATHEDRAL CITY CA 92234,ACTIVE
2538,C1549695,"DESERT PRINCESS RESORT, INC.","LEGAL DEPT. M. STULTZ, P.O. BOX 2114  SANTA MONICA CA 90407","2716 OCEAN PARK BLVD., #2026  SANTA MONICA CA 90405","2716 OCEAN PARK BLVD., #2026  SANTA MONICA CA 90405",CYNTHIA W. ISER,"2716 OCEAN PARK BLVD., #2026 SANTA MONICA CA 90405",DISSOLVED
2538,C3581974,"DESERT SUN HOMES - DESERT PRINCESS, INC.",17 BUCKTHORN  IRVINE CA 92604,17 BUCKTHORN  IRVINE CA 92604,17 BUCKTHORN  IRVINE CA 92604,KIM ISAACMAN,2533 ORANGE AVE COSTA MESA CA 92627,FTB SUSPENDED
2538,C3623381,HOLLY'S HOMES DESERT PRINCESS INC.,"38095 VISTA DRIVE  CATHEDRAL CITY, CA 92234","38095 VISTA DRIVE  CATHEDRAL CITY, CA 92234","38095 VISTA DRIVE  CATHEDRAL CITY, CA 92234",HOLLY'S HOMES,"38095 VISTA DRIVE CATHEDRAL CITY, CA 92234",ACTIVE
2538,C1808854,"THE DESERT PRINCESS HOME OWNERS CLUB, INC.",28211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,,28211 DESERT PRINCESS DR  CATHEDRAL CITY CA 92234,HENRY KRAS,29-439 W. LAGUNA DRIVE CATHEDRAL CITY CA 92234,ACTIVE
2538,201222910211,"DESERT PRINCESS HOLDINGS, LLC",5 FIRST AMERICAN WAY  SANTA ANA CA 92707,5 FIRST AMERICAN WAY  SANTA ANA CA 92707,5 FIRST AMERICAN WAY  SANTA ANA CA 92707,ANTHONY ALOSI,5 FIRST AMERICAN WAY SANTA ANA CA 92707,FTB SUSPENDED
2538,201329810076,"DESERT PRINCESS HOMES, LLC","970 PIER VIEW DR, SUITE B  IDAHO FALLS ID 83402",67-437 LAKOTA COURT  CATHEDRAL CITY CA 92234,67-437 LAKOTA COURT  CATHEDRAL CITY CA 92234,MICHAEL  PIKE,67-437 LAKOTA COURT CATHEDRAL CITY CA 92234,ACTIVE
2538,198430500073,"PALM SPRINGS DESERT PRINCESS CO., A CALIFORNIA LIMITED PARTNERSHIP",,2716 OCEAN PARK BLVD.  SANTA MONICA CA 90405,2716 OCEAN PARK BLVD.  SANTA MONICA CA 90405,JUDITH M. HANE,2716 OCEAN PARK BLVD. SANTA MONICA CA 90405,CANCELED
2540,C2944049,"CLUBCORP MISSION HILLS COUNTRY CLUB, INC.",3030 LBJ FREEWAY SUITE 600  DALLAS TX 75234,3030 LBJ FREEWAY SUITE 600  DALLAS TX 75234,3030 LBJ FREEWAY SUITE 600  DALLAS TX 75234,,,ACTIVE
2540,C1866226,"MISSION HILLS COUNTRY CLUB, INC.",PO BOB 819087  DALLAS TX 75381,3030 LBJ FRWY  DALLAS TX 75234,3030 LBJ FRWY  DALLAS TX 75234,,,MERGED OUT
2540,C1803675,"MISSION HILLS EQUITY COUNTRY CLUB, INC.",71-066 TAMARISK LN  RANCHO MIRAGE CA 92270,71-066 TAMARISK LN  RANCHO MIRAGE CA 92270,71-066 TAMARISK LN  RANCHO MIRAGE CA 92270,EARLE HAGEN,71-066 TAMARISK LN RANCHO MIRAGE CA 92270,FTB SUSPENDED
2540,C0477943,MISSION HILLS GOLF AND COUNTRY CLUB,,,,,,FTB SUSPENDED
2598,C4000028,BIG LEAGUE DREAMS FOUNDATION,6034 ARLINGTON BLVD  RICHMOND CA 94805,6034 ARLINGTON BLVD  RICHMOND CA 94805,6034 ARLINGTON BLVD  RICHMOND CA 94805,KYLE STEWART,2044 TAYLOR ST SAN FRANCISCO CA 94133,ACTIVE
2598,C1921991,BIG LEAGUE DREAMS YOUTH FOUNDATION,6050M EL TORDO  RANCHO SANTA MARGUERITA CA 92067,43670 LISBON WAY  PALM DESERT CA 92211,43670 LISBON WAY  PALM DESERT CA 92211,RICHARD ODEKIRK,43670 LISBON WAY PALM DESERT CA 92211,FTB SUSPENDED
2598,C3413904,SB BIG LEAGUE DREAMS,"7031 ROSEVILLE ROAD, SUITE A  SACRAMENTO CA 95842","7031 ROSEVILLE ROAD, SUITE A  SACRAMENTO CA 95842","7031 ROSEVILLE ROAD, SUITE A  SACRAMENTO CA 95842",,,FTB SUSPENDED
2598,199626010030,"BIG LEAGUE DREAMS CATHEDRAL CITY, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,ACTIVE
2598,199909710091,"BIG LEAGUE DREAMS CHINO HILLS, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,ACTIVE
2598,200126110024,"BIG LEAGUE DREAMS COLTON, LLC",,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH ROAD CHINO HILLS CA 91709,CANCELED
2598,200201010012,"BIG LEAGUE DREAMS CONSULTING, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,CANCELED
2598,199902810017,"BIG LEAGUE DREAMS JURUPA, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,SCOTT PARK LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 90274,ACTIVE
2598,200612210199,"BIG LEAGUE DREAMS LONG BEACH, LLC",,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH ROAD  CHINO HILLS CA 91709,SCOTT PARKS LE TELLIER,16339 FAIRFIELD RANCH ROAD CHINO HILLS CA 91709,CANCELED
2598,200303410038,"BIG LEAGUE DREAMS MANTECA, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 90274,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 90274,ACTIVE
2598,200516510010,"BIG LEAGUE DREAMS OXNARD, LLC",,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,CANCELED
2598,200733510103,"BIG LEAGUE DREAMS PERRIS, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH CHINO HILLS CA 91709,ACTIVE
2598,200109610022,"BIG LEAGUE DREAMS REDDING, LLC",16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,16339 FAIRFIELD RANCH RD  CHINO HILLS CA 91709,SCOTT PARKS LETELLIER,16339 FAIRFIELD RANCH RD CHINO HILLS CA 91709,ACTIVE
2678,C1404598,"VICTORY LIQUOR AND SPORTING GOODS, INC.",49-968 HWY 86  COACHELLA CA 92236,49-968 HWY 86  COACHELLA CA 92236,49-968 HWY 86  COACHELLA CA 92236,P B PATEL,49-968 HWY 86 COACHELLA CA 92236,DISSOLVED
2843,C1429435,"BARCLAY BEAR CREEK, INC.","230 NEWPORT CENTER DRIVE., #300  NEWPORT BEACH CA 92660-7511","230 NEWPORT CENTER DRIVE., #300  NEWPORT BEACH CA 92660-7511","230 NEWPORT CENTER DRIVE., #300  NEWPORT BEACH CA 92660-7511",JOHN CONWAY,"230 NEWPORT CENTER DRIVE., #300 NEWPORT BEACH CA 92660-7511",SOS/FTB SUSPENDED
2843,C0905046,"BC DEVELOPMENT CORP. WHICH WILL DO BUSINESS IN CALIFORNIA AS BEAR     CREEK, INC.",11780 US HWY 1 #400  NORTH PALM BEACH FL 33408,11780 US HWY 1 #400  NORTH PALM BEACH FL 33408,11780 US HWY 1 #400  NORTH PALM BEACH FL 33408,,,SOS/FTB FORFEITED
2843,C2857576,BEAR CLAN OF MEDICINE CREEK METIS,1050 STEELE LANE  LAYTONVILLE CA 95454,1050 STEELE LANE  LAYTONVILLE CA 95454,1050 STEELE LANE  LAYTONVILLE CA 95454,TONYA L. CARGILL,1050 STEELE LANE LAYTONVILLE CA 95454,SOS SUSPENDED
