IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Business Status,Business Status_changes,Business Status_update,On Tribe Land,On Tribe Land_changes,On Tribe Land_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,Coordinates,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id
3058,,,TWIN TOTEMS GROCERY,19390 N US HIGHWAY 101,Correct,19390 N US HIGHWAY 101,SHELTON,Correct,SHELTON,WA,Correct,WA,98584,Correct,98584,,,47.338511,,,-123.1606665,,,"19390 N Us Highway 101, Shelton, WA, 98584",,Correct,MASON,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-123.1606665 47.338511),,Skokomish,Skokomish Reservation,,,New Retailer,Independent,,,N,1441535.0
3059,,,WALMART STORE,325 E MAKAALA ST,Correct,325 E MAKAALA ST,HILO,Correct,HILO,HI,Correct,HI,96720,Correct,96720,,,19.700265899999998,,,-155.0618477,,,"325 E Makaala St, Hilo, HI, 96720",,Correct,HAWAII,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-155.0618477 19.7002659),,Waiakea,Waiakea Hawaiian Home Land,,,New Retailer,Walmart Stores,Bentonville,AR,N,860393.0
3060,,,YANKTON SIOUX TRAVEL PLAZA,38581 SD HIGHWAY 46,Correct,38581 SD HIGHWAY 46,LAKE ANDES,Correct,LAKE ANDES,SD,Correct,SD,57356,Correct,57356,,,43.080327399999994,,,-98.4696255,,,"38581 Sd Highway 46, Lake Andes, SD, 57356",,Correct,CHARLES MIX,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-98.46962550000001 43.0803274),,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1522319.0
3061,,,KTP EXPRESS,3850 SE OLD OLYMPIC HWY,Correct,3850 SE OLD OLYMPIC HWY,SHELTON,Correct,SHELTON,WA,Correct,WA,98584,Correct,98584,,,47.129531,,,-123.09754299999999,,,"3850 SE Old Olympic Hwy, Shelton, WA, 98584",,Correct,MASON,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-123.097543 47.129531),,Squaxin Island,Squaxin Island Off-Reservation Trust Land,,,New Retailer,Independent,,,N,3989341.0
3062,,,SHOPKO HOMETOWN,102 COLLEGE DR,Correct,102 COLLEGE DR,NEW TOWN,Correct,NEW TOWN,ND,Correct,ND,58763,Correct,58763,,,47.9811571,,,-102.47099449999999,,,"102 College Dr, New Town, ND, 58763",,Correct,MOUNTRAIL,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-102.4709945 47.9811571),,Fort Berthold,Fort Berthold Reservation,,,New Retailer,ShopKo Stores Inc,Green Bay,WI,N,2600271.0
3063,,,DOLLAR GENERAL,729 N 14TH ST,Correct,729 N 14TH ST,PONCA CITY,Correct,PONCA CITY,OK,Correct,OK,74601,Correct,74601,,,36.71184760000001,,,-97.0665666,,,"729 N 14th St, Ponca City, OK, 74601",,Correct,KAY,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-97.0665666 36.71184760000001),,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,2907768.0
3064,,,QUEETS TRADING POST ISS,402 JACKSON HEIGHTS DR,Correct,402 JACKSON HEIGHTS DR,FORKS,Correct,FORKS,WA,Correct,WA,98331,Correct,98331,,,47.5352927,,,-124.33249599999999,,,"402 Jackson Heights Dr, Forks, WA, 98331",,Correct,JEFFERSON,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-124.332496 47.5352927),,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,1530319.0
3065,,,FAMILY DOLLAR,15052 STATE RD 75,Correct,15052 STATE RD 75,PENASCO,Correct,PENASCO,NM,Correct,NM,87553,Correct,87553,,,36.1704838,,,-105.68745929999999,,,"15052 State Rd 75, Penasco, NM, 87553",,Correct,TAOS,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-105.6874593 36.1704838),,Picuris,Picuris Pueblo,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,801802.0
3066,,,MASI SHOP,15347 SUQUAMISH WAY NE,15347  WAY NE,15347  WAY NE,SUQUAMISH,Correct,SUQUAMISH,WA,Correct,WA,98392,Correct,98392,,,47.71455,,,-122.57087,,,"15347 Suquamish Way NE, Suquamish, WA, 98392",,Correct,KITSAP,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-122.57087 47.71455),,Port Madison,Port Madison Reservation,,,New Retailer,Independent,,,N,7596977.0
3067,,,YESWAY,202 E BENNETT AVE,Correct,202 E BENNETT AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551,,,43.1722971,,,-101.7348699,,,"202 E Bennett Ave, Martin, SD, 57551",,Correct,BENNETT,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-101.7348699 43.1722971),,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Yesway HQ,West Des Moines,IA,N,3985830.0
3068,,,DOLLAR GENERAL,410 W SANTA CLARA BRIDGE RD,Correct,410 W SANTA CLARA BRIDGE RD,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532,,,35.9875966,,,-106.0795869,,,"410 W Santa Clara Bridge Rd, Espanola, NM, 87532",,Correct,RIO ARRIBA,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-106.0795869 35.9875966),,Santa Clara,Santa Clara Pueblo,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,7446997.0
3069,,,FAMILY DOLLAR,1016 S KOFA AVE,Correct,1016 S KOFA AVE,PARKER,Correct,PARKER,AZ,Correct,AZ,85344,Correct,85344,,,34.14906,,,-114.29143,,,"1016 S Kofa Ave, Parker, AZ, 85344",,Correct,LA PAZ,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-114.29143 34.14906),,Colorado River,Colorado River Indian Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,1786634.0
3070,,,DOLLAR GENERAL,110 W CENTRAL BLVD,Correct,110 W CENTRAL BLVD,ANADARKO,Correct,ANADARKO,OK,Correct,OK,73005,Correct,73005,,,35.07242,,,-98.2435,,,"110 W Central Blvd, Anadarko, OK, 73005",,Correct,CADDO,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-98.2435 35.07242),,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,906810.0
3071,,,TARGET STORE,9000 E INDIAN BEND RD,Correct,9000 E INDIAN BEND RD,SCOTTSDALE,Correct,SCOTTSDALE,AZ,Correct,AZ,85250,Correct,85250,,,33.54055510000001,,,-111.88699540000002,,,"9000 E Indian Bend Rd, Scottsdale, AZ, 85250",,Correct,MARICOPA,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-111.8869954 33.54055510000001),,Salt River,Salt River Reservation,,,New Retailer,Target Stores,Minneapolis,MN,N,364349.0
3072,,,FAMILY DOLLAR,1499 ALBITE RD,Correct,1499 ALBITE RD,WELLINGTON,Correct,WELLINGTON,NV,Correct,NV,89444,Correct,89444,,,38.73151,,,-119.50698999999999,,,"1499 Albite Rd, Wellington, NV, 89444",,Correct,DOUGLAS,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-119.50699 38.73151),,Washoe Ranches,Washoe Ranches Trust Land,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,7545972.0
3073,,,KAMILCHE TRADING POST,61 W STATE ROUTE 108,Correct,61 W STATE ROUTE 108,SHELTON,Correct,SHELTON,WA,Correct,WA,98584,Correct,98584,,,47.1301265,,,-123.10101329999999,,,"61 W State Route 108, Shelton, WA, 98584",,Correct,MASON,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-123.1010133 47.1301265),,Squaxin Island,Squaxin Island Reservation,,,New Retailer,Independent,,,N,1530861.0
3074,,,DOLLAR TREE,402 CARR LN STE B,Correct,402 CARR LN STE B,ESPANOLA,Correct,ESPANOLA,NM,Correct,NM,87532,Correct,87532,,,36.01676,,,-106.06571000000001,,,"402 Carr Ln Ste B, Espanola, NM, 87532",,Correct,RIO ARRIBA,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-106.06571 36.01676),,Ohkay Owingeh,Ohkay Owingeh,,,New Retailer,Dollar Tree/HQ,Chesapeake,VA,N,7462067.0
3075,,,BROS,203 E US HWY 18,Correct,203 E US HWY 18,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551,,,43.172162,,,-101.7321404,,,"203 E US Hwy 18, Martin, SD, 57551",,Correct,BENNETT,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-101.7321404 43.172162),,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Independent,,,N,1834248.0
3076,,,ABBYS,124 US HWY 18 281,Correct,124 US HWY 18 281,PICKSTOWN,Correct,PICKSTOWN,SD,Correct,SD,57367,Correct,57367,,,43.069378,,,-98.537476,,,"124 US Hwy 18 281, Pickstown, SD, 57367",,Correct,CHARLES MIX,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-98.537476 43.069378),,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1762711.0
3077,,,DOLLAR TREE,2616 N 14TH ST,Correct,2616 N 14TH ST,PONCA CITY,Correct,PONCA CITY,OK,Correct,OK,74601,Correct,74601,,,36.73465,,,-97.06726,,,"2616 N 14th St, Ponca City, OK, 74601",,Correct,KAY,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-97.06726 36.73465),,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Dollar Tree/HQ,Chesapeake,VA,N,1988591.0
3078,,,FISHERMANS COVE,2557 LUMMI VIEW DR,Correct,2557 LUMMI VIEW DR,BELLINGHAM,Correct,BELLINGHAM,WA,Correct,WA,98226,Correct,98226,,,48.732616,,,-122.66916,,,"2557 Lummi View Dr, Bellingham, WA, 98226",,Correct,WHATCOM,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-122.66916 48.732616),,Lummi,Lummi Reservation,,,New Retailer,Independent,,,N,713990.0
3079,,,YESWAY,102 BENNETT AVE,Correct,102 BENNETT AVE,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551,,,43.1721645,,,-101.7333838,,,"102 Bennett Ave, Martin, SD, 57551",,Correct,BENNETT,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-101.7333838 43.1721645),,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Yesway HQ,West Des Moines,IA,N,685539.0
3080,,,FAMILY DOLLAR,HWY 313 & CAMINO KARSTEN,Correct,HWY 313 & CAMINO KARSTEN,ALGODONES,Correct,ALGODONES,NM,Correct,NM,87001,Correct,87001,,,35.384402,,,-106.4698011,,,"Hwy 313 & Camino Karsten, Algodones, NM, 87001",,Correct,SANDOVAL,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-106.4698011 35.384402),,San Felipe,San Felipe Pueblo,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,7607709.0
3081,,,TAHOLAH MERCANTILE,515 QUINAULT ST,Correct,515 QUINAULT ST,TAHOLAH,Correct,TAHOLAH,WA,Correct,WA,98587,Correct,98587,,,47.347916,,,-124.28963,,,"515 Quinault St, Taholah, WA, 98587",,Correct,GRAYS HARBOR,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-124.28963 47.347916),,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,1813173.0
3082,,,SHOPKO HOMETOWN,429 MICHIGAN AVE,Correct,429 MICHIGAN AVE,OROFINO,Correct,OROFINO,ID,Correct,ID,83544,Correct,83544,,,46.480957000000004,,,-116.24998000000001,,,"429 Michigan Ave, Orofino, ID, 83544",,Correct,CLEARWATER,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-116.24998 46.480957),,Nez Perce,Nez Perce Reservation,,,New Retailer,ShopKo Stores Inc,Green Bay,WI,N,7493176.0
3083,,,DOLLAR GENERAL,101 SD HWY 46 E,101  HWY 46 E,101  HWY 46 E,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380,,,43.079791799999995,,,-98.304567,,,"101 SD Hwy 46 E, Wagner, SD, 57380",,Correct,CHARLES MIX,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-98.30456700000001 43.0797918),,Yankton,Yankton Reservation,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,7593801.0
3084,,,AMANDA PARK SERVICES,6095 US HIGHWAY 101,Correct,6095 US HIGHWAY 101,AMANDA PARK,Correct,AMANDA PARK,WA,Correct,WA,98526,Correct,98526,,,47.459179999999996,,,-123.8961,,,"6095 Us Highway 101, Amanda Park, WA, 98526",,Correct,GRAYS HARBOR,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-123.8961 47.45918),,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,1754021.0
3085,,,FAMILY DOLLAR,100 ST HWY 12 W,Correct,100 ST HWY 12 W,MCLAUGHLIN,Correct,MCLAUGHLIN,SD,Correct,SD,57642,Correct,57642,,,45.81609,,,-100.81424,,,"100 St Hwy 12 W, McLaughlin, SD, 57642",,Correct,CORSON,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-100.81424 45.81609),,Standing Rock,Standing Rock Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,7444012.0
3086,,,VALLEY CONVENIENCE,800 E HIGHWAY 46,Correct,800 E HIGHWAY 46,WAGNER,Correct,WAGNER,SD,Correct,SD,57380,Correct,57380,,,43.08168,,,-98.30329,,,"800 E Highway 46, Wagner, SD, 57380",,Correct,CHARLES MIX,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-98.30329 43.08168),,Yankton,Yankton Reservation,,,New Retailer,Independent,,,N,1783022.0
3087,,,FAMILY DOLLAR,103 W BENNETT ST,Correct,103 W BENNETT ST,MARTIN,Correct,MARTIN,SD,Correct,SD,57551,Correct,57551,,,43.1721416,,,-101.7333838,,,"103 W Bennett St, Martin, SD, 57551",,Correct,BENNETT,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-101.7333838 43.1721416),,Pine Ridge,Pine Ridge Reservation,,,New Retailer,Family Dollar Stores Inc,Matthews,NC,N,3716865.0
3088,,,DOLLAR GENERAL,2902 N 14TH ST,Correct,2902 N 14TH ST,PONCA CITY,Correct,PONCA CITY,OK,Correct,OK,74601,Correct,74601,,,36.737293,,,-97.067276,,,"2902 N 14th St, Ponca City, OK, 74601",,Correct,KAY,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-97.06727600000001 36.737293),,Kaw/Ponca,Kaw/Ponca joint-use OTSA,,,New Retailer,Dollar General/HQ,Goodlettsville,TN,N,944547.0
3089,,,NORTH SHORE GROCERY,6384 US HIGHWAY 101,Correct,6384 US HIGHWAY 101,AMANDA PARK,Correct,AMANDA PARK,WA,Correct,WA,98526,Correct,98526,,,47.468628,,,-123.923294,,,"6384 Us Highway 101, Amanda Park, WA, 98526",,Correct,GRAYS HARBOR,,In Operation,In Operation,,Yes,Yes,,,,,,POINT (-123.923294 47.468628),,Quinault,Quinault Reservation,,,New Retailer,Independent,,,N,494364.0
