,IMPAQ_ID,DBA Name,DBA Name_changes,DBA Name_update,Address Line 1,Address Line 1_changes,Address Line 1_update,City,City_changes,City_update,State,State_changes,State_update,Zip,Zip_changes,Zip_update,Latitude,Latitude_changes,Latitude_update,Longitude,Longitude_changes,Longitude_update,Full Address,Full Address_changes,Full Address_update,County,County_changes,County_update,Address Line 2,matchsource,est_id,found_pic,Manual Result,biz_status,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id
1267,1267,DOLLAR GEN STORE #4474,Can't Validate,DOLLAR GEN STORE #4474,1820 E MAIN ST,Can't Validate,1820 E MAIN ST,PAWHUSKA,Can't Validate,PAWHUSKA,OK,Can't Validate,OK,74056,Can't Validate,74056.0,36.66739000000001,Can't Validate,36.66739000000001,-96.3165,Can't Validate,-96.3165,"1820 E MAIN ST  PAWHUSKA, OK 74056",Can't Validate,"1820 E MAIN ST PAWHUSKA, OK 74056",OSAGE,Can't Validate,OSAGE,,Original,1267.0,,,Can't Validate,POINT (-96.3165 36.66739000000001),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,
1268,1268,DOLLAR GENERAL ST 13421,Correct,DOLLAR GENERAL ST 13421,501 N 8TH ST,Correct,501 N 8TH ST,BARNSDALL,Correct,BARNSDALL,OK,Correct,OK,74002,Correct,74002.0,36.55772,Correct,36.55772,-96.16585,Correct,-96.16585,"501 N 8TH ST  BARNSDALL, OK 74002",Correct,"501 N 8TH ST BARNSDALL, OK 74002",OSAGE,Correct,OSAGE,,Original,1268.0,,,Active,POINT (-96.16585000000001 36.55772),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,
1269,1269,DOLLAR GENERAL STORE #13094,Can't Validate,DOLLAR GENERAL STORE #13094,27255 WEST HIGHWAY 51,Can't Validate,27255 WEST HIGHWAY 51,SAND SPRINGS,Can't Validate,SAND SPRINGS,OK,Can't Validate,OK,74063,Can't Validate,74063.0,36.13019,Can't Validate,36.13019,-96.29304,Can't Validate,-96.29304,"27255 WEST HIGHWAY 51  SAND SPRINGS, OK 74063",Can't Validate,"27255 WEST HIGHWAY 51 SAND SPRINGS, OK 74063",OSAGE,Can't Validate,OSAGE,,Original,1269.0,,,Can't Validate,POINT (-96.29304 36.13019),No,2.6319335924199643,,,Osage,Osage Reservation,From Original List,,,,,
1270,1270,DOLLAR GENERAL STORE 13918,Correct,DOLLAR GENERAL STORE 13918,525 S 209TH W AVE,Correct,525 S 209TH W AVE,SAND SPRINGS,Correct,SAND SPRINGS,OK,Correct,OK,74063,Correct,74063.0,36.154759999999996,Correct,36.154759999999996,-96.22604,Correct,-96.22604,"525 S 209TH W AVE  SAND SPRINGS, OK 74063",Correct,"525 S 209TH W AVE SAND SPRINGS, OK 74063",OSAGE,Correct,OSAGE,,Original,1270.0,,,Active,POINT (-96.22604 36.15476),No,0.4451240372088289,,,Osage,Osage Reservation,From Original List,,,,,
1271,1271,DOLLAR GENERAL,Correct,DOLLAR GENERAL,5402 SOUTH HIGHWAY 97,Correct,5402 S -97,SAND SPRINGS,Correct,SAND SPRINGS,OK,Correct,OK,74063,Correct,74063.0,36.08485,Correct,36.0845845,-96.11991,Correct,-96.12062790000002,"5402 SOUTH HIGHWAY 97  SAND SPRINGS, OK 74063",Correct,"5402 S, OK-97, Sand Springs, OK 74063, USA",OSAGE,Correct,TULSA,,Original,1271.0,,,Active,POINT (-96.12062790000002 36.0845845),No,4.996619863494992,,,Osage,Osage Reservation,From Original List,,,,,
1272,1272,DOLLAR GENERAL STORE#2555,Can't Validate,DOLLAR GENERAL STORE#2555,520 PLAZA CT,Can't Validate,520 PLAZA CT,SAND SPRINGS,Can't Validate,SAND SPRINGS,OK,Can't Validate,OK,74063,Can't Validate,74063.0,36.13963,Can't Validate,36.13963,-96.10280999999999,Can't Validate,-96.10280999999999,"520 PLAZA CT  SAND SPRINGS, OK 74063",Can't Validate,"520 PLAZA CT SAND SPRINGS, OK 74063",OSAGE,Can't Validate,OSAGE,,Original,1272.0,,,Can't Validate,POINT (-96.10280999999999 36.13963),No,1.4018788875962864,,,Osage,Osage Reservation,From Original List,,,,,
1273,1273,DOLLAR GENERAL STORE#3567,Can't Validate,DOLLAR GENERAL STORE#3567,3728 S HIGHWAY 97,Can't Validate,3728 S HIGHWAY 97,SAND SPRINGS,Can't Validate,SAND SPRINGS,OK,Can't Validate,OK,74063,Can't Validate,74063.0,36.10918,Can't Validate,36.10918,-96.11735999999999,Can't Validate,-96.11735999999999,"3728 S HIGHWAY 97  SAND SPRINGS, OK 74063",Can't Validate,"3728 S HIGHWAY 97 SAND SPRINGS, OK 74063",OSAGE,Can't Validate,OSAGE,,Original,1273.0,,,Can't Validate,POINT (-96.11735999999999 36.10918),No,3.3909506583177818,,,Osage,Osage Reservation,From Original List,,,,,
1274,1274,DOLLAR GENERAL STORE#6633,Can't Validate,DOLLAR GENERAL STORE#6633,103 E MAIN ST,Can't Validate,103 E MAIN ST,HOMINY,Can't Validate,HOMINY,OK,Can't Validate,OK,74035,Can't Validate,74035.0,36.41583,Can't Validate,36.41583,-96.39372,Can't Validate,-96.39372,"103 E MAIN ST  HOMINY, OK 74035",Can't Validate,"103 E MAIN ST HOMINY, OK 74035",OSAGE,Can't Validate,OSAGE,,Original,1274.0,,,Can't Validate,POINT (-96.39372 36.41583),Yes,0.0,Osage,Osage Reservation,,,From Original List,,,,,
1275,1275,DOLLAR GENERAL STORE#7821,Can't Validate,DOLLAR GENERAL STORE#7821,544 N MAIN ST,Can't Validate,544 N MAIN ST,FAIRFAX,Can't Validate,FAIRFAX,OK,Can't Validate,OK,74637,Can't Validate,74637.0,36.12309000000001,Can't Validate,36.12309000000001,-97.05145,Can't Validate,-97.05145,"544 N MAIN ST  FAIRFAX, OK 74637",Can't Validate,"544 N MAIN ST FAIRFAX, OK 74637",OSAGE,Can't Validate,OSAGE,,Original,1275.0,,,Can't Validate,POINT (-97.05145 36.12309000000001),No,22.691997533553586,,,Osage,Osage Reservation,From Original List,,,,,
1276,1276,DOLLAR GENERAL STORE 9324,Correct,DOLLAR GENERAL STORE 9324,519 EAST ROGERS BOULEVARD,Correct,519 WC ROGERS BLVD,SKIATOOK,Correct,SKIATOOK,OK,Correct,OK,74070,Correct,74070.0,36.36853,Correct,36.36881639999999,-95.99605,Correct,-95.9955693,"519 EAST ROGERS BOULEVARD  SKIATOOK, OK 74070",Correct,"519 Wc Rogers Blvd, Skiatook, OK 74070, USA",OSAGE,Correct,TULSA,,Original,1276.0,,,Active,POINT (-95.9955693 36.36881639999999),No,0.3748302624690656,,,Osage,Osage Reservation,From Original List,,,,,
1277,1277,INDIGO SKY CASINO,Correct,INDIGO SKY CASINO,70220 E. HWY. 60,Correct,70220 US-60,WYANDOTTE,Correct,WYANDOTTE,OK,Correct,OK,74370,Correct,74370.0,36.823429,Correct,36.8249513,-94.623861,Correct,-94.6260119,"70220 E. HWY. 60  WYANDOTTE, OK 74370",Correct,"70220 US-60, Wyandotte, OK 74370, USA",,Correct,OTTAWA,,Original,1277.0,,,Active,POINT (-94.62601189999999 36.8249513),No,16.820752004652743,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1278,1278,OUTPOST CASINO,Correct,OUTPOST CASINO,69701 E. 100 RD.,Correct,69701 E. 100 RD.,WYANDOTTE,Correct,WYANDOTTE,OK,Correct,OK,74370,Correct,74370.0,36.869046999999995,Correct,36.869046999999995,-94.629384,Correct,-94.629384,"69701 E. 100 RD.  WYANDOTTE, OK 74370",Correct,"69701 E. 100 RD. WYANDOTTE, OK 74370",,Correct,OTTAWA,,Original,1278.0,,,Active,POINT (-94.629384 36.86904699999999),No,16.225207948594438,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1279,1279,EAST GORE DISCOUNT TOBACCO,Correct,EAST GORE DISCOUNT TOBACCO,2005 E. GORE BLVD.,Correct,2005 E. GORE BLVD.,LAWTON,Correct,LAWTON,OK,Correct,OK,73501,Correct,73501.0,34.608638,Correct,34.608638,-98.364101,Correct,-98.364101,"2005 E. GORE BLVD.  LAWTON, OK 73501",Correct,"2005 E. GORE BLVD. LAWTON, OK 73501",,Correct,COMANCHE,,Original,1279.0,,,Active,POINT (-98.36410100000001 34.608638),No,26.528306507398817,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,
1280,1280,AST CONVENIENCE STORE,Correct,AST CONVENIENCE STORE,15700 E. STATE HWY. 9,Correct,15700 E. STATE HWY. 9,NORMAN,Correct,NORMAN,OK,Correct,OK,73026,Correct,73026.0,35.231324,Correct,35.231324,-97.207589,Correct,-97.207589,"15700 E. STATE HWY. 9  NORMAN, OK 73026",Correct,"15700 E. STATE HWY. 9 NORMAN, OK 73026",,Correct,CLEVELAND,,Original,1280.0,1.0,yes,Active,POINT (-97.207589 35.231324),No,46.85746509253364,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1281,1281,KWICK STOP CONVENIENCE STORES,Correct,KWICK STOP CONVENIENCE STORES,522 EAST WALNUT STREET,Correct,522 EAST WALNUT STREET,TECUMSEH,Correct,TECUMSEH,OK,Correct,OK,74873,Correct,74873.0,35.26067800000001,Correct,35.26067800000001,-96.930939,Correct,-96.930939,"522 EAST WALNUT STREET  TECUMSEH, OK 74873",Correct,"522 EAST WALNUT STREET TECUMSEH, OK 74873",,Correct,POTTAWATOMIE,,Original,1281.0,,,Active,POINT (-96.930939 35.26067800000001),No,28.776991985900203,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1282,1282,THUNDERBIRD CASINO - NORMAN,Correct,THUNDERBIRD CASINO - NORMAN,15700 E. HWY. 9,Correct,15700 -9,NORMAN,Correct,NORMAN,OK,Correct,OK,73026,Correct,73026.0,35.231324,Correct,35.2291282,-97.207589,Correct,-97.2067307,"15700 E. HWY. 9  NORMAN, OK 73026",Correct,"15700 OK-9, Norman, OK 73026, USA",,Correct,CLEVELAND,,Original,1282.0,,,Active,POINT (-97.20673069999999 35.2291282),No,46.80183206743314,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1283,1283,FIRE LAKE CASINO,Correct,FIRELAKE CASINO AND ENTERTAINMENT CENTER,41207 HARDESTY ROAD,Correct,41207 HARDESTY ROAD,SHAWNEE,Correct,SHAWNEE,OK,Correct,OK,74801,Correct,74801.0,35.296318,Correct,35.296318,-96.925947,Correct,-96.925947,"41207 HARDESTY ROAD  SHAWNEE, OK 74801",Correct,"41207 HARDESTY ROAD SHAWNEE, OK 74801",,Correct,POTTAWATOMIE,,Original,1283.0,1.0,yes,Active,POINT (-96.92594699999999 35.296318),No,28.434347579256226,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,
1284,1284,KEVINS 66,Correct,KEVINS 66,615 E. CENTRAL,Correct,615 E. CENTRAL,ANADARKO,Correct,ANADARKO,OK,Correct,OK,73005,Correct,73005.0,35.07264,Correct,35.07264,-98.234344,Correct,-98.234344,"615 E. CENTRAL  ANADARKO, OK 73005",Correct,"615 E. CENTRAL ANADARKO, OK 73005",,Correct,CADDO,,Original,1284.0,1.0,yes,Active,POINT (-98.23434399999999 35.07264),Yes,0.0,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,From Original List,,,,,
1285,1285,TEXACO WARRIOR MART,Correct,SHELL WARRIOR MART,806 W. PETREE RD.,Correct,806 W. PETREE RD.,ANADARKO,Correct,ANADARKO,OK,Correct,OK,73005,Correct,73005.0,35.057824,Correct,35.057824,-98.257416,Correct,-98.257416,"806 W. PETREE RD.  ANADARKO, OK 73005",Correct,"806 W. PETREE RD. ANADARKO, OK 73005",,Correct,CADDO,,Original,1285.0,1.0,yes,Active,POINT (-98.25741600000001 35.057824),Yes,0.0,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,,,From Original List,,,,,
1286,1286,WICHITA TRAVEL PLAZA,Correct,WICHITA TRAVEL PLAZA,32107 N. HWY. 281,Correct,32107 US-281,ANADARKO,Correct,ANADARKO,OK,Correct,OK,73005,Correct,73005.0,35.096070000000005,Correct,35.0956946,-98.2436,Correct,-98.243426,"32107 N. HWY. 281  ANADARKO, OK 73005",Correct,"32107 US-281, Anadarko, OK 73005, USA",,Correct,CADDO,,Original,1286.0,,,Active,POINT (-98.243426 35.0956946),No,0.5254561971940876,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,
1287,1287,BRIGGS TOBACCO OUTLET,Correct,BRIGGS TOBACCO OUTLET,23957 OK 51,Correct,23957 -51,TAHLEQUAH,Correct,TAHLEQUAH,OK,Correct,OK,74464,Correct,74464.0,35.92904,Correct,35.9278763,-94.87049,Correct,-94.8727858,"23957 OK 51  TAHLEQUAH, OK 74464",Correct,"23957 OK-51, Tahlequah, OK 74464, USA",,Correct,CHEROKEE,,Original,1287.0,,,Active,POINT (-94.8727858 35.9278763),No,61.608336962582634,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1288,1288,CHEROKEE SMOKE SHOP,Correct,CHEROKEE SMOKE SHOP,19105 E TIMBERCREST CIR.,Correct,777 W CHEROKEE ST,CATOOSA,Correct,CATOOSA,OK,Correct,OK,74015,Correct,74015.0,36.165427,Correct,36.16491309999999,-95.764726,Correct,-95.7629725,"19105 E TIMBERCREST CIR.  CATOOSA, OK 74015",Correct,"777 W Cherokee St, Catoosa, OK 74015, USA",,Correct,ROGERS,,Original,1288.0,,,Active,POINT (-95.7629725 36.16491309999999),No,15.554220925503053,,,Osage,Osage Reservation,From Original List,,,,,
1289,1289,CHEROKEE CASINO RAMONA,Correct,CHEROKEE CASINO RAMONA,31501 US HWY. 75,Correct,31501 US-75,RAMONA,Correct,RAMONA,OK,Correct,OK,74061,Correct,74061.0,36.561525,Correct,36.564391,-95.929474,Correct,-95.930707,"31501 US HWY. 75  RAMONA, OK 74061",Correct,"31501 US-75, Ramona, OK 74061, USA",,Correct,WASHINGTON,,Original,1289.0,,,Active,POINT (-95.930707 36.564391),No,4.576618669682801,,,Osage,Osage Reservation,From Original List,,,,,
1290,1290,CHEROKEE CASINO ROLAND,Correct,CHEROKEE CASINO AND HOTEL ROLAND,205 CHEROKEE BLVD.,Correct,109 CHEROKEE BLVD,ROLAND,Correct,ROLAND,OK,Correct,OK,74954,Correct,74954.0,35.406657,Correct,35.40775799999999,-94.52458299999999,Correct,-94.5285343,"205 CHEROKEE BLVD.  ROLAND, OK 74954",Correct,"109 Cherokee Blvd, Roland, OK 74954, USA",,Correct,SEQUOYAH,,Original,1290.0,,,Active,POINT (-94.5285343 35.40775799999999),No,98.84992599073095,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1291,1291,CHEROKEE CASINO SALLISAW,Correct,CHEROKEE NATION SALLISAW CASINO,1621 W RUTH ST.,Correct,1621 W RUTH AVE,SALLISAW,Correct,SALLISAW,OK,Correct,OK,74955,Correct,74955.0,35.44909000000001,Correct,35.44952720000001,-94.80711099999999,Correct,-94.8074488,"1621 W RUTH ST.  SALLISAW, OK 74955",Correct,"1621 W Ruth Ave, Sallisaw, OK 74955, USA",,Correct,SEQUOYAH,,Original,1291.0,,,Active,POINT (-94.8074488 35.44952720000001),No,90.78189667292969,,,Osage,Osage Reservation,From Original List,,,,,
1292,1292,CHEROKEE CASINO SOUTH COFFEYVILLE,Correct,CHEROKEE CASINO SOUTH COFFEYVILLE,1506 N. HWY 169,Correct,1506 US-169,SOUTH COFFEYVILLE,Correct,SOUTH COFFEYVILLE,OK,Correct,OK,74072,Correct,74072.0,36.98258,Correct,36.98257770000001,-95.62581,Correct,-95.62580729999999,"1506 N. HWY 169  SOUTH COFFEYVILLE, OK 74072",Correct,"1506 US-169, South Coffeyville, OK 74072, USA",,Correct,NOWATA,,Original,1292.0,,,Active,POINT (-95.62580729999999 36.98257770000001),No,24.497398301421576,,,Osage,Osage Reservation,From Original List,,,,,
1293,1293,CHEROKEE CASINO TAHLEQUAH,Correct,CHEROKEE CASINO TAHLEQUAH,16489 HWY. 62,Correct,16489 US-62,TAHLEQUAH,Correct,TAHLEQUAH,OK,Correct,OK,74464,Correct,74464.0,35.84918,Correct,35.84819210000001,-95.01621999999999,Correct,-95.0112277,"16489 HWY. 62  TAHLEQUAH, OK 74464",Correct,"16489 US-62, Tahlequah, OK 74464, USA",,Correct,CHEROKEE,,Original,1293.0,,,Active,POINT (-95.01122770000001 35.84819210000001),No,66.95374384440804,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1294,1294,CHEROKEE CASINO WEST SILOAM SPRINGS,Correct,CHEROKEE CASINO WEST SILOAM SPRINGS,2416 HWY. 412,Correct,2416 US-412,SILOAM SPRINGS,Correct,WEST SILOAM SPRINGS,OK,Correct,OK,74338,Correct,74338.0,36.176457,Correct,36.1777366,-94.567364,Correct,-94.5678181,"2416 HWY. 412  SILOAM SPRINGS, OK 74338",Correct,"2416 US-412, West Siloam Springs, OK 74338, USA",,Correct,DELAWARE,,Original,1294.0,,,Active,POINT (-94.5678181 36.1777366),No,50.148854122904865,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1295,1295,CHEROKEE CASINO WILL RIGERS DOWNS,Correct,CHEROKEE CASINO WILL ROGERS DOWNS,29099 S 4200 RD.,Correct,20900 S 4200 RD,CLAREMORE,Correct,CLAREMORE,OK,Correct,OK,74019,Correct,74019.0,36.295559999999995,Correct,36.312283,-95.52525,Correct,-95.532636,"29099 S 4200 RD.  CLAREMORE, OK 74019",Correct,"20900 S 4200 Rd, Claremore, OK 74019, USA",,Correct,ROGERS,,Original,1295.0,0.0,,Active,POINT (-95.532636 36.312283),No,30.623723484387888,,,Osage,Osage Reservation,From Original List,,,,,
1296,1296,CHEROKEE CASINO  FORT GIBSON,Correct,CHEROKEE CASINO  FORT GIBSON,103 N GEORGETOWN RD. & STATE HWY. 62,Correct,107 N GEORGETOWN RD,FORT GIBSON,Correct,FORT GIBSON,OK,Correct,OK,74434,Correct,74434.0,35.76982,Correct,35.770773,-95.26945,Correct,-95.26942199999999,"103 N GEORGETOWN RD. & STATE HWY. 62  FORT GIBSON, OK 74434",Correct,"107 N Georgetown Rd, Fort Gibson, OK 74434, USA",,Correct,MUSKOGEE,,Original,1296.0,,,Active,POINT (-95.26942199999999 35.770773),No,54.17545216528858,,,Osage,Osage Reservation,From Original List,,,,,
1297,1297,CHEROKEE NATION OUTPOST TOBACCO SHOP,Correct,CHEROKEE NATION OUTPOST TOBACCO SHOP,44 & 193RD E AVE.,Correct,44 & 193RD E AVE.,CATOOSA,Correct,CATOOSA,OK,Correct,OK,74015,Correct,74015.0,36.162754,Correct,36.162754,-95.761669,Correct,-95.761669,"44 & 193RD E AVE.  CATOOSA, OK 74015",Correct,"44 & 193RD E AVE. CATOOSA, OK 74015",,Correct,ROGERS,,Original,1297.0,,,Active,POINT (-95.761669 36.162754),No,15.637968602354968,,,Osage,Osage Reservation,From Original List,,,,,
1298,1298,CHEROKEE TOBACCO SALES,Correct,CHEROKEE TOBACCO SALES,208 N NO NAME ST,Correct,208 N NO NAME ST,SALLISAW,Correct,SALLISAW,OK,Correct,OK,74955,Correct,74955.0,35.458411,Correct,35.458411,-94.805607,Correct,-94.805607,"208 N NO NAME ST  SALLISAW, OK 74955",Correct,"208 N NO NAME ST SALLISAW, OK 74955",,Correct,SEQUOYAH,,Original,1298.0,,,Active,POINT (-94.80560699999999 35.458411),No,90.58973955653478,,,Osage,Osage Reservation,From Original List,,,,,
1299,1299,CHRISTIEVILLE SMOKE SHOP,Correct,CHRISTIEVILLE SMOKE SHOP,HC 66 BOX 449,Correct,HC 66 BOX 449,LOCUST GROVE,Correct,LOCUST GROVE,OK,Correct,OK,74352,Correct,74352.0,36.1998307,Correct,36.1998307,-95.1678137,Correct,-95.1678137,"HC 66 BOX 449  LOCUST GROVE, OK 74352",Correct,"HC 66 BOX 449 LOCUST GROVE, OK 74352",,Correct,MAYES,,Google,1299.0,,,Active,POINT (-95.1678137 36.1998307),No,46.51618924532196,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1300,1300,CLAREMORE SMOKE SHOP,Correct,CLAREMORE SMOKE SHOP,902 NORTH DOROTHY AVENUE,Correct,902 NORTH DOROTHY AVENUE,CLAREMORE,Correct,CLAREMORE,OK,Correct,OK,74017,Correct,74017.0,36.315125,Correct,36.315125,-95.599216,Correct,-95.599216,"902 NORTH DOROTHY AVENUE  CLAREMORE, OK 74017",Correct,"902 NORTH DOROTHY AVENUE CLAREMORE, OK 74017",,Correct,ROGERS,,Original,1300.0,,,Active,POINT (-95.599216 36.315125),No,26.274860445765313,,,Osage,Osage Reservation,From Original List,,,,,
1301,1301,FLYING CLOUD SMOKE SHOP,Correct,FLYING CLOUD SMOKE SHOP,126 W CLYDE AVE.,Correct,126 W CLYDE AVE.,VINITA,Correct,VINITA,OK,Correct,OK,74301,Correct,74301.0,36.648007,Correct,36.648007,-95.149501,Correct,-95.149501,"126 W CLYDE AVE.  VINITA, OK 74301",Correct,"126 W CLYDE AVE. VINITA, OK 74301",,Correct,CRAIG,,Original,1301.0,,,Active,POINT (-95.149501 36.648007),No,20.443495474078627,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1302,1302,FOUR FEATHER LTD.  LLC,Correct,FOUR FEATHER LTD.  LLC,4 N MILL ST.,Correct,4 N MILL ST.,PRYOR,Correct,PRYOR,OK,Correct,OK,74361,Correct,74361.0,36.308214,Correct,36.308214,-95.318448,Correct,-95.318448,"4 N MILL ST.  PRYOR, OK 74361",Correct,"4 N MILL ST. PRYOR, OK 74361",,Correct,MAYES,,Original,1302.0,1.0,yes,Active,POINT (-95.318448 36.308214),No,44.615388131860286,,,Osage,Osage Reservation,From Original List,,,,,
1303,1303,GAWSKEY INC. WEBBERS FALLS,Can't Validate,GAWSKEY INC. WEBBERS FALLS,HWY. 100 & I-40 JCT.,Can't Validate,HWY. 100 & I-40 JCT.,GORE,Can't Validate,GORE,OK,Can't Validate,OK,74435,Can't Validate,74435.0,35.5294286,Can't Validate,35.5294286,-95.1174295,Can't Validate,-95.1174295,"HWY. 100 & I-40 JCT.  GORE, OK 74435",Can't Validate,"HWY. 100 & I-40 JCT. GORE, OK 74435",,Can't Validate,SEQUOYAH,,Google,1303.0,,,Can't Validate,POINT (-95.1174295 35.5294286),No,70.96158893044522,,,Osage,Osage Reservation,From Original List,,,,,
1304,1304,GRAND CHEROKEE SMOKE SHOP,Correct,GRAND CHEROKEE SMOKE SHOP,4710 US HWY. 59,Correct,4710 US-59,GROVE,Correct,GROVE,OK,Correct,OK,74344,Correct,74344.0,36.607739,Correct,36.60864960000001,-94.797493,Correct,-94.7998084,"4710 US HWY. 59  GROVE, OK 74344",Correct,"4710 US-59, Grove, OK 74344, USA",,Correct,DELAWARE,,Original,1304.0,,,Active,POINT (-94.7998084 36.60864960000001),No,18.450141546197273,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1305,1305,GRAND LAKE SMOKE SHOP,Correct,GRAND LAKE SMOKE SHOP,443501 E 380 RD.,Correct,443501 E 380 RD,VINITA,Correct,"VINITA, NOWATA",OK,Correct,OK,74301,Correct,74048.0,36.466831,Correct,36.699249,-95.103587,Correct,-95.5756792,"443501 E 380 RD.  VINITA, OK 74301",Correct,"443501 E 380 Rd Vinita, Nowata, OK 74048, USA",,Correct,NOWATA,,Original,1305.0,,,Active,POINT (-95.5756792 36.699249),No,27.755881276383576,,,Osage,Osage Reservation,From Original List,,,,,
1306,1306,HARD ROCK HOTEL & CASINO,Correct,HARD ROCK HOTEL & CASINO,777 WEST CHEROKEE STREET,Correct,777 WEST CHEROKEE STREET,CATOOSA,Correct,CATOOSA,OK,Correct,OK,74015,Correct,74015.0,36.165243,Correct,36.165243,-95.766437,Correct,-95.766437,"777 WEST CHEROKEE STREET  CATOOSA, OK 74015",Correct,"777 WEST CHEROKEE STREET CATOOSA, OK 74015",,Correct,ROGERS,,Original,1306.0,1.0,yes,Active,POINT (-95.766437 36.165243),No,15.327772203535506,,,Osage,Osage Reservation,From Original List,,,,,
1307,1307,INDEPENDENCE SMOKE SHOP,Correct,INDEPENDENCE INDIAN SMOKE SHOP,743 N LEWIS PL.,Correct,743 N LEWIS PL.,TULSA,Correct,TULSA,OK,Correct,OK,74110,Correct,74110.0,36.165925,Correct,36.165925,-95.956917,Correct,-95.956917,"743 N LEWIS PL.  TULSA, OK 74110",Correct,"743 N LEWIS PL. TULSA, OK 74110",,Correct,TULSA,,Original,1307.0,1.0,yes,Active,POINT (-95.956917 36.165925),No,2.8849111671609085,,,Osage,Osage Reservation,From Original List,,,,,
1308,1308,INDIAN SMOKE SHOP,Correct,INDIAN SMOKE SHOP,1418 NORTH SHERIDAN ROAD,Correct,1418 NORTH SHERIDAN ROAD,TULSA,Correct,TULSA,OK,Correct,OK,74115,Correct,74115.0,36.175335,Correct,36.175335,-95.904598,Correct,-95.904598,"1418 NORTH SHERIDAN ROAD  TULSA, OK 74115",Correct,"1418 NORTH SHERIDAN ROAD TULSA, OK 74115",,Correct,TULSA,,Original,1308.0,,,Active,POINT (-95.90459799999999 36.175335),No,6.311291620415277,,,Osage,Osage Reservation,From Original List,,,,,
1309,1309,INDIAN SMOKE SHOP,Correct,INDIAN SMOKE SHOP,433687 EAST HIGHWAY 66,Correct,433661 RTE 66,VINITA,Correct,VINITA,OK,Correct,OK,74301,Correct,74301.0,36.613925,Correct,36.6151894,-95.279646,Correct,-95.2762877,"433687 EAST HIGHWAY 66  VINITA, OK 74301",Correct,"433661 Rte 66, Vinita, OK 74301, USA",,Correct,CRAIG,,Original,1309.0,,,Active,POINT (-95.2762877 36.6151894),No,28.1030296810278,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1310,1310,KS TOBACCO OUTLET,Correct,KANSAS TOBACCO OUTLET,11669 US HWY. 412,Correct,11669 US-412,KS,Correct,KANSAS,OK,Correct,OK,74347,Correct,74347.0,36.19934,Correct,36.204975,-94.73109000000001,Correct,-94.820673,"11669 US HWY. 412  KS, OK 74347",Correct,"11669 US-412, Kansas, OK 74347, USA",,Correct,DELAWARE,,Original,1310.0,1.0,no,Active,POINT (-94.820673 36.204975),No,43.94105130987521,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,
1311,1311,LENAPE SMOKE SHOP,Correct,LENAPE SMOKE SHOP,12042 US 75,Correct,12042 US-75,DEWEY,Correct,DEWEY,OK,Correct,OK,74029,Correct,74029.0,36.83778,Correct,36.8428651,-95.9355,Correct,-95.9344853,"12042 US 75  DEWEY, OK 74029",Correct,"12042 US-75, Dewey, OK 74029, USA",,Correct,WASHINGTON,,Original,1311.0,,,Active,POINT (-95.93448530000001 36.8428651),No,4.321592855939537,,,Osage,Osage Reservation,From Original List,,,,,
